"id"	"origen"	"linea"	"linea_fin"	"mapa_id"	"afirmacion"	"tipo"	"dictamen"	"razon_sin_cifra"	"argumento"	"evidencia"	"estado_adopcion"	"vigencia"	"cambio_editorial"	"dictamen_mapa"	"localizador_mapa"	"siguiente_operacion"	"mapa_vinculos"
"CAP-V1-L083"	"v1"	"83"	"83"	""	"3. **Sumarse a chat/organización vecinal:** SI clase media/alta con amenaza de inseguridad ENTONCES se suma (coordinación defensiva, a veces punitiva); SI barrio popular en crisis (sismo, pandemia) ENTONCES se suma (ayuda mutua). *Driver: estructura (inseguridad/impunidad) + adaptación.*"	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Regla no validada: clase y amenaza no determinan participación. Necesita panel de exposición, acceso digital, organización previa y evento común."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	"ASTRA5-U0-CAPSOC-039"
"CAP-V1-L085"	"v1"	"85"	"85"	""	"4. **Confiar en un desconocido recomendado:** SI hay un puente personal (conocido en común, correligionario, paisano) ENTONCES confía; SI no hay puente ENTONCES desconfía por defecto. *Driver: personalización de la confianza; la desconfianza es cálculo, no rasgo moral.*"	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Regla no validada: un aval puede reducir incertidumbre o reforzar nepotismo; manipulación de referencia con riesgo y retorno observado separaría vías."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	"ASTRA5-U0-CAPSOC-040"
"CAP-V1-L087"	"v1"	"87"	"87"	""	"5. **Participar en faena/voluntariado:** SI comunidad rural/indígena con obligación normada y sanción (multa/exclusión/requisito para cargo) ENTONCES participa (coerción normativa); SI urbano sin sanción ENTONCES participación voluntaria baja. *Driver: sanción social horizontal / estructura institucional.*"	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Regla no validada: rural e indígena no son categorías de coerción. Comparar instituciones y posibilidad de salida, no atribuir conducta por identidad."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	"ASTRA5-U0-CAPSOC-041"
"CAP-V1-L089"	"v1"	"89"	"89"	""	"**Para la construcción del corpus:** (a) tratar la cooperación informal como el hallazgo central que refuta el esencialismo ""los mexicanos solo cuidan a su familia""; (b) mantener explícito el firewall estructura/cultura/adaptación en cada afirmación y nunca cablear ascendencia con conducta; (c) marcar los vacíos rural/indígena/informal como vacíos, sin rellenarlos por analogía con la clase media urbana; (d) priorizar el cierre de dos vacíos: un PGG de laboratorio urbano mexicano y el % nacional exacto del ítem ENVIPE de acción vecinal (tabulados básicos 2021-2025)."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
"CAP-V1-L091"	"v1"	"91"	"91"	""	"**Benchmarks que cambiarían estas conclusiones:** si la confianza generalizada mexicana subiera de forma sostenida por encima de ~30% (Pew/WVS) y el asociacionismo formal superara el 30-35%, la lógica de personalización de la confianza se debilitaría; si la cifra negra cayera consistentemente por debajo de ~80%, la organización vecinal defensiva perdería su driver estructural."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Los umbrales del v1 carecen de calibración y no identifican el driver aunque se crucen. Retirarlos: exigir comparabilidad temporal y contraste causal de mecanismos con observables previamente declarados."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	"ASTRA5-U0-CAPSOC-042"
"CAP-V1-L095"	"v1"	"95"	"95"	""	"- **Vacíos de evidencia primaria:** falta un public goods game de laboratorio urbano mexicano con castigo altruista y cooperación condicional claramente medidos; faltan datos UG/DG de grupos indígenas mexicanos específicos (mayas, zapotecos) —el proyecto Henrich NO incluyó México; el porcentaje nacional exacto del ítem ENVIPE ""acciones conjuntas con vecinos"" 2021-2024 requiere descargar los tabulados básicos (el orden de magnitud es ~12-15% de hogares)."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
"CAP-V1-L096"	"v1"	"96"	"96"	""	"- **Dato no verificado:** la cifra frecuentemente citada de ""13% de mexicanos ahorrando vía tanda vs. 6% en países de ingreso similar"" (atribuida al Banco Mundial/Findex 2017) no pudo confirmarse en la fuente primaria y se omite; la mejor cifra disponible es la de CONDUSEF/ENSAFI 2023."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Tandas no equivalen a cooperación cívica general: ENSAFI y CONDUSEF usan bases diferentes; no hay resultado identificado aquí para reconciliarlas. Retirar ambas tasas de la tesis y conservar hipótesis acotada. CONDUSEF requiere fuente primaria identificable y denominador. El ranking segundo mecanismo y su tasa se suspenden, sin inferir inexistencia de tandas."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	"ASTRA5-U0-CAPSOC-001;ASTRA5-U0-CAPSOC-009"
"CAP-V1-L097"	"v1"	"97"	"97"	""	"- **No extrapolar** desde la clase media urbana digitalizada al resto del país; la evidencia de WhatsApp y apps de tandas está sesgada hacia poblaciones conectadas."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
"CAP-V1-L098"	"v1"	"98"	"98"	""	"- **Estudios mexicano-americanos en EE.UU.** (buena parte de la literatura anglófona sobre tandas/ROSCAs y de Vélez-Ibáñez en el suroeste estadounidense) están marcados como tales y NO deben presentarse como evidencia sobre población residente en México."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
"CAP-V1-L099"	"v1"	"99"	"99"	""	"- **No confundir** pobreza, desigualdad, violencia o informalidad con ""cultura"": son condiciones estructurales que producen las conductas observadas."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
"CAP-V1-L100"	"v1"	"100"	"100"	""	"- **Firewall genético:** ninguna conducta cooperativa o de desconfianza se explica por ascendencia; toda la variación relevante es institucional, económica y situacional."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
"CAP-V1-L101"	"v1"	"101"	"101"	""	"- **Fuentes periodísticas y comerciales:** los datos de cobertura de ""segurichats"" y de apps de tandas provienen de prensa local y sitios comerciales; deben tomarse como ilustrativos de una tendencia, no como estadística poblacional representativa."	"UNIDAD-MATERIAL-V1-COMPUESTA"	"SIN-CIFRA"	"instrumento inadecuado"	"Esta línea de síntesis o recomendación no demuestra frecuencia ni mecanismo por sí sola. Se conserva como hipótesis o advertencia con el alcance de las secciones de patrones; no se publican sus porcentajes, umbrales, nombres comerciales o efectos como evidencia validada. La literatura importada de cooperación condicional no estima preferencias de residentes mexicanos; la omisión de una cifra no es refutación."	""	"NO-ADOPTA-NADA; cláusulas originales no adoptadas por esta revisión"	"RETROSPECTIVA; fuente v1 inmutable"	"Cláusulas inventariadas completas; reemplazo narrativo en v2 y diagnóstico individual de filas mapa."	""	""	""	""
