# DERIVADO — NO EDITAR (tools/c2_compuesto.py emisiones, ACTO GEN2-C2-COMPUESTO-RESERVADAS-1) · EMITIDA-SIN-EVALUAR: excluida de la estimación adoptada del motor
resultado_id	celda_id_marcador	regla	desenlace_id	par	celda_a	celda_b	p_a	p_b	p_nacional	n_a	n_b	n_nacional	p_c2	escala	unidad_dato	universo	ola	ponderador	supuesto	tipo_incertidumbre	ic95_inf	ic95_sup	diagnostico_rango_inf	diagnostico_rango_sup	diagnostico_rango_es_ic	estado	reserva	cotas_frechet_n
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-ESCOLARIDADXSEXO-SUPERIOR-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	escolaridadxsexo	superior	2 Mujer	0.260438	0.378523	0.357153	3205	7420	13502	0.27852842361480584	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2437911054327457	0.3144294329736797	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-HASTA-PRIMARIA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	hasta primaria	1 Hombre	0.414094	0.559453	0.56192	3249	6082	13502	0.4116661312817668	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3607110388102284	0.46415421534973955	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-HASTA-PRIMARIA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	hasta primaria	2 Mujer	0.414094	0.564057	0.56192	3249	7420	13502	0.41620292519922486	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3665886513837164	0.4673939044858352	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-SECUNDARIA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	secundaria	1 Hombre	0.556479	0.559453	0.56192	3635	6082	13502	0.5540056787989055	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5033623146038858	0.6036016002527734	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-SECUNDARIA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	secundaria	2 Mujer	0.556479	0.564057	0.56192	3635	7420	13502	0.5586216936743099	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5097110681685778	0.6067125669350055	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-MEDIA-SUPERIOR-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	media superior	1 Hombre	0.637788	0.559453	0.56192	3408	6082	13502	0.6354710815807765	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5835238879679846	0.6846667025964019	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-MEDIA-SUPERIOR-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	media superior	2 Mujer	0.637788	0.564057	0.56192	3408	7420	13502	0.6397921482449667	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5896832197726092	0.6874708743627459	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-SUPERIOR-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	superior	1 Hombre	0.640107	0.559453	0.56192	3205	6082	13502	0.637796491124083	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5877556133474476	0.6860551172012836	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-INFORMAL-CUALQUIERA-ESCOLARIDADXSEXO-SUPERIOR-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::escolaridadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	escolaridadxsexo	superior	2 Mujer	0.640107	0.564057	0.56192	3205	7420	13502	0.6421055172614889	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5938959166572271	0.6888525531899886	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-LOCALIDADXSEXO-MENOR-DE-15-000-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	localidadxsexo	menor de 15 000	1 Hombre	0.409255	0.332489	0.357153	4646	6082	13502	0.38313740312566696	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.34513720700219275	0.42045482637901366	NO	EMITIDA-SIN-EVALUAR		[0, 4646]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-LOCALIDADXSEXO-MENOR-DE-15-000-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	localidadxsexo	menor de 15 000	2 Mujer	0.409255	0.378523	0.357153	4646	7420	13502	0.43164920378138544	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.39216793623327095	0.47001523501325027	NO	EMITIDA-SIN-EVALUAR		[0, 4646]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-LOCALIDADXSEXO-15-000-Y-MAS-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	localidadxsexo	15 000 y mas	1 Hombre	0.329868	0.332489	0.357153	8856	6082	13502	0.30619076153644725	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2772467608028971	0.3361011356929754	NO	EMITIDA-SIN-EVALUAR		[1436, 6082]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-LOCALIDADXSEXO-15-000-Y-MAS-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	localidadxsexo	15 000 y mas	2 Mujer	0.329868	0.378523	0.357153	8856	7420	13502	0.35049554212124345	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3195404088829426	0.38227708603761745	NO	EMITIDA-SIN-EVALUAR		[2774, 7420]
RESULT-C2COMP-INFORMAL-CUALQUIERA-LOCALIDADXSEXO-MENOR-DE-15-000-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	localidadxsexo	menor de 15 000	1 Hombre	0.549481	0.559453	0.56192	4646	6082	13502	0.5470004219933752	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.498990247991557	0.595036192134197	NO	EMITIDA-SIN-EVALUAR		[0, 4646]
RESULT-C2COMP-INFORMAL-CUALQUIERA-LOCALIDADXSEXO-MENOR-DE-15-000-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	localidadxsexo	menor de 15 000	2 Mujer	0.549481	0.564057	0.56192	4646	7420	13502	0.5516302616866393	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5053399678029933	0.5981696297122882	NO	EMITIDA-SIN-EVALUAR		[0, 4646]
RESULT-C2COMP-INFORMAL-CUALQUIERA-LOCALIDADXSEXO-15-000-Y-MAS-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	localidadxsexo	15 000 y mas	1 Hombre	0.568433	0.559453	0.56192	8856	6082	13502	0.5659743478312826	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5219100053748473	0.6092532805065343	NO	EMITIDA-SIN-EVALUAR		[1436, 6082]
RESULT-C2COMP-INFORMAL-CUALQUIERA-LOCALIDADXSEXO-15-000-Y-MAS-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::localidadxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	localidadxsexo	15 000 y mas	2 Mujer	0.568433	0.564057	0.56192	8856	7420	13502	0.5705625094064952	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.528243871156352	0.6123483783980044	NO	EMITIDA-SIN-EVALUAR		[2774, 7420]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-18-29-X-HASTA-PRIMARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	18-29	hasta primaria	0.751812	0.391961	0.673393	2806	2299	20203	0.48641624121756727	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.41532224015602415	0.5585566524924295	NO	EMITIDA-SIN-EVALUAR		[0, 2299]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-18-29-X-SECUNDARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	18-29	secundaria	0.751812	0.564634	0.673393	2806	4216	20203	0.655819404791646	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5920492509781554	0.7157474659583236	NO	EMITIDA-SIN-EVALUAR		[0, 2806]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-18-29-X-MEDIA-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	18-29	media superior	0.751812	0.678563	0.673393	2806	5582	20203	0.7561901098252976	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7057449200509032	0.8011914960551983	NO	EMITIDA-SIN-EVALUAR		[0, 2806]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-18-29-X-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	18-29	superior	0.751812	0.812944	0.673393	2806	8106	20203	0.8645940117152578	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.8307370206439924	0.8933447826840003	NO	EMITIDA-SIN-EVALUAR		[0, 2806]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-30-44-X-HASTA-PRIMARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	30-44	hasta primaria	0.774735	0.391961	0.673393	7008	2299	20203	0.5181408763085343	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.45612043126779545	0.5785964362598276	NO	EMITIDA-SIN-EVALUAR		[0, 2299]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-30-44-X-SECUNDARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	30-44	secundaria	0.774735	0.564634	0.673393	7008	4216	20203	0.6838804651793168	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6314584222632648	0.7320742933832236	NO	EMITIDA-SIN-EVALUAR		[0, 4216]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-30-44-X-MEDIA-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	30-44	media superior	0.774735	0.678563	0.673393	7008	5582	20203	0.7788277007275063	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7390124479898978	0.8138867453444107	NO	EMITIDA-SIN-EVALUAR		[0, 5582]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-30-44-X-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	30-44	superior	0.774735	0.812944	0.673393	7008	8106	20203	0.8787798651213805	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.8528203392309884	0.9008834226170286	NO	EMITIDA-SIN-EVALUAR		[0, 7008]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-45-59-X-HASTA-PRIMARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	45-59	hasta primaria	0.669153	0.391961	0.673393	5799	2299	20203	0.387391211101558	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3312640360777322	0.44598218210087476	NO	EMITIDA-SIN-EVALUAR		[0, 2299]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-45-59-X-SECUNDARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	45-59	secundaria	0.669153	0.564634	0.673393	5799	4216	20203	0.5599048436440844	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.502993956235353	0.6156772416514983	NO	EMITIDA-SIN-EVALUAR		[0, 4216]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-45-59-X-MEDIA-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	45-59	media superior	0.669153	0.678563	0.673393	5799	5582	20203	0.6743576601371379	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6258231918918542	0.7194093567031237	NO	EMITIDA-SIN-EVALUAR		[0, 5582]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-45-59-X-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	45-59	superior	0.669153	0.812944	0.673393	5799	8106	20203	0.8100044962976979	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7738872256797728	0.8419949514718157	NO	EMITIDA-SIN-EVALUAR		[0, 5799]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-60-X-HASTA-PRIMARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	60+	hasta primaria	0.475822	0.391961	0.673393	4475	2299	20203	0.22107105471530625	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.18104078794910103	0.26616159889309554	NO	EMITIDA-SIN-EVALUAR		[0, 2299]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-60-X-SECUNDARIA	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	60+	secundaria	0.475822	0.564634	0.673393	4475	4216	20203	0.363462244638327	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3111255728457015	0.4192075784468764	NO	EMITIDA-SIN-EVALUAR		[0, 4216]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-60-X-MEDIA-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	60+	media superior	0.475822	0.678563	0.673393	4475	5582	20203	0.4817123547869687	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.42739220256344135	0.5360041660652799	NO	EMITIDA-SIN-EVALUAR		[0, 4475]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXESCOLARIDAD-60-X-SUPERIOR	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxescolaridad	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxescolaridad	60+	superior	0.475822	0.812944	0.673393	4475	8106	20203	0.656761456303729	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6043333573702933	0.7059676619965694	NO	EMITIDA-SIN-EVALUAR		[0, 4475]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXSEXO-18-29-X-1-HOMBRE	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxsexo	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxsexo	18-29	1 Hombre	0.751812	0.681276	0.673393	2806	9998	20203	0.7584811195424079	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7122979236842871	0.8005780644886991	NO	EMITIDA-SIN-EVALUAR		[0, 2806]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXSEXO-18-29-X-2-MUJER	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxsexo	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxsexo	18-29	2 Mujer	0.751812	0.665192	0.673393	2806	10205	20203	0.7448339424850914	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6969833301835308	0.7883033923401288	NO	EMITIDA-SIN-EVALUAR		[0, 2806]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXSEXO-30-44-X-1-HOMBRE	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxsexo	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxsexo	30-44	1 Hombre	0.774735	0.681276	0.673393	7008	9998	20203	0.7809676062065716	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7450921817513925	0.8133033575400971	NO	EMITIDA-SIN-EVALUAR		[0, 7008]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXSEXO-30-44-X-2-MUJER	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxsexo	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxsexo	30-44	2 Mujer	0.774735	0.665192	0.673393	7008	10205	20203	0.7682027338124278	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.730863665509451	0.8016178530341097	NO	EMITIDA-SIN-EVALUAR		[0, 7008]
RESULT-C2COMP-ADOPTA-ENCIG2025-LUZ-EDADXSEXO-45-59-X-1-HOMBRE	CRUCE-GRUPO::tramite.gobierno_digital.util_sin_coercion_ejes_encig2025::edadxsexo	tramite.gobierno_digital.util_sin_coercion_ejes_encig2025	adopta_encig2025_luz	edadxsexo	45-59	1 Hombre	0.669153	0.681276	0.673393	5799	9998	20203	0.6770892634559749	proporcion	TRÁMITE (quien pagó doce veces contribuye doce veces)	N_TRA=='01'; adopta = P7_3 ∈ {4,5}; no adopta {1,2,6}; fuera {3,7,8,9,blanco}; n = 20 203	ENCIG 2025	FAC_TRA	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6332310702622999	0.7186322022571473	NO	EMITIDA-SIN-EVALUAR		[0, 5799]
