periodo,sector,clase,canal_accion,conteo,n_unidades_atencion,participacion_dentro_periodo_canal_pct,unidad,nota
2024,bursátil,casas de bolsa,asesorias,319,30,0.0247123414,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_dlg,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_dt,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_ge,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_go,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_redeco,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,almacenes generales deposito,reclamaciones_sdlg,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,asesorias,9,4,0.0008312836,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_ajp,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_cm,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_co,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_dlg,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_dt,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_ge,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_go,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_redeco,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,casas de cambio,reclamaciones_sdlg,0,4,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,asesorias,15,6,0.0013854727,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_ajp,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_cm,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_co,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_dlg,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_dt,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_ge,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_go,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_redeco,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,soc. de ahorro y préstamo,reclamaciones_sdlg,0,6,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,asesorias,85,16,0.0078510118,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_ajp,0,16,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_cm,0,16,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_co,7,16,0.0252306805,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_dlg,0,16,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_dt,2,16,0.0227453656,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_ge,19,16,0.0117587355,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_go,0,16,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_redeco,78,16,0.160997358,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,org. y actividades auxiliares del crédito,uniones de crédito,reclamaciones_sdlg,0,16,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,asesorias,21692,39,2.0035782141,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_ajp,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_cm,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_co,600,39,2.1626297578,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_dlg,2,39,0.2249718785,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_dt,105,39,1.1941316957,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_ge,5895,39,3.6483024099,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_go,7,39,6.862745098,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_redeco,11704,39,24.1578599736,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom enr,reclamaciones_sdlg,9,39,0.6280530356,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,asesorias,3414,39,0.3153335803,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_ajp,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_cm,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_co,298,39,1.074106113,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_dlg,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_dt,94,39,1.0690321847,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_ge,1517,39,0.9388421978,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_go,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_redeco,3152,39,6.5059445178,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
2025,sociedades financieras de objeto múltiple,sofom er,reclamaciones_sdlg,0,39,0,acciones administrativas registradas,distribución dentro del mismo canal; los canales pueden superponerse y no se suman como casos únicos
