worker_id	necesidad_id	fuente_canonica	objeto_evidencia_id	estado_anterior	estado_propuesto	tipo_resultado	evidencia_ref	evidencia_localizador	evidencia_explicita	razon	reserva_incertidumbre	requiere_decision_humana	siguiente_accion
worker-4	N19	BDIF	OE-3a26c30b380d433254ad2e91	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-fuentes-2026-08-06.tsv:L39	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	BDIF está catalogada como inclusión financiera, pero no se abrió una tabla con adopción/rechazo por institución y segmento sin historial.	NO	Abrir tabla CNBV concreta y verificar denominador, institución, segmento, periodo y motivo de rechazo.
worker-4	N19	FINANZAS	OE-3def9164ef114d267e5fb6ac	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/glosario-v5_6.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md;MAIN:corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	Tasas por institución/segmento de adopción y rechazo sin historial.	Tasas por institución/segmento de adopción y rechazo sin historial.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	NO	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.
worker-4	N21	SE	OE-42cf47afdecaf4acbd98ab36	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Compra y prima de marca frente a sustituto en panel de hogares populares.	Compra y prima de marca frente a sustituto en panel de hogares populares.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La evidencia reunida es índice o requisito conceptual; no contiene variable, tabla o resultado concreto suficiente para adjudicar.	NO	Abrir el payload canónico ya identificado y localizar variable/tabla exacta, unidad, periodo, codificación y parte faltante.
worker-4	N24	SERIES_SPEI_CODI_BANXICO	OE-1d551a7bd75c9682788e3c09	CANDIDATA	CANDIDATA	BLOQUEO	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La puerta Banxico está identificada, pero falta abrir una tabla/serie primaria con identificador, periodo y cifras reconciliadas.	NO	Abrir Informe Anual o catálogo SIE, registrar idSerie/idCuadro y extraer series comparables CoDi/SPEI.
worker-4	N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	OE-6a75b1a2239a134c0f76a622	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	INDEXADO-NO-DESCARGADO	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.
worker-4	N25	CSES	OE-cedf8cc675c79d950d6148cf	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	INDEXADO-NO-DESCARGADO	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.
worker-4	N25	ENCUP	OE-69905761f187f3a3ed192af6	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-fuentes-2026-08-06.tsv:L26	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Existen cuestionarios y base local, pero la relación electoral N25 no tiene todavía serie municipal pareada por tipo de elección.	NO	Abrir cuestionario/base ENCUP solo para confirmar unidad geográfica y turnout; si no hay municipio×tipo de elección, cerrar esta relación.
worker-4	N25	EXPERIMENTO_DE_INFORMACION_ELECTORAL_2009	OE-8f2afe044e85aa01a5d1887e	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/catalogo-fuentes-v2_0.md;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Serie municipal pareada por tipo de elección.	Serie municipal pareada por tipo de elección.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La documentación describe tratamiento y turnout en 2009, pero no acredita una serie municipal pareada concurrente/no concurrente.	NO	Abrir índice/codebook del paquete y verificar nivel municipal, años y tipo de elección; mantener separado efecto experimental de serie municipal.
worker-4	N26	CSES	OE-b68e43b5cbf141f527a529c9	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.
worker-4	N26	CSES	OE-8d69579f53b76eab7ab312af	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	INDEXADO-NO-DESCARGADO	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.
worker-4	N27	CSES	OE-a56efe10a720cb6696d3271e	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.
worker-4	N27	MASS_MOBILIZATION_PROTEST_DATA	OE-5aa6b367a88c5019bde50c20	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	APERTURA_INDETERMINADA	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La documentación confirma evento, demanda, actores, respuesta y lugar, pero falta abrir el archivo México y verificar granularidad/entorno.	NO	Abrir codebook y archivo México; comprobar localización, actor, respuesta y derivabilidad urbano/rural.
worker-4	N27	RELLABORALES	OE-ede59336763d11312f8c178e	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	Eventos con agravio, actor, respuesta y entorno urbano/rural.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La etiqueta/fuente no aporta en esta fila un payload e instrumento concreto con las variables requeridas.	NO	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.
worker-4	N29	FINANZAS	OE-d644fa49bac078e3b0ce67b3	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md	Usuario/tanda con participación, cumplimiento, incumplimiento y reputación.	Usuario/tanda con participación, cumplimiento, incumplimiento y reputación.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	NO	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.
worker-4	N30	ENBIARE	OE-ee12358875d1e590d07df047	CANDIDATA	CANDIDATA	EVIDENCIA_INSUFICIENTE	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	Disposición a transar con desconocidos por nivel de enforcement.	No se cambia el estado: la evidencia disponible no satisface el umbral de confirmación ni permite una ausencia delimitada.	El instrumento abierto contiene bienestar y redes, pero no hay localizador de disposición a transar con desconocidos estratificada por enforcement.	NO	Buscar en el diccionario ENBIARE abierto términos de desconocido, transacción, sanción y confianza; documentar ausencia delimitada si no aparecen.
