id	encuesta	ola	universo	variable	estimador	ponderador	escala	grado_dependencia	grado_dependencia_evidencia	publicada	cv_arbitro	n_no_ponderado	frase_discriminacion	post_corte_u_ola_retenida	dominio	dificultad	estrato	origen_manifiesto_id	estado_filtro_i_publicada	estado_filtro_iii_cv	adjudicacion
CAND-8acfdf0e5d2b71f27cd8	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_5_2	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-2a1672f98aee0bf86e4d	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_5_3	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-64c3267a36a04161b66a	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_5_4	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-37c48cade0058bc78873	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_5_5	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-e4cea95170bcec12ad0d	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_6_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-45b3007b7dfdecbd085e	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_6_2	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-eb66c6f9aee895828029	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_6_3	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-43fa9e9675290c56efb6	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_6_4	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-3afc6695609fed271c80	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_6_5	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-a033ea2bc561fb2936e5	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_7_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-2b0b769df84895b33b0a	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_7_2	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-0a109ff4a5f721fcd4ad	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_7_3	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-393ace87fd66391604b2	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_7_4	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-50b832b2039ccc7e39b8	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_8_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-071dadfce545ca196b4f	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_8_2	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-eed795b48119d179c723	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_8_3	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-5940147871aebff1ee66	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_9_1	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-3b3e0a5359487a373f52	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_9_2	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-1ea9ea9067bc17789b8c	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P6_9_3	PROPORCION_PONDERADA	FAC_PER	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-1e8255c8b07902fe2f0a	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P7_1_1	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""¿Quisiera dedicarle menos tiempo?""},{""codigo"":""2"",""etiqueta"":""¿Es suficiente el tiempo que le dedicó?""},{""codigo"":""3"",""etiqueta"":""¿Quisiera dedicarle más tiempo?""},{""codigo"":""8"",""etiqueta"":""No aplica (no hizo la actividad)""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-6eef0676642bd41734ed	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P7_1_2	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""¿Quisiera dedicarle menos tiempo?""},{""codigo"":""2"",""etiqueta"":""¿Es suficiente el tiempo que le dedicó?""},{""codigo"":""3"",""etiqueta"":""¿Quisiera dedicarle más tiempo?""},{""codigo"":""8"",""etiqueta"":""No aplica (no hizo la actividad)""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-ec5867377ec9d45516ff	Encuesta Nacional sobre Uso del Tiempo (ENUT) 2024	2024	Población de 12 años y más, residente habitual en viviendas particulares habitadas dentro del territorio nacional de México.	P7_1_3	DISTRIBUCION_PONDERADA	FAC_PER	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""¿Quisiera dedicarle menos tiempo?""},{""codigo"":""2"",""etiqueta"":""¿Es suficiente el tiempo que le dedicó?""},{""codigo"":""3"",""etiqueta"":""¿Quisiera dedicarle más tiempo?""},{""codigo"":""8"",""etiqueta"":""No aplica (no hizo la actividad)""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P1	milpa/procedencia.yaml nombra la familia (ENUT) sin ola exacta 2024, como proxy historico no vigente (norma_de_genero, ADR-67(b))	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enut2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
