tarea_observacion_id	run_id	snapshot_t0_sha256	activo_id	objeto_logico_id	familia_logica_id	ruta_localizador	grado_inspeccion	metodo	criterio_parada	estado_plan
TOBS-bfaca7eaa922db4d88bd03c7	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-204f10324bf69ebc937b89b0	OBJ-173414b8c8f1c3d282821ba0	FAM-ff39b8ecf03ec449a0c20fc9	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-bfb15fce94c3281350537c8a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-8ad1a8eb890c6c96314b6e42	OBJ-633b1eec86434658d858f8a3	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/doc/ehh02cb_b2.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-bfbb942ea0fcc05a9885073e	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ffdeb1487897fe875803b79a	OBJ-be8386d446940437670e3b57	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2021.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c01a48db9b4d1712bcafb331	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-76a03a16f64ff084fc1a6f04	OBJ-d09404799f34067204b25262	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/doc/ehh05q_b2.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c0679c2da406ffcdc3b4efcf	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ed3cda7cb1281459970ea57c	OBJ-07800a46f6ae0be8b2326d14	NO_DETERMINADO	/home/pc0/mm-corpus/raw/cuest_modulo_envipe2022.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c1064a07bed70876d25fa6bd	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-3b2bf47899eef15ea044b8cd	OBJ-8b6ec2736713e1970b222192	FAM-6dd4b497e0937c8f0c4cbfac	/home/pc0/mm-corpus/raw/envipe2023/bd_envipe_2023_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c2355474bc911e04188a2210	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c7f15d78ae7aecb6375834f2	OBJ-209dbeaf1187f959651ccf72	FAM-ae4facd0391f40db232a7567	/home/pc0/mm-corpus/raw/eder2017/eder2017_bases_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c250b469817ffbfc1b59a742	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ad7a6bec42e581a5e5604ec4	OBJ-7694b51f742bdae3bcfd7298	FAM-559e237d0fc37a0fe9389e25	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_1995_stata.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c29713ef14ed9a7a36d6226b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-903d8b1e6a56705fef1b5724	OBJ-f247bc4bc16425cefe8e9fc0	NO_DETERMINADO	/home/pc0/mm-corpus/raw/envipe2023_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c2e05491d11a4d96ec341661	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ef108200c663d4b7112ced05	OBJ-2892a3cd83e215e13c75161e	FAM-29fbb8804061fdaf1c720030	/home/pc0/mm-corpus/raw/mociba2024/mociba2024_bd_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c2e3c36ca550762e7a7193ad	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-6e8dfbe80a2ffd92bf868d87	OBJ-14f1a6fb070c1d9c1f8bd8d2	FAM-23f46ea7cd5b671772746eff	/home/pc0/mm-corpus/raw/envipe2025/bd_envipe_2025_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c2ee3c59567eccd5ed163739	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d247d0956b4b826229014eea	OBJ-1d310cf55359f34126523769	FAM-01737f1f1e0aac5ea421ca92	/home/pc0/mm-corpus/raw/enut2024_diccionario_variables.html	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c364da3357172dfb409dda6c	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ade11095c3dd5f16031f6f20	OBJ-55bec8cfb271178106ca0aed	FAM-dea41f127998aef56f6ade8c	/home/pc0/mm-corpus/raw/mociba2024/mociba2024_bd_RData.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c3e8dcb4576158c1bcd97ccc	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-2e866e887718717f88e024e4	OBJ-47921ecdc66b385c5301e5cd	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2024.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c40d6287adf3e4927e6b6899	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-9effb4be23a5d15948333323	OBJ-75c58d7fbc4b5046887f057f	FAM-fd10284e02ee14084e0b292b	/home/pc0/mm-corpus/raw/enti2022/enti_2022_bd_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c42bd6928af68c347c9529fc	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d2ff6860fe3a2d65696e5acd	OBJ-83cc7e856d3edad988b310a3	NO_DETERMINADO	/home/pc0/mm-corpus/raw/encig2023_datosabiertos_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c47884f402990f7a0bf92c07	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-bcd67940765ea5a34f785fed	OBJ-e8a993c09bcab5cfb504a16b	FAM-edb7de667103b4710ece0d1c	/home/pc0/mm-corpus/raw/enasem2021/enasem_2021_fd.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c5a0b691cd942b23f8b09e53	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b877510c0896bfa5ff9169d5	OBJ-e3718702a690f35e7aba49bb	NO_DETERMINADO	/home/pc0/mm-corpus/raw/cuest_modulo_envipe2020.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c5a448514af6ac42cefae777	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-56e1f3b78384c10847e025bd	OBJ-9b3c703043c440592f194243	FAM-4e546cefbab07bcfdee415f6	/home/pc0/mm-corpus/raw/engasto2012/lugar_compra_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c5f3ffe3e6127d6d2caa18ce	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e23efbcc6de5a9bf2e21703d	OBJ-d9e01f2801f79284ffa022a7	NO_DETERMINADO	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoen_2021_3t_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c5f726e215ca411b6d479b71	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ea6c49a13d00b55d36c22887	OBJ-312ec5075947f644ce3b913d	NO_DETERMINADO	/home/pc0/mm-corpus/raw/enaproce2018/ejem_base_micro_ciega_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c64da2234550ff7fc4695a39	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-98abfc68b4378882670e3aa9	OBJ-6f63c7179d70f878565f9550	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R2.1_ECCO/SE_REPORTE_GENERAL_ECCO_2023.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c651e3b85e2eac889284a079	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-744c344a12085dbae7063b1e	OBJ-946319dcb55a24d4c1d7b20e	FAM-9bd98204d3c0264a9ddad80d	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c6a3f6f241782175404c71c4	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-74836fd979cd86dcb3d8b0cd	OBJ-1d93d2b952886f1ca47928a1	FAM-19ff97aa3391b74a6c91b759	/home/pc0/mm-corpus/raw/FD_ENCUCI2020.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c6a9afde83a990094fd1c11a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-edfb7e3de366dcdb86bb5cb8	OBJ-e71651ba43e5b54550a28e14	FAM-907659ac1879fbb738aaa897	/home/pc0/mm-corpus/raw/envipe2022/bd_envipe_2022_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c6b3d6fe61973674650151e6	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b831fc67813096a71bf50e62	OBJ-b47021e8fdd03b9c74c507ee	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/doc/ehh02cb_b3b.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c6c2fb0c80eade7d85c214f4	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-0267283f24afaedf6cdf6d60	OBJ-e50a102bb2e197cf597ec59b	FAM-65a2ab3d303fc83b3edf333a	/home/pc0/mm-corpus/raw/endireh2016/bd_mujeres_endireh2016_sitioinegi_spss.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c70ecd6f888057ab99797b4a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-4906c4f5204f62ebc262605a	OBJ-d635b08b99d29cfae465ecfa	FAM-9edf525f62026b5dc2484f8b	/home/pc0/mm-corpus/raw/endutih2023/FD_ENDUTIH2023.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c74c1de2925fa79fa9264298	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ad52f4868317272a3c6bf2b3	OBJ-01074aa72bcfa33f2bb6cbb2	FAM-905e49c37e43eeaf859220d0	/home/pc0/mm-corpus/raw/endireh2016/bd_sd_endireh2016_sitioinegi_spss.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c79cb552d663d9dacbd87a9d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-133acc234c6b77b003c03e66	OBJ-b45bb9deb971eb343a2138a7	FAM-872bb5f526b354bc240b81a8	/home/pc0/mm-corpus/raw/elcos2012/ELCOS_BD_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c802a7cf098823ebdade5cca	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-4fe486f0785d9b7b8aa427bf	OBJ-6125d0ee2010ba1e44da79b3	FAM-147a4054cc0108b00b503ace	/home/pc0/mm-corpus/raw/fd_envipe2021.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c8234788c648eb2b3bdd9bf2	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-9e0ef703a2bc52a6e2eea781	OBJ-b10b5d6230a379d9abbfe889	FAM-780eb7aac7d6891dc7589e55	/home/pc0/mm-corpus/raw/endireh2016/bd_sd_endireh2016_sitioinegi_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c90d184850f25f9f493de9ef	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-6e8185d96829a5e64b68f891	OBJ-7a5026206de4b94223b3aad1	NO_DETERMINADO	/home/pc0/mm-corpus/raw/enif_2024_cuestionario.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c9487056b53a8bae44f42f92	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-99da42b5ec020aa8cd6bf33a	OBJ-2e0033a3e775322a8229c326	FAM-86b177b7587c0784f6aca50a	/home/pc0/mm-corpus/raw/engasto2013/gasto_mujeres_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-c9d31b4997e427fb78c7d341	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c66ba679513563affde6a408	OBJ-cff75f7459eeb58d8819e357	NO_DETERMINADO	/home/pc0/mm-corpus/raw/cuest_principal_envipe2021.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-ca2a26cbadb2c0ddb9586583	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-31e53822cf0db230404200da	OBJ-11959899f7b6e334085d30db	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R9_1_ENSANUT_utilizadores/ensanut_2018_utilizadores_servicios_salud.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-ca86dad79c034bb8b22f4e08	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-8f8788d75902a5a00863e05d	OBJ-ddfdcb95bddbfd1771795a83	FAM-e1feae5b0f45cc1f5514132f	/home/pc0/mm-corpus/raw/fd_enif2012.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-caad924ec4b6b7d0ac619e7d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c1a20ba20bbdce87b6fdaa4c	OBJ-6cb70c0d995e8737a332648d	FAM-2e70fdf297f25e882f8759da	/home/pc0/mm-corpus/raw/engasto2012/gasto_de_consumo_ajustado_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-cada001e625a3ca436ac9e46	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-441af953567a63aef5517a07	OBJ-0bfbfbdbea97f1528cb6b121	FAM-4cd5f700a7e22bacdfb093e1	/home/pc0/mm-corpus/raw/endireh2021/bd_endireh_2021_RData.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-cbc5c195bc95e103744d16f0	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-59a69ebda3c5a6c46c44374f	OBJ-b191050de9522389ce4861df	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/ehh09lw_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-cbda025206c64f843f7c509e	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-304127530f5f8bedc9b5645a	OBJ-4b985e6a3241d15f80c75156	FAM-8c3b6d0ba1a78965a183a04c	/home/pc0/mm-corpus/raw/mociba2023/mociba2023_bd_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-cc9fdf77629e226dec2ef46d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-25d39923ad433fde282d7cbb	OBJ-70f34e30a85a1413abf672a7	FAM-f03afde4886ef5e85991a4a2	/home/pc0/mm-corpus/raw/encig25_base_datos_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-cca5d11339b1b9750bd82eab	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ae78fec408744076db1547bd	OBJ-751ea17fbd4363a897684c27	FAM-ba7e5c9818c222ad706b352e	/home/pc0/mm-corpus/raw/endireh2011/fd_endireh11.xls	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-ced81bbe5e66c0e112126fac	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e43fd3f73d4bdf40f826f0d4	OBJ-cfd4accc0cb6e809968ae2d1	NO_DETERMINADO	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoe_2025_4t_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-cf7fe160615448e3c0a16db5	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-62aa3b4d2a82a819c3f3c90e	OBJ-a0bf9125132695458637f461	FAM-1ef80759e03781807a78620f	/home/pc0/mm-corpus/raw/enaproce2015/ejem_base_micro_ciega_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d0b4f67ce5dc4827ba2d4f6d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-fee2aba6e746237cf93bd8d5	OBJ-2dc979dc3a4257bfe4a11495	FAM-9370e1324a935866ba990276	/home/pc0/mm-corpus/raw/engasto2012/engasto12_fd.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d2ddae110dc604e3f7914c68	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d3c42cb67341daec39b1b6fa	OBJ-9924ca78826066f6c154bf1d	FAM-1d66c242aae79fa50773b0b0	/home/pc0/mm-corpus/raw/mociba2024/mociba2024_bd_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d2f45541b77b84a4e6b1d94b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-3a3122be55b2a31d05e57d20	OBJ-527f4e61f41225299e6e3dee	NO_DETERMINADO	/home/pc0/mm-corpus/raw/latinobarometro2024_bd_stata.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d4322167a1b23da435f583b0	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-3708592e45b5c41e7f2e473c	OBJ-a9570683a3c2c5d57a677e49	FAM-e626f968c0519b8c9c17df81	/home/pc0/mm-corpus/raw/bases_enif2012_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d6bddc45cf867e05e6c83d2b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-a0155515960f98449fc4f11f	OBJ-53121aa8193c48f90bb88454	FAM-a87e112fd57cc1e349ed15b5	/home/pc0/mm-corpus/raw/envipe2025/bd_envipe_2025_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d841f7e9e11752a0f6c80801	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-f3ae6ad2ff7f7c0f88f6c881	OBJ-2171455585c8ac4d26c9b23d	FAM-b79505de58d7448ad931af0d	/home/pc0/mm-corpus/raw/eder2025/eder2025_bases_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-d88909250d7f4f8b50dee60d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-62222e75f2f21a2a5e86fa85	OBJ-7d43d9ebd9c105fb613107d2	FAM-3c8a36cbe861052fb93598b8	/home/pc0/mm-corpus/raw/engasto2013/gasto_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
