tarea_observacion_id	tarea_origen_id	activo_id	ruta_local	hash_local	join_reutilizacion	expediente_origen
TOBS-6add3d030bd59cd8051f74f2	TOBS-dcdef306adc6d861f71953e9	ACT-185b6cc6ef9e803b9b6296f9	engasto2012/gasto_dta.zip	03f8ed295658a4ba93cc10cfcee3c2067e06372ed9c60fbe8e581f06e807022f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-dcdef306adc6d861f71953e9
TOBS-6b345b8678eba7a2845cdc61	TOBS-c598e5ab2791b22594f7eb47	ACT-2ad02412168931fc1f245d14	eder2017/eder2017_fd.pdf	dd4d93114a38e80192bbc29a4a4ab7fba6e4bce0067ecfcdbb4540ada5890541	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c598e5ab2791b22594f7eb47
TOBS-6b453289e269d4ad59f4deea	TOBS-422e5007776421c2ad3caff4	ACT-85ea74dd3a400f9d7f4df4e1	R2.1_R2.2_R10.2_RNM_microdato/datosgobmx_ckan_package_search_enaproce_enestyc_cero_resultados.json	d26a2cdbc9fcbf8b1fb6f6d35464c83dce825a99591d9012fa21d45da6b832d9	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-422e5007776421c2ad3caff4
TOBS-6b523dbcc6252b342cc6c430	TOBS-9bf63c029272ed060e477962	ACT-09b20ee3978695b954130d55	c_sdem_v5a.pdf	e306c67a6551c08c3c4d65586a09cee1356e7017699c54deed6fdfe9c73708cf	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-9bf63c029272ed060e477962
TOBS-6b9138161568a9e42d50ea5a	TOBS-e70dccd447228f0456a2c804	ACT-0fc592e591cdee69984335ed	endireh2016/bd_viviendas_endireh2016_sitioinegi_spss.zip	169804df37f0fce7cc45e5b39fb865876adfdc9757269c9294e509931c2a6059	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e70dccd447228f0456a2c804
TOBS-6bab5764bf1ab50e89288dfa	TOBS-68f0712f7b2859d614dd5abf	ACT-cb084f1468faa2bfa0a65d6b	inegi_mmsi_2016/manual_entrevistador_mmsi_2016.pdf	c46d79eb6efe3dd174d258856b2b3e951d09b499eb83f804a7348f06e3554993	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-68f0712f7b2859d614dd5abf
TOBS-6c2bf66bb79dee8a903038d2	TOBS-b8f450a99700c463e0729868	ACT-7bee84169857f1201cff773d	enif_2024_bd_csv.zip	00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b8f450a99700c463e0729868
TOBS-6cf11b9c8c640afa295b7fb9	TOBS-7ac20bd5590e08192818517d	ACT-5dfd972b29564215382da28b	envipe2021_csv.zip	88153c67ff3666be511dab3f3b483226a0af9f0e8683bd8dbfba8d616ddbfdd1	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-7ac20bd5590e08192818517d
TOBS-6d10a6a35323651b0e6db71f	TOBS-9dab8f720dc12567bd7948f1	ACT-dbad5fa600d36b3dda169d78	enut2024_der.zip	b91284dc32246423603a688ab8015a5d5336220d3fb0b26fa8e56a43fbeff247	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-9dab8f720dc12567bd7948f1
TOBS-6d9ead24b7f078637cee1170	TOBS-685a76435db77f8c83fc0450	ACT-f1060bb3ff677c7d0d101d0b	enut2014_bd_dbf.zip	96edba74fa5a1ec2cdfd64e7fc973bb9b16b0948a39cefef0e4d8314f8c4f2e3	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-685a76435db77f8c83fc0450
TOBS-6e92d1b01bc6e0b164f3851d	TOBS-1409d47dafc0375e3d4cae9a	ACT-45527b2910e9cf0a64116273	endireh2016/bd_sd_endireh2016_sitioinegi_dbf.zip	7717d961281ce7a01a43039d2329347ffd11a278edde02403c116f86425e8511	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1409d47dafc0375e3d4cae9a
TOBS-6ef02bfe9407d894de42dd78	TOBS-c147215fabae52a47ff73dc1	ACT-1f1ff34f833eaf6f65d5f4e3	eder2017/eder2017_bases_csv.zip	bcc7eb90c2d016976fd8ba24528ce614bf4db0c29a1e3e0cf674bdfb024de0e3	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c147215fabae52a47ff73dc1
TOBS-6f325d957c8af85e8b201667	TOBS-319b1d0ada7d0a78e417f552	ACT-af419c7937d9f435e04fd601	envipe2012/fd_envipe2012.xls	dcca5373391cbcee1529c78ab4fd46a172321e77502b624f87061679b25e7a99	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-319b1d0ada7d0a78e417f552
TOBS-6fc31c0082f4097eda874247	TOBS-f8dde93c0a6749997e3b6566	ACT-b9d55829df974f197eed782d	conjunto_de_datos_enoe_2019_3t_csv.zip	3dee3611fa30f76e557afd819a60c6e0bc5bc156006053ebb0a688451b9037cc	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-f8dde93c0a6749997e3b6566
TOBS-70cfce8c1d295962a59562dc	TOBS-2f3ee5837ea21e51bb47956a	ACT-d97e542db7002bc52c0edb5e	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-2f3ee5837ea21e51bb47956a
TOBS-710151b20f8d087028deb2d3	TOBS-499f152f63977c6d3644d5d2	ACT-f940f02ea6027ead5d1532b7	envipe2024_csv.zip	90776b2fab6e3666dad1cb5f5f3eb7d6a7699dbfefd4f8f04f07fb01e61a6fb2	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-499f152f63977c6d3644d5d2
TOBS-71be23648e2b46da0fecb9d4	TOBS-7bd104ba14297f5f665bb158	ACT-e7627755fa0392fa612384d8	encig2021/encig21_base_datos_sav.zip	034e988984b77ec030f0ea589232a654549c60ab844960ae20a129191ae2e193	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-7bd104ba14297f5f665bb158
TOBS-72154840f74b78f9cffe33c5	TOBS-5be1a6ab8fe21936cb5f7cfd	ACT-46f80e529306dab88d9ede11	ennvih/ehh02dta_all.zip	8b9b51904ca8790421d82a8a81f7f4edbce9a296cba2ce86fef74f8f379b5923	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-5be1a6ab8fe21936cb5f7cfd
TOBS-728602028348eb2e57824d31	TOBS-3f40e066f10852ee6283dca9	ACT-1646a2692aa971a6dbd613cd	enut2019_fd.xlsx	8577edc8e1f2b0011fc1f668c019d175cf489179daaa6dbd03be02ad1dbaa6fa	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-3f40e066f10852ee6283dca9
TOBS-730d07e18e45ef5dc54a5989	TOBS-6dc6a6a5845cd050b8074d85	ACT-3c501ec3517a90b7c53aae73	enaproce2015/ejem_base_pyme_ciega_csv.zip	d43c404c321307a0bf12c24a6d3153c9f3bed9874b7a96dccec13629c62168cb	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6dc6a6a5845cd050b8074d85
TOBS-7354d3f1104ab59e73470f27	TOBS-b6cff793ff86f14facb6f066	ACT-cff1e3baa4498932d153283a	enaproce2015/ejem_base_pyme_ciega_dta.zip	f0c1e64c718a1df69b734f13e5bffc72ba6e268e634d764afaf557ca02c5f344	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b6cff793ff86f14facb6f066
TOBS-73b038d5feff1ed6ab81e040	TOBS-2775b57f80dd096a6b6ad690	ACT-1b57887bab6fb1dcc14d1836	endireh2003/bd_endireh_2003_RData.zip	7acbdf50d043bf171eb0f6449c83640ac993bb802e56a8e7f3de6a9362b8eea9	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-2775b57f80dd096a6b6ad690
TOBS-73ea847376112f9c99e10f53	TOBS-12b4ccec946a4c1e23d29018	ACT-b85a90a674a5e1f2c8c52111	ennvih/ehh02w_all.zip	bbe8006844f715c19b724ebb74f1408c4cfa07e2efdfe7d6748b5182ef214587	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-12b4ccec946a4c1e23d29018
TOBS-74c6d4b5803dcb7bb9f802de	TOBS-dd7c53aef9c9098a822a4be1	ACT-7cf5e348e0f8b54e4c6c4390	cuest_principal_envipe2024.pdf	39a0d899fdef7fb6a5ffce617ed59754055e6cfa2250c23d73b830d41975694f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-dd7c53aef9c9098a822a4be1
TOBS-7537f5b1601e7342b2ac9944	TOBS-cffaeb4f5e3dff6aea636e42	ACT-c837abaf8d3244f13cf55b0a	endireh2021/bd_endireh_2021_sav.zip	bc048cd843eb5c00b987d95b4d95660d3bb8e12ae836f88f2e495b6831c20674	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-cffaeb4f5e3dff6aea636e42
TOBS-75fb1818da19772ab0980c31	TOBS-3fa63e8f7fbdd271c034881a	ACT-70a9e37eaae5838c702271a9	ejemplobd_enestyc_1992_stata.zip	852ef3ee45c58f80c5a3dc30b896cea9585768efab6df3c31ee741e53ca9789f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-3fa63e8f7fbdd271c034881a
TOBS-76b7e8390fc7d2d12b86cf32	TOBS-726615fe8cb87b5ecba7cc0c	ACT-56a462f1375dbc043f7580a0	enif_2018_fd.xlsx	dd8d5c92a7a031505d95da3ee6f00b670f90d5fd5cbd94c744393ffe81b4f6d7	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-726615fe8cb87b5ecba7cc0c
TOBS-77bd98c724f6476ffc88de72	TOBS-9bbe1313fb83032d2abb7073	ACT-991a0ead101301caac3bb0d2	engasto2012/gasto_dbf.zip	38d2d3238d4d9533c817e3d2c30ea113b16678acea74d0027d596114401aa4c4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-9bbe1313fb83032d2abb7073
TOBS-7917f80796cca40f6c5b41ae	TOBS-12578238ee8562938b417b13	ACT-0c943eb66f4ad793b5160891	ennvih/ehh09q_all.zip	4eaed9c07a638fdd388901cd84692b9de2f8503ccf5d54da524b660b46fb5340	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-12578238ee8562938b417b13
TOBS-79cc19bae5f3e6a63ea4e542	TOBS-29f36cda70af7da7c00219fb	ACT-1e6d2370546b07bdc213d6e8	conjunto_de_datos_enoe_2026_1t_csv.zip	429c288af46e408de743e5dfb92750f668df7e42789be5824f7cdf1c5ff56580	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-29f36cda70af7da7c00219fb
TOBS-7a3ebf91557beedfdd7624d6	TOBS-1182f58793f49d1a8b62a687	ACT-66857845353bec6c0ccae24b	envipe2020_csv.zip	26f468da631bfdb94994a9e5051fa973468608f0da56612b6897df16a2797b9d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1182f58793f49d1a8b62a687
TOBS-7ab2f6db182f380fe55e3317	TOBS-daec18ab33a2f2b4eae216e8	ACT-149267a6afcb0c2de146a495	enaproce2015/ejem_base_micro_ciega_dbf.zip	a0bd6dc8a23cae32479fbd0dd8f986f79aec75799e1d8e82d548f362a007a710	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-daec18ab33a2f2b4eae216e8
TOBS-7aeb25c7c877a7af5058a31f	TOBS-ae58a68d644ba4c76d303e76	ACT-1d1a1f400f308ade3766f114	envipe2022/bd_envipe_2022_sav.zip	0791da9c11739db835a0c33d55dd5457c7aef970809db2c40a174bad9a0e1ad9	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-ae58a68d644ba4c76d303e76
TOBS-7c3c2ef769550ba7aff9a47b	TOBS-c62c4e5ad3415b24a21ead14	ACT-3bd227067892dea1bf9bf309	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	43119a1bbf066c426c0b40bb9c8f0fa851caed5a4df163cba99f8ea5b9ea5983	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c62c4e5ad3415b24a21ead14
TOBS-7c6ba0c4010c7b066387f52c	TOBS-b6bb370a56e574bfe819d43c	ACT-f847c46ac251224b8c17401b	encig2019_csv.zip	61f49f6149729a7f22c4a64310dd894ec645ebe8b40110cac3fb32125a6ed979	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b6bb370a56e574bfe819d43c
TOBS-7c6db558898566ee10bc8e8f	TOBS-3e74fd14b9e1f80085c63e01	ACT-8da93b2dc7eeb03e3c2b984d	cuest_principal_envipe2018.pdf	904549846a81dd605e60c5ec99dd42bdf2308b325ba4eb30a94bf06a9a9b3fb7	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-3e74fd14b9e1f80085c63e01
TOBS-7d344675d7713a43e83de8a2	TOBS-10b41f46f9bf06a9081025d5	ACT-65e2df1d1b2b781e1a0c0032	conjunto_de_datos_enoe_2024_3t_csv.zip	f384a1b8872e051856ed2241289400302b13a8701489b1c596390452c183cd01	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-10b41f46f9bf06a9081025d5
TOBS-7d4ca396e9c67f3276a4bc32	TOBS-6d8855ddff3029782d1d875c	ACT-7970a71c845c3ce38f2a731b	engasto2012/vivienda_sav.zip	4c7509bc4bc273c2851ef2defe726e90b632001aa0c43e5ae51567460ea05b1c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6d8855ddff3029782d1d875c
TOBS-7d98c1dce67562698c2cc297	TOBS-0df40e70b327a5ca9c817d1a	ACT-fe310609cfefbca82c3bf8fa	endireh2021/bd_endireh_2021_dta.zip	f803b6d01d74aeb8d208bef20b52190bbac7f8da69e9b34fc6fd825f2667cbc7	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0df40e70b327a5ca9c817d1a
TOBS-7dc6ef9f8fa09966df44679a	TOBS-229e67d42930476b2c3e5b27	ACT-8d5183aaa7f6c4896ecec07c	encig2021/encig21_base_datos_RData.zip	592967d6496d566e979c9af78c08a780db2961171f5dcee72dec4b3941728156	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-229e67d42930476b2c3e5b27
TOBS-7deb8f07a3a6255d75269982	TOBS-cde6ee6a579a8cfae2100c20	ACT-a2ea7a5a2303bd50e393481a	envipe2017/calculo_indicadores_r_envipe2017.pdf	334fceeb4aeee9378ba8eca34defb906efa4d6ddf7a1c6bedd8a25fa90b2fc26	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-cde6ee6a579a8cfae2100c20
TOBS-7e7a87bbcdabdfea5532726f	TOBS-a8d9d93bfc826e89f4448a2b	ACT-34b45f55a7136341eee4b4ba	c_sdem_v4.pdf	0c918e799a8ed1d3764b1e0a390a868138228cbec82b5aa723f4b3a2e2f2d00f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-a8d9d93bfc826e89f4448a2b
TOBS-807b0b4464ecce622c94fb0b	TOBS-da60d5c7e7ba51a856a2a7ab	ACT-2219e1b4d80bdbf2a6d4e280	mociba2025/mociba2025_bd_sav.zip	a5a7897f02593e609bc7735c0c18d791deae32860996c8628075cd6b3695e9fb	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-da60d5c7e7ba51a856a2a7ab
TOBS-808264a9e4173543cc657b55	TOBS-2839126eaf078d810cad1447	ACT-b7c7aaee50c9ab082ae181cb	conjunto_de_datos_enoen_2021_4t_csv.zip	74c6173ee16c14b5d23e0546041642e4eb766417921d844f84b26977a4e5859e	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-2839126eaf078d810cad1447
TOBS-80ec74624cd62d25572547a3	TOBS-aac77c3e9eac134a26ad0d3b	ACT-abaf71ee4a339b4b24f43f26	endireh2016/bd_viviendas_endireh2016_sitioinegi_csv.zip	c9473cdd1ae45b6bb51ace10e3c73389dc03b220c3df1abf5144e0e88811e872	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-aac77c3e9eac134a26ad0d3b
TOBS-81765ec6fd23dbca9d4e81b2	TOBS-5e6cc809d7c926024ff45c3a	ACT-07f8da893e6fe47a1fac3484	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2023.pdf	efbcd28175c9d96b42032d5283e660971aee6ffff82c95a62a9fe1bff413047d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-5e6cc809d7c926024ff45c3a
TOBS-8311ddee7ccc96120a623883	TOBS-a76b2229d5a25db50fafb603	ACT-979a2b43640159fe73651347	endireh2016/bd_viviendas_endireh2016_sitioinegi_dbf.zip	20e6f540d872191a4401acb715a3a60650ecacebb8dfc26f064a207716e4202f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-a76b2229d5a25db50fafb603
TOBS-85b4f26ab7c87e61eaa15dce	TOBS-b8abc318dca39bcc2f26184d	ACT-3fe202b2e7b2dfd61f8a978e	eder2025/eder2025_bases_dbf.zip	34acdb1c0bb884ab2c7195e9019c9de83cc61015c524439a0f0a29836d5bfbbb	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b8abc318dca39bcc2f26184d
TOBS-863c9731f33e1f9570d5aa2e	TOBS-1606e8c7f1892ef9595bb758	ACT-bc12688f3d48538e25d5aad1	conjunto_de_datos_enoen_2022_3t_csv.zip	61d09993bd4daf894236c5618779c93ec8d77c08e38ced59aa049c6c3b1bb7ab	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1606e8c7f1892ef9595bb758
TOBS-8723e88255e0b52667061d48	TOBS-3300e12542c9574d66071a2d	ACT-09e62bfe4a55df14c0fe39fa	enaproce2018/ejem_base_pyme_ciega_csv.zip	91673915121791dac724a6fdbf8c70ac80bee482957ecd614fd0a963069bda77	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-3300e12542c9574d66071a2d
TOBS-87c8e6a77fe623c77c3b4508	TOBS-9148337e5a7102671ba9a99d	ACT-d076413556806e54428d3dfb	envipe2014/fd_envipe2014.pdf	b72ed2be77d4768ded839d47a58bc6d64abacb2bbdda15bb7e53b2d4d3a8b680	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-9148337e5a7102671ba9a99d
TOBS-87d191fc8eb143e3e9db467b	TOBS-8fbdb411d37d166459f56773	ACT-efb34abce29bb81d14a49b90	mociba2021/mociba2021_bd_dta.zip	e876808fa71ccb0f423a6331b16d4b1a5449d73a68dec2be9d8036d6c8d17f58	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-8fbdb411d37d166459f56773
TOBS-88299c98bf6e7a0d0f171e46	TOBS-051a14fa88aca3090035c67a	ACT-1a7e165acd98c14e75653e44	endireh2011/bd_endireh_2011_csv.zip	8ece557b2ac1d78dc0bfdee1d8f9743b2da1e44184be340d22967d60b10d52e5	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-051a14fa88aca3090035c67a
TOBS-883230ccafa54adac0e573fa	TOBS-df6e233d969197c75d435e17	ACT-faacf6e2f9b66db6353b9437	encig2017_csv.zip	fdc7f1c761bf871872bd04080d59c2b58f38f78d6e6384b4a7df82e909d33465	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-df6e233d969197c75d435e17
TOBS-894c9c07aaff790aa2862737	TOBS-1509e8b546a6395606a77c89	ACT-44d7d2fbc4e301800e641c8d	edr2024/defunciones_base_datos_2024_dbf.zip	a8acb8f0f5aab9d06bf50e55db0f1c2de3e3c32597e0f0aa7c62d0530c17ee3b	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1509e8b546a6395606a77c89
TOBS-8b1e7acbfc073967e2305ed6	TOBS-6da7dcbc36c01390452ce881	ACT-a825e1396bcfd4f0e98e4948	ejemplobd_enestyc_2005_stata.zip	b7407ec98b833d2d1bd4d671464d7a287ec1d477b9061191fa2e06852f5bde8a	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6da7dcbc36c01390452ce881
TOBS-8b35bd3fc11726dc67782e86	TOBS-1173998b454b8b72666205f1	ACT-6b95f4c8e16d0e6921bca64c	enif_2021_cuestionario.pdf	2fe495a58f2eae73aa3f583d2859de3aa062c4d925453cb6522939c1fea81e16	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1173998b454b8b72666205f1
TOBS-8b836c8ef8a7d726af3494a9	TOBS-0d904878e8169c8edef518ef	ACT-938529cf64494bf93a4a295b	conjunto_de_datos_enoe_2019_2t_csv.zip	939eea79c9b1f6777af991af0f1966e63ce642976abb0cd5886eb396f3ad903e	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0d904878e8169c8edef518ef
TOBS-8ba95acd88b10e423c4b081b	TOBS-d5e25eb5bf0f9c643cc8da54	ACT-4ef030b0c74ec6e2db378a2d	envipe2024/bd_envipe_2024_RData.zip	b1217ac453b5c4c52c9bce4d050f3ea852a57577f99fbe3e9adffc45bf17b2b4	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-d5e25eb5bf0f9c643cc8da54
TOBS-8bdd3886d26537795b64b147	TOBS-12db514c2e1ed0c68d669af4	ACT-7803389e999dd82abd3512cf	encup_2012_cuestionario_pdf.pdf	33be2b2192530dee6d916cb7dc517483d608e47b73f097ffe68899dcdd96e7c6	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-12db514c2e1ed0c68d669af4
TOBS-8c05c2e7c40c53ac956ce67e	TOBS-2693e2f2b16aba2fe2a71498	ACT-e3829bb4f6aea84821f012e3	enaproce2018/ejem_base_micro_ciega_sav.zip	803948b8233fd3e03e85cfa2b7aa5a7950eb96ca0bbbe29548add891cd250e5c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-2693e2f2b16aba2fe2a71498
TOBS-8c552efb4d75832b35c7fd10	TOBS-e0d69d333b77accf3796b4c8	ACT-c2919d8427c4fdaff4e30d35	R8.1_contraloria_social/contraloria_social_2019_2025.csv	3b5a77751a8cdd52405b5145a7596047c48bfdee3967c753171f8598deb2a1d3	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e0d69d333b77accf3796b4c8
