reporte_id	record_id	record_sha256	batch_id	batch_sha256	payload_id	representacion_id	sha256	objeto_logico_id	grado_inspeccion	afirmacion_tipo	objeto_tipo	localizador	descripcion_neutral	frontera_inspeccion	estado	privacidad	fecha
RPTC-B2-b682ea1232ead78a029ce29a703588e6d5ab953b55284dfc8c4fea222219bb0b	E2R-bf4a95d7ff45cd074a3e4cb3ebc04642a0e63f11b6af63f3045d559864e5c5a4	cfff6d1f106108bf1f3e4ba47ac927abf2c44032a028a6dc372604d21f6df0cb	E2B-5fa573dd82f7d43744990d31f7cb40680184c5471c23cdbfacbc2ed489ff5bb9	5fa573dd82f7d43744990d31f7cb40680184c5471c23cdbfacbc2ed489ff5bb9	r7_4_r7_5_acled_hdx_demonstration_events	REP-5ac987a8843197d7046900222f5d65af76fcb792b0f80db1f773eaedc5235666	376bdf04ca9c319950ede74c1711c9f8f3c55df52d3ef45afd07175bd157e8f6	OBJ-B2-b882c68f4529d3ed0be5910785644eebcdd53e59564451083bc6ed209117c8ad	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	hoja=TOU#columna=2	COLUMNA; objetos=8; muestra=E2R-bf4a95d7ff45cd074a3e4cb3ebc04642a0e63f11b6af63f3045d559864e5c5a4	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b6b2614a6753354d2fb0712fec25c12122e7869db36c954583f5c37e6a6f2535	E2R-43460bbcb8db29685463aada0116cae1324f145bc7debce206298a605d02a292	fb02f7fcc9286961fb2a8b906ea4a64d0dcd5202a8b6336e0958b7e55a138a03	E2B-478253a4a6da4d8f871712eb5d2e726c4924f10511e14178700c8fc0088a2bb6	478253a4a6da4d8f871712eb5d2e726c4924f10511e14178700c8fc0088a2bb6	envipe2019_csv	REP-48edf897a0acc2d4cb0e4a3a2a5a0e5c53160832d13beb92cdf55fa4a940a09a	24bb83987f2ba57912a3f55c8ff3bb48e5f39f2292cd167997312c1fd77207f3	OBJ-B2-0c41c9b856087f3a9f37a959ea84ca1e74190fa322df79d64db6b056ad2788e4	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=560:conjunto_de_datos_TVivienda_ENVIPE_2019/	[REDACTADO-PRIVACIDAD]; objetos=170; muestra=E2R-43460bbcb8db29685463aada0116cae1324f145bc7debce206298a605d02a292	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b6d3d5ff05489a166c34fcbfbf98b3514a3a911a87fc5d784efdfd3da72a43b2	E2R-3810bd81469da04bc1c7a36c88ac3fdcfe8b6dcb538b1225a8d8b0ac5135062c	6424f0b620e46114140c252d1a8db5f9d90ec7373fc22e0e3844e8b04685fc89	E2B-2927c1adf8a5773d0b0269331c9ccaf3f87ebfb2784adf832dfc46bece8cf7ea	2927c1adf8a5773d0b0269331c9ccaf3f87ebfb2784adf832dfc46bece8cf7ea	mociba_2020_mociba2020_fd	REP-bfe6ea8a166b85a71dbf97a88160db85d44f02ddd16bc31ed22519e6ee614dca	71fa73cbbdbea98a9d8e3abcf27a34325207e88ec4ac57ff9d5f5cc4cb800134	OBJ-B2-750833321c6385b88068e5d5b4fc1fe80260f154fdb712110f34fcf2a56fe58e	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	hoja=TR_ENDUTIH20_MOCIBA	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-3810bd81469da04bc1c7a36c88ac3fdcfe8b6dcb538b1225a8d8b0ac5135062c	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b6e3551e1f79d09d84214b372b9f6009bc0c5ce5abf72174cc71b2568f8d4608	E2R-69fb43554c1664dc01259e807024b0f61757e6abd4e6e5ad1cfd8ab126c9e967	1ed29c0c252aea90da41e485db7c92a4fb22f0152b8831c13f7c4446c7bbb6b2	E2B-f36eef0b5990fa4c97c47fe57e802b92ebc6e49b7711d98468fb603f932378da	f36eef0b5990fa4c97c47fe57e802b92ebc6e49b7711d98468fb603f932378da	endireh_2016_bd_sd_endireh2016_sitioinegi_dbf	REP-9e659021eb8787c3fd52febe18d17e77cf21aa1e056c18de0e4776dd0e454e9c	7717d961281ce7a01a43039d2329347ffd11a278edde02403c116f86425e8511	OBJ-B2-735ef5b302b11a9f1d2f5a6ad9431bed10866a753177d37e8d3faeefa25e3dd1	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:bd_sd_endireh2016_sitioinegi_dbf/TSDem.DBF	[REDACTADO-PRIVACIDAD]; objetos=2; muestra=E2R-69fb43554c1664dc01259e807024b0f61757e6abd4e6e5ad1cfd8ab126c9e967	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b6f36f45b0a867d8d3ee89672f61f11f0e3f9bc4f361c88ced9e3bb4017c8753	E2R-0fa2251db8f62ac92dd53f4580318278861efe6a5a936f2c77ecc0b36fc8308f	6c29f3d8d1e3f1a76cc2d70dd3e49e927b3408be2b282f1f4474785e72cf9476	E2B-ccaa1cc0492d4fd20b37c59e29e5668a584d5e333c0318ae9683a2567dad44a1	ccaa1cc0492d4fd20b37c59e29e5668a584d5e333c0318ae9683a2567dad44a1	enfih2019_bd_csv_zip	REP-84d45be3c21bcf3ef54d32ad3122cb76a7eb10beef0f0584715b1d224fffaf58	be372533d5043920892142e8bf792b7293a5f20ab466a6441bc89925b42ef4d5	OBJ-B2-1fd3df0a228c6e1606367fc74c271e99f26b9aefe49426740e540e2af1effbf3	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=12:TGRUPAL.csv	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b73d7b3492163e521bc86fb3d905db29869f698c3ce696da159ed8f9eea92e42	E2R-48160a67a4783fb83e97cf003a940bb017b2354b6b127b18a09b732b32714a4b	0f934108686f1d2cae0d07dd93e5291d722983a4bfe1082e708bc4115e2f4005	E2B-ccaa1cc0492d4fd20b37c59e29e5668a584d5e333c0318ae9683a2567dad44a1	ccaa1cc0492d4fd20b37c59e29e5668a584d5e333c0318ae9683a2567dad44a1	enfih2019_bd_csv_zip	REP-84d45be3c21bcf3ef54d32ad3122cb76a7eb10beef0f0584715b1d224fffaf58	be372533d5043920892142e8bf792b7293a5f20ab466a6441bc89925b42ef4d5	OBJ-B2-897d226edabb72f21f43c89409f64f133131440f6c162c7bab14837bd21f1625	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=15:TMOTO.csv	[REDACTADO-PRIVACIDAD]; objetos=13; muestra=E2R-48160a67a4783fb83e97cf003a940bb017b2354b6b127b18a09b732b32714a4b	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b757e05c25f94ee13a22afa6542a5b7da3d3f21c970f20876cd35b6e05c2e2d5	E2R-4be53c0d07d08a3657486661bdda37b0312fb5988f6ecd6e9f7e48a89a744133	3120e4f5dc8242251063fd091b12d68da7484bec041f3708523872cf1ed8c7a9	E2B-b364dd465483f92fc3f3ec849e031193d6177c09c6287e55acd3866676917fbb	b364dd465483f92fc3f3ec849e031193d6177c09c6287e55acd3866676917fbb	ennvih3_2009_hogar_q	REP-31088dcedc95dd7327bbad684fce7130b806b2886f01f2a92dadd917bd1623a7	4eaed9c07a638fdd388901cd84692b9de2f8503ccf5d54da524b660b46fb5340	OBJ-B2-5b5b7b45b258fe5beae10ecaea25da8a93165dc273a9fd5b9603cb4607d91d07	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=4:ehh09q_all/ehh09q_b3b.pdf!/contenido/pagina=12#linea-estructural=47	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b75d230774139f833ace66ae0061291e0526024a7e02214a76c02c7a4b62d553	E2R-220d71716e9cec862d4857cff6c4adb5abbb56847dc7f6b3e9fa45806420220e	8111352e311b047e7557e79e6667f7208e2e78bb3cd46ebfcb3e72faf313b216	E2B-3970ae4b25dc0be9882aa46130fb94f4a48ca12fdd2d2006f48caedc4c69f897	3970ae4b25dc0be9882aa46130fb94f4a48ca12fdd2d2006f48caedc4c69f897	enoe_cuestionario_basico_v7_pdf	REP-3db94bb6148424e4d5d5f74ea74905115e0b7a97428b6a01753db6215251e96a	7ee25f114a493cd4136bb086f7fa3a2f6db1fe7300dc5839ec2a7de9c3efa698	OBJ-B2-5594b035c05d584d6b6e970af5d7d01c5d2f285d2ea072bd8061051089081f9a	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b76beede8d9d6b2bf45e6bc7e682a67f2b59f2d81b70453f82b2d4eb7f4ef4a0	E2R-cb2693188a4ad2f0d08056d2e37f305382cfae6fffee2da9be203b85ddea9e23	b64c5f8fa0d6ea54b8179c7ba9f24ba682ef481c82435b556356f68f2db16d7e	E2B-31e6be45a2849504424c06ac02fe7f91fe9910b25179d9c633bb54ec4193c592	31e6be45a2849504424c06ac02fe7f91fe9910b25179d9c633bb54ec4193c592	osf_iae_si_f9_results_pid	REP-46a265c7dd61432c1c885441804f366b9d4e26efafce98f699cfd7f2f61171de	2b2fc85dc6fdb3ec16fec136e065dfa3cb0f069de97aaa3be58b2f7bfcc5beec	OBJ-B2-359576a2eb6f547f2ff7f34acd3aaf4095951a4639ba44950c87b1953441df14	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	tabla=stata#variable=3:nombre_sha256=85b3d356a7e88e8afb30ee5d99dbe765d00a8381ac37003ccbd5d8d847c493c9	[REDACTADO-PRIVACIDAD]; objetos=4; muestra=E2R-cb2693188a4ad2f0d08056d2e37f305382cfae6fffee2da9be203b85ddea9e23	metadatos completos; observaciones no persistidas	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b770ef3cf65977da8e1aaf46985b686c3103d0e1d68f5932ab73710481447521	E2R-30c7e279bcd312ab968d0efe4d4d64b6a51fe3129cf2b0c2f670cf7d4a2b8fb9	ecec9f2bf0219d8e7425699e8efcea12cfca16d7eb9ea0b3229216b8baa7d1f1	E2B-b191d83cc8a2d814d0cb30f2425c1aae52dcbcdabb5c40e905e8ebcb9da451f3	b191d83cc8a2d814d0cb30f2425c1aae52dcbcdabb5c40e905e8ebcb9da451f3	mociba_2016_mociba2016_bd_dbf	REP-4227277c9ac3241ef274b6dd2f684e2315249fb18cdd27768b8389513edca67a	29941a375e0f23c1bec26c6e82c6e8cac4a4421055cc7dfee6d23874ede2dfa8	OBJ-B2-b837407d89fba57a2d088d90982bd59b419515958fd64907c826a1c7e5867382	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:MOD_2016_CIBERACOSO.DBF	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-30c7e279bcd312ab968d0efe4d4d64b6a51fe3129cf2b0c2f670cf7d4a2b8fb9	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b78b3c08cbe480453ac1066ea26a1db448f09c96f0a8e5f1a2ad41a810324f88	E2R-b84b1355fc961129d72378c1a56dd7715e2a6b7ea483a802a8a0c6ffd84147b9	a0af9e2290881705e75d8ebf0b2af05664fa2063f066562e985cbd83a29ce782	E2B-1eed775b5669b9ed9161e6973ffe221fe38b1020324f1317c713d60c35d8a7d7	1eed775b5669b9ed9161e6973ffe221fe38b1020324f1317c713d60c35d8a7d7	inegi_rnm_search_intento_param	REP-7504eec13cd60888ed9dc53ab406a45f73adf9915791b5ca18eaa3b482dd9522	a466058ec91f9acf31e3cff06278f1618adedf9ec72c7c81adc7e7fe63c4c428	OBJ-B2-32b5e0c8784721b0ab181c6735527bfdd0864f703ea1ce87b592f2054732248a	E2	RESUMEN-NEUTRAL-COMPACTO	H5	html#nodo=11/div/div/div/div/div/div/div/div/div/div/div/h5	H5; objetos=15; muestra=E2R-b84b1355fc961129d72378c1a56dd7715e2a6b7ea483a802a8a0c6ffd84147b9	documento completo; enlaces no seguidos y scripts no ejecutados	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b78f0a66c50fff2b226f4cf9a757a823b229a6d9aabe74c5d21610bda2ab9d9e	E2R-ff5ee716a6222b8ad3f701a0f09b6f90c21997621c9908be414a662868b97f64	f3904dbbcdad8fadebb4cdfef64ba305077e7cfe5f136639e81a880f958f94a3	E2B-57641aab23dd560c927c345f19a6c67725555ea7c0769d2c4e4dc2e924842038	57641aab23dd560c927c345f19a6c67725555ea7c0769d2c4e4dc2e924842038	elcos2012_bd_dbf_zip	REP-3ad4d4cf2d8fc31fd208d847694d34f82c83b2b90850c1516755a8a8c4b6d29e	925013378ceffc1cb800902dad2d0d090992d8ce7f5e6049a51b0605c85b30b5	OBJ-B2-cdace18cac8697791291696cb5218e95a29d214f220d3b49a4fd6bf640addfa2	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=2:RESIDENT.dbf!/contenido	FORMATO-NO-SOPORTADO; objetos=4; muestra=E2R-ff5ee716a6222b8ad3f701a0f09b6f90c21997621c9908be414a662868b97f64	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-b799583f81831d32a8d90ba769830a37da606c664526f85939f94de85cafd447	E2R-fbb46e25ef1600d8bf5799bc11b398269fe9295732fc2d0176c256068c7c82c1	4b1802d09ac77c35d7891d3526d750de71a241793ce8b2a6866a1b0ce71018a0	E2B-f792bb2aabcbbe8232ffcc0fb3c5dfca1426c3a464a66c8a416ac214b572c533	f792bb2aabcbbe8232ffcc0fb3c5dfca1426c3a464a66c8a416ac214b572c533	enoe_2023_3t_csv	REP-1de9ecff5b49e5b86dbc6b614cc76f405dc4d5eada0da3456f0239ff000458f7	e40824bfcb0b6a99b23dd33171e472406258dfdcfc2bbd0f614e7f2e66a165a6	OBJ-B2-0091cab770792bb1b84b91104d995d14109e06bf06712c3ef35cdfd0166398ac	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=277:conjunto_de_datos_sdem_enoe_2023_3t/catalogos/mes_cal.csv#/contenido-tabla	TABLA; objetos=310; muestra=E2R-fbb46e25ef1600d8bf5799bc11b398269fe9295732fc2d0176c256068c7c82c1	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b79d879244454d11616007cdc0953e8eb1c7a990a4bf185c32aaf7883d3e3ad7	E2R-11a5f3a37e601874898cbb30a6d39ab57530401b772ec15ce98494117c153380	60dd2589f2f0b22f59e1bc7a10472fba905b5b88afd95c6ff238a886836e2a82	E2B-7dc5648199fb1b4536c8caba10862cb80c425586cbdee73648316e0fb879821c	7dc5648199fb1b4536c8caba10862cb80c425586cbdee73648316e0fb879821c	enut2019_diccionario_variables_html	REP-c84c6d6e7a294cbfd65055e35e68f90d0672789bf3a34f023d6593a72c0695a2	3c47a1341092fdd16e1d7621fc69e744dfdd753247c3e5b24561c05e4905758a	OBJ-B2-af5fbb6c66440f31947e129f0c4ff7a7e89a48b85e9813da1fb2c6647d407194	E2	RESUMEN-NEUTRAL-COMPACTO	H1	html#nodo=2/html/head/meta/meta/meta/link/link/body/div/div/div/div/div/div/h1	H1; objetos=1; muestra=E2R-11a5f3a37e601874898cbb30a6d39ab57530401b772ec15ce98494117c153380	documento completo; enlaces no seguidos y scripts no ejecutados	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b7dd5cee98c484a0467787044c4d994cce9791c34311acecaf14a39bf01420d1	E2R-6c5a2f4ccb6300ddb2b618aa6d0dbb9d8a90aeaf0df2d508194efdcb3641f26d	fc979802ca0f295feda8bbd401cd007541c047ac696e3cf665fa3cd8ce9f8ed5	E2B-273d6eeeb20f88b2eb135cd631db1510acf599bb4937f321d7e065170b93523d	273d6eeeb20f88b2eb135cd631db1510acf599bb4937f321d7e065170b93523d	enadid2023_mujer_modulo_cuestionario_pdf	REP-afdc777ccba4ba6f357ce2e8c034bf1670094a1a9fa92181d9a8b0e323e2848c	005a9e83fff28a570a283429bcbb03f60a0b1aed7264631af237c5d9fa7226a2	OBJ-B2-f92ded7aed22e22479f2c5b239c18a3c4771020cc40e6c51d23eaddbaa06beae	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-6c5a2f4ccb6300ddb2b618aa6d0dbb9d8a90aeaf0df2d508194efdcb3641f26d	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b7f369b627a7ea54e985fff47beab3921ec153ac04a8ff24699b2aab5cbb0822	E2R-9b99d12e463c09c38e2adc8c78602688bcb43921c599b2267f804eaaff8fe8f9	7fbd8927775a931c7d4abb3c2dddb8983786c1a41ff7013879eaeea84c85ca73	E2B-d635d29aaa293dd8f468ed01e4aba82c00269ad12297dcc97a124e98d3b33628	d635d29aaa293dd8f468ed01e4aba82c00269ad12297dcc97a124e98d3b33628	elcos2012_fd_xls	REP-c36c29e58ee9f3f14204d1e810e2797db4148839fbccc910e5f0bcbec37cfa38	5d93835e086b7d03863b80d394e0a6a006bfac27a8ee3cf8a6db1fe0140ec9c9	OBJ-B2-257166efa9bc3826bc99a13d716dbaf68f607faed34b79a5ca031725b331d6d1	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	hoja=1:nombre_sha256=034a1b5c808aec94e3faed108fba5af1d131b3bad751d52ba6f725140eb6f246	[REDACTADO-PRIVACIDAD]; objetos=5; muestra=E2R-9b99d12e463c09c38e2adc8c78602688bcb43921c599b2267f804eaaff8fe8f9	todas las hojas BIFF; celdas como excepción específica	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-b7fd3068da169969adb43c7b30fd2da84a137c8a3b9574aa5c650799733ca162	E2R-468b1ca5142b0cd020bdca10ff3dcfe405868a8c85bdad5c59f16747d88a9eb7	26937ab5abfd684495dfd6d6d3878c55f0df893906342e692d3ad4bdb741c032	E2B-443ef3ab1bc22a16f99bd7ce1dda70f0c703a9cbe588b4fa99510d3541bff53e	443ef3ab1bc22a16f99bd7ce1dda70f0c703a9cbe588b4fa99510d3541bff53e	mociba_2022_mociba2022_fd	REP-efe404ceba1e2c5c83f592c217abb4570bd9ac36ba5f4543123ca4aca8ca3547	923fa85a665219200d6c87d1f5af25090870bf91957d16f1008726e78edc396e	OBJ-B2-6fad6b28320da4e1462d51f318e967fc0a764ddb4d24cee676a6656ded2dd508	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	hoja=TMociba	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-468b1ca5142b0cd020bdca10ff3dcfe405868a8c85bdad5c59f16747d88a9eb7	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b824a54c0ef8d9da48772d08cea1ad4e1c9d9008030ab03fe214d8747004bc78	E2R-600f8e50f8287e19ef6a11a75a9d59c8703c7c302446014501ffa33a6a53c758	d8bc469b3d52b03943732ba3cc727e0b69ce4ccb710f8061222bffe8e0f991db	E2B-dd3fb5c1cdb198a82161ee54ed57bf7ff9b9e1f2d1a41507507b71a024513ce0	dd3fb5c1cdb198a82161ee54ed57bf7ff9b9e1f2d1a41507507b71a024513ce0	encig_2021_encig21_base_datos_dbf	REP-3fb901747d7635b99b1ac7ab19c682490241f49d67d6cd43fb3798ab4d0e3290	8eb184f2675f56511d223e565f55ae9389bb7457ff973aa7a54dc73046d10a30	OBJ-B2-b32c7d7d0242e4f135d7dc83c42c75016b30fa85586cc1686b10b758813d74f0	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:encig2021_01_sec1_A_3_4_5_8_9_10.dbf	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b84092d9fa978ac4a5d90cc41e5d4eda253138ead6f5619549ff586d414d7971	E2R-9891d14038bc56ff37dbc048e4e2d8c1f57828cdd24a9b679119fea0769d8983	274a19805524077f743beb28db368546843760b74f29e39b4cb558e54286208f	E2B-4427c5b2b5058d944a1424bea20c2e751b0f11a6f7c7ad5fabb25308e4719ed9	4427c5b2b5058d944a1424bea20c2e751b0f11a6f7c7ad5fabb25308e4719ed9	NO-APLICA	REP-2af83d2afc70f9bbe398ad444989f470f069f45f3fa34a5d56d29379e344c91b	c528dce803fae07b8439c61e4c5068bae4583144ce1f2199cbfe033ac34ef086	OBJ-B2-1d897185f5494f6637b0bed923f0fbbd269ca0578165066e7c9e3895db7565d3	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=6:MEX_2012-2014_ECEPIE_v01_M_v01_A_PUF_SAS_SPSS_ASCII/SAS_Syntax/asq_cuid_hog_completa.sas!/contenido	FORMATO-NO-SOPORTADO; objetos=4; muestra=E2R-9891d14038bc56ff37dbc048e4e2d8c1f57828cdd24a9b679119fea0769d8983	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b85341c5b68944632e524b9c711e5bc49f9ad933e6435d4fa13c45ff0f862c99	E2R-c22060cca0a14d9e9fc95724afa38a174c77882965edcc4d3d2edfcd139a1e3f	d7577c31e92191dc9be5c3c90ef963972031da7ad9caaa4a1372c275aa8ce9e7	E2B-e1d44ecd33cd0249db797a913cf8168110f9da5e33a1b7eaca23b05bc7b3a6fd	e1d44ecd33cd0249db797a913cf8168110f9da5e33a1b7eaca23b05bc7b3a6fd	enoe_2019_1t_csv	REP-c27d0441f2d08ebe4f46a31b855a8e3d4f23a61a912ef3758d19fc5f6b1b8b72	fffc14c0b6e7f1e3ea33ce587dad4716820313fc6de9c5c34542c6495175ed4b	OBJ-B2-bffd4e775a1ce9c3d09bfb443b48a58fcdf4532972b0331d773ebe8290dc2d1d	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=231:conjunto_de_datos_coe1_enoe_2019_1t/catalogos/p3m1.csv#/contenido-tabla	TABLA; objetos=361; muestra=E2R-c22060cca0a14d9e9fc95724afa38a174c77882965edcc4d3d2edfcd139a1e3f	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b857e06a75aca322ea7aa1a7f7a85da92fa057fbcd42b7b1a7a0afd48f2ee2a2	E2R-74548da1d80eb34851cbcab8c9794f2cccc2b1c8d245aaa5644f21e41c4eae4f	66552c1d9ffaa4915611d4d5336cdbde92fff3b2b787b9b84b1568047da23386	E2B-1f624ef6eef3a25571cce9a069cd5cde5c7abddeb502f04c2b20a5f0c8ef4091	1f624ef6eef3a25571cce9a069cd5cde5c7abddeb502f04c2b20a5f0c8ef4091	NO-APLICA	REP-d6a635f946ac683b190ad55323d1d2fd55adc6cedfe3068dac38b463382e3fc5	809f88f32a4ec886cab0dd60bb4be2ac278849947a4f9efad5f6bb5df1ebc10e	OBJ-B2-3e049e6c2a77987ed4b57ec94d5faa332691c16c0a51722340c84eb1bfe735dd	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=126	[REDACTADO-PRIVACIDAD]; objetos=423; muestra=E2R-74548da1d80eb34851cbcab8c9794f2cccc2b1c8d245aaa5644f21e41c4eae4f	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b85fd9f2ca06437be6df14828ae69fc9bdc230cbf1b21c8a26924d572b1e0c29	E2R-e6a0fca2ca54f4deba2f04041934c5d2b08a9e07a65bd32572cdd80f76a894e5	8ea6bb98dcab247c090c04e39436bb647f31ad13a1e3f44637aae70b07648a1e	E2B-643f97c440ea4d7d9b2e92b435edfe10d88b1853282ccf612a76bf7bf24845af	643f97c440ea4d7d9b2e92b435edfe10d88b1853282ccf612a76bf7bf24845af	NO-APLICA	REP-230bb84cf530ddd6dfca07334b4a132a4d887e37492ef8bcf9c86a08a34afbfa	5d865102d7d1a1098d466e0d27df2333f5f0f59cf4a325aba65111f15352accf	OBJ-B2-50e1614f5232de7eed6cf17601da34e13917b973002c2d5b79873554db574c39	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=44#linea-estructural=97	[REDACTADO-PRIVACIDAD]; objetos=2516; muestra=E2R-e6a0fca2ca54f4deba2f04041934c5d2b08a9e07a65bd32572cdd80f76a894e5	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b8794addaf981609ba999cede738f4b24d6bac5e01fc37893222e06d0e896c3f	E2R-73b37fb573bb05e50c28fa4306eab8f32c96acf8a7b0b80c09cb8df8197118d4	dac624dabebf5dbbad3ba3cd1feaf760339b3e78d862b3b9eccc4c1e774ca053	E2B-548ca2d2092983204f4471e3d681e3b39a265893ae7289e154acb517aa26d3de	548ca2d2092983204f4471e3d681e3b39a265893ae7289e154acb517aa26d3de	enif2024_fd_xlsx	REP-126c1547f5cf6fe9957d6c8a9f1cc1363c33f1d9bddd07074b96bb20d0bd809b	17e2ad86ce9e4fd5783ee54e9b51ee436b934e002d5736b82094070c74a25db2	OBJ-B2-d350c409d6dd07337b2d4203b6c5f744079a1b7f209dafd49c7fc3613d887686	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	hoja=TMODULO#columna=1	COLUMNA; objetos=32; muestra=E2R-73b37fb573bb05e50c28fa4306eab8f32c96acf8a7b0b80c09cb8df8197118d4	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
