llave	calc	result_id	celda	instrumento	ola	conducta	eje	segmento	unidad	naturaleza_ic	firma_fp	estado_adopcion	origen_piso	paquete	estado
RESULT-ENOE-PISOS-TABLA#6717	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6717	ENOE	2017T3	ingreso_ocupado_nominal	entidad	29	pesos_por_mes	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6718	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6718	ENOE	2017T3	ingreso_ocupado_nominal	entidad	30	pesos_por_mes	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6719	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6719	ENOE	2017T3	ingreso_ocupado_nominal	entidad	31	pesos_por_mes	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#672	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	672	ENOE	2008T1	sector_informal	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6720	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6720	ENOE	2017T3	ingreso_ocupado_nominal	entidad	32	pesos_por_mes	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6721	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6721	ENOE	2017T4	empleo_informal	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6722	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6722	ENOE	2017T4	empleo_informal	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6723	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6723	ENOE	2017T4	empleo_informal	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6724	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6724	ENOE	2017T4	empleo_informal	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6725	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6725	ENOE	2017T4	empleo_informal	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6726	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6726	ENOE	2017T4	empleo_informal	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6727	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6727	ENOE	2017T4	empleo_informal	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6728	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6728	ENOE	2017T4	empleo_informal	escolaridad	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6729	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6729	ENOE	2017T4	empleo_informal	escolaridad	PRIM-COMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#673	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	673	ENOE	2008T1	sector_informal	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6730	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6730	ENOE	2017T4	empleo_informal	escolaridad	PRIM-INCOMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6731	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6731	ENOE	2017T4	empleo_informal	escolaridad	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6732	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6732	ENOE	2017T4	empleo_informal	localidad	100K+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6733	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6733	ENOE	2017T4	empleo_informal	localidad	15K-99K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6734	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6734	ENOE	2017T4	empleo_informal	localidad	2K5-15K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6735	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6735	ENOE	2017T4	empleo_informal	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6736	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6736	ENOE	2017T4	empleo_informal	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6737	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6737	ENOE	2017T4	empleo_informal	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6738	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6738	ENOE	2017T4	empleo_informal	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6739	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6739	ENOE	2017T4	empleo_informal	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#674	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	674	ENOE	2008T1	sector_informal	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6740	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6740	ENOE	2017T4	empleo_informal	entidad	05	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6741	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6741	ENOE	2017T4	empleo_informal	entidad	06	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6742	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6742	ENOE	2017T4	empleo_informal	entidad	07	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6743	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6743	ENOE	2017T4	empleo_informal	entidad	08	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6744	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6744	ENOE	2017T4	empleo_informal	entidad	09	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6745	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6745	ENOE	2017T4	empleo_informal	entidad	10	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6746	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6746	ENOE	2017T4	empleo_informal	entidad	11	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6747	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6747	ENOE	2017T4	empleo_informal	entidad	12	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6748	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6748	ENOE	2017T4	empleo_informal	entidad	13	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6749	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6749	ENOE	2017T4	empleo_informal	entidad	14	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#675	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	675	ENOE	2008T1	sector_informal	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6750	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6750	ENOE	2017T4	empleo_informal	entidad	15	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6751	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6751	ENOE	2017T4	empleo_informal	entidad	16	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6752	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6752	ENOE	2017T4	empleo_informal	entidad	17	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6753	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6753	ENOE	2017T4	empleo_informal	entidad	18	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6754	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6754	ENOE	2017T4	empleo_informal	entidad	19	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6755	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6755	ENOE	2017T4	empleo_informal	entidad	20	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6756	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6756	ENOE	2017T4	empleo_informal	entidad	21	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6757	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6757	ENOE	2017T4	empleo_informal	entidad	22	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6758	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6758	ENOE	2017T4	empleo_informal	entidad	23	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6759	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6759	ENOE	2017T4	empleo_informal	entidad	24	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#676	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	676	ENOE	2008T1	sector_informal	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6760	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6760	ENOE	2017T4	empleo_informal	entidad	25	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6761	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6761	ENOE	2017T4	empleo_informal	entidad	26	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6762	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6762	ENOE	2017T4	empleo_informal	entidad	27	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6763	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6763	ENOE	2017T4	empleo_informal	entidad	28	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6764	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6764	ENOE	2017T4	empleo_informal	entidad	29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6765	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6765	ENOE	2017T4	empleo_informal	entidad	30	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6766	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6766	ENOE	2017T4	empleo_informal	entidad	31	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6767	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6767	ENOE	2017T4	empleo_informal	entidad	32	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6768	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6768	ENOE	2017T4	sector_informal	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6769	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6769	ENOE	2017T4	sector_informal	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#677	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	677	ENOE	2008T1	sector_informal	entidad	05	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6770	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6770	ENOE	2017T4	sector_informal	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6771	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6771	ENOE	2017T4	sector_informal	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6772	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6772	ENOE	2017T4	sector_informal	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6773	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6773	ENOE	2017T4	sector_informal	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6774	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6774	ENOE	2017T4	sector_informal	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6775	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6775	ENOE	2017T4	sector_informal	escolaridad	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6776	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6776	ENOE	2017T4	sector_informal	escolaridad	PRIM-COMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6777	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6777	ENOE	2017T4	sector_informal	escolaridad	PRIM-INCOMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6778	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6778	ENOE	2017T4	sector_informal	escolaridad	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6779	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6779	ENOE	2017T4	sector_informal	localidad	100K+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#678	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	678	ENOE	2008T1	sector_informal	entidad	06	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6780	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6780	ENOE	2017T4	sector_informal	localidad	15K-99K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6781	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6781	ENOE	2017T4	sector_informal	localidad	2K5-15K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6782	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6782	ENOE	2017T4	sector_informal	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6783	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6783	ENOE	2017T4	sector_informal	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6784	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6784	ENOE	2017T4	sector_informal	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6785	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6785	ENOE	2017T4	sector_informal	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6786	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6786	ENOE	2017T4	sector_informal	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6787	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6787	ENOE	2017T4	sector_informal	entidad	05	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6788	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6788	ENOE	2017T4	sector_informal	entidad	06	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#6789	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	6789	ENOE	2017T4	sector_informal	entidad	07	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
