llave	calc	causa	firma	nota
RESULT-ENDIREH2011-MOD-TABLA#1840	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1841	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1843	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1844	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1845	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1846	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1847	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1848	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1849	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1851	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1852	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1853	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1854	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1856	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1857	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1858	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1862	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1863	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1864	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1870	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1871	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1874	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1875	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1876	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1877	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1878	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1879	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1880	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1881	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1882	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1883	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1884	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1885	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1886	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1887	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1888	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1889	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1890	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1891	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1892	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1893	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1894	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1895	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1896	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1897	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1898	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1899	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1900	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1902	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1903	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1904	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1908	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1909	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1910	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1916	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1917	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1920	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1921	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1922	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1923	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1924	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1925	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1928	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1929	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1930	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1931	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1932	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1933	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1934	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1935	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1936	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1938	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1939	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1940	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1941	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1943	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1944	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1946	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1948	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1949	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1955	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1956	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1962	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1963	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1965	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1966	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1967	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1968	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1969	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1970	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1971	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1972	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1973	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1974	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1975	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1976	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1977	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1978	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1979	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1980	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1981	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1982	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1983	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1984	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1985	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1986	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1987	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1988	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1989	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1990	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1991	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1992	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1994	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1995	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#1996	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2000	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2001	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2002	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2008	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2009	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2011	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2012	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2013	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2014	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
