id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado	consumo_detectado	consumo_universo_declarado	sha256_observado	representacion_id	estado_e0	grado_inspeccion	objetos_logicos	frontera_inspeccion	reporte_neutral_ref	contrato_sha256	reporte_sha256
envipe_2024_bd_envipe_2024_rdata	envipe2024/bd_envipe_2024_RData.zip	data_raw	17337721	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	b1217ac453b5c4c52c9bce4d050f3ea852a57577f99fbe3e9adffc45bf17b2b4	REP-762226a5f36e99fe972476fe74b43ec53aefb2f03581336237782999c944a96c	PRESENTE-INTEGRO	E2	2	contenedor y miembros completos; anidados hasta profundidad 4	E2B-7e97d2b3effde42526cf49678392f2dd524a7f7c0c4e154b672b7cb208220415	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	54e3c7f60123345c5e8c7d27e8984d13960a7d4fa43c29cd4517d2cc04adee57
envipe_2024_bd_envipe_2024_sav	envipe2024/bd_envipe_2024_sav.zip	data_raw	23160739	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	2af741d8d1ee16c957315b995518ac51b962d94d22a342b2ff65152e87de1ecc	REP-cb6febe82025ccbafd51d1fd52f7742d5e0befdfd89cffafd52fb6148c75c21a	PRESENTE-INTEGRO	E2	615	contenedor y miembros completos; anidados hasta profundidad 4	E2B-dfac33de30ea5a5fdf7c8faf87a65baba3029c3c679e9e00781c6561d3d2889e	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	b5f2824a8c5ac5c2157094ca9ad808f932ef1c4577185d4bbdc2ff01d7d8fe49
envipe_2025_bd_envipe_2025_csv	envipe2025/bd_envipe_2025_csv.zip	data_raw	18933389	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	ecb39b8624b7c22fdedcec0e7802437769f22b1e3516841b82ee43bc721ceba3	REP-e97a1169f082cf4fb8aa8caa8e3c457e4ffdfd7b3e74b66832b39537d39fd1bf	PRESENTE-INTEGRO	E2	608	contenedor y miembros completos; anidados hasta profundidad 4	E2B-23feca72d4f1ebfbbd4f01d4956f54af826b25dcb59a0d90ca8c539777fd4036	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	190da34c254d98cc0bd2e50f6e0ff30f5e3dbb937cb89d8ff45d6b14d545a759
envipe_2025_bd_envipe_2025_dbf	envipe2025/bd_envipe_2025_dbf.zip	data_raw	25443823	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91	REP-bf80c3b0c2e21941b1c56dd6aa0312cad87b2dc5bc2786c83b5ba4234498258c	PRESENTE-INTEGRO	E2	12	contenedor y miembros completos; anidados hasta profundidad 4	E2B-ec5d3d8f8e914b196601c9ea01163965d03edceb53cb75b3ca80669d2d9f5d0e	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	b2034c64db515bf08c3c0de27d4c4abd35c27e3fb4ac452b659f5b6f39e356f1
envipe_2025_bd_envipe_2025_dta	envipe2025/bd_envipe_2025_dta.zip	data_raw	20577128	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	0beede6230be70e48274b2abc29799dc88c549d10ca97478c86126f909c148e3	REP-4fe429afee911e19ae64c1a30dea03e1a4259103b213c68c81275d41c7ec6b23	PRESENTE-INTEGRO	E2	602	contenedor y miembros completos; anidados hasta profundidad 4	E2B-d6fdfbbfc5ca835dd1a3dcfb6b0aeb87b1c9af1685975e0d466965a3ccda0104	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	3daf21b4fa56e098a0ec865d47cc317f194e6a33d43df6ead1fed1b4a7f379ea
envipe_2025_bd_envipe_2025_rdata	envipe2025/bd_envipe_2025_RData.zip	data_raw	16419635	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	4a7683284d2998e68045206dd19348b81891030a39c581a69569e07263c80266	REP-a226e15389073c4d6bd2ad8d8d85c731e9b0703451a34960319c569137a868a7	PRESENTE-INTEGRO	E2	2	contenedor y miembros completos; anidados hasta profundidad 4	E2B-92e947c8e11c19ff9ae780aa1e55ebf845709e8f4669a2cc443c1dcf378dcfe1	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	4199d44cf372e690e8c22279ecef11b7367d1c050081ae63309a496621385f36
envipe_2025_bd_envipe_2025_sav	envipe2025/bd_envipe_2025_sav.zip	data_raw	17346809	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	30f9d2c28a17aec2f7ee548616ef5cb0cc7d0386d5700a699f251395d65e1772	REP-a259da7cbf104095a0f211e199508dc0103d916872647251c71e998ea723542e	PRESENTE-INTEGRO	E2	632	contenedor y miembros completos; anidados hasta profundidad 4	E2B-c652c6189efa5776bdad099791fb6d0104eab330ca306521003e02040a5ec546	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	6748b157cc4fe0d1e6ff60292d1a098f7fcbb41d678108261242f43961d47446
f00006635_wvs7_questionnaire_mexico_2018_spanish	F00006635-WVS7_Questionnaire_Mexico_2018_Spanish.pdf	descargas_mx	96941	WVS7 Mexico 2018 -- cuestionario (espanol), doc. N5/N15	N5,N15	NO-APLICA	REFERENCIADO-NO-ABIERTO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	d84607c68d30985f537a18048c5c903b2f5b73e57420f37689ab67758bac387d	REP-e8dd52436ef959bd5c969fcd1c6715b861dfa64fe4934e66191fba372ca59b25	PRESENTE-INTEGRO	E2	369	todas las páginas; texto no extraíble se declara por página	E2B-fd7dfac7030ad3b92e42f69f4ce748a4236e80f73b4ea52a220544c3a18c4e10	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	eac4d6416a82231e983e3bb7c280b11716ee9edb31bb677ca6e6800b34c46b88
f00008602_wvs7_methodology_report_mexico_2018	F00008602-WVS7_Methodology_Report_Mexico_2018.pdf	descargas_mx	320171	WVS7 Mexico 2018 -- informe de metodologia, doc. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	ba4ebdd333ca4e46bb79b0ac7f8988eb4a2475ba82ec61ba87542082fe9c95ee	REP-6eb16756fa4592a1309c7385a7d7fe5185a94d8bee34208457051c2917ef244b	PRESENTE-INTEGRO	E2	152	todas las páginas; texto no extraíble se declara por página	E2B-104e79de10becab1899457cc3fddaddcdaa86e037ffa1a454ac1beebf711656f	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	fa3d6a5ba32efa69cf2950b384a909ea36ad1d9e5957c55620c9b9ee63f2aa6c
f00010700_wvs7_information_about_the_team_mexico_2018	F00010700-WVS7_Information_about_the_team_Mexico_2018.pdf	descargas_mx	84609	WVS7 Mexico 2018 -- ficha del equipo ejecutor	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	fd2d50c0cb9b7b7001f16c6d3cd45b10c73b0684ec525544e9a5ff0636e2e884	REP-2c66108adef86771a7454cdccf14d484b143cfd4226ffa4aa622e85a2a82bfbc	PRESENTE-INTEGRO	E2	1	todas las páginas; texto no extraíble se declara por página	E2B-c5793eaa211962f92e20b8791633bedff866a61019cb9bd87a5f9c5ae7b1a9a4	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	b265e7ab9d2446d0cf216d11a52996efb7ed0afb0a7cb29504675904b2eed7cc
f00010701_wvs7_sample_design_mexico_2018	F00010701-WVS7_Sample_Design_Mexico_2018.pdf	descargas_mx	209667	WVS7 Mexico 2018 -- diseno muestral, doc. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	148b41f4315af1060a434fe35a76e874fdae87a2db40425f679ece29f6df8b66	REP-d88406b2e7276af2bb19110c9d4bc50047c237377fd9425fa1b915b8a778fcb7	PRESENTE-INTEGRO	E2	2	todas las páginas; texto no extraíble se declara por página	E2B-f246a0ffb18f19524e81b8c306f9ef162be8b6cf4a3b32bb066021ab2f29f27e	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	b079db8e985bfef8d3dcef08771ac0f3072deebdd6eaef759c7df1f9fd2e8cf8
f00011928_world_values_survey_wave_7_2017_2020_mexico_v3_0	F00011928-World_Values_Survey_Wave_7_2017-2020_Mexico_v3.0.pdf	descargas_mx	3064693	WVS7 Mexico 2018 -- codebook/resultados v3.0, doc. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	faee54eeaff1ca170bc86b3f26c0593df99b576d035d44055f08470f97b03005	REP-a6a3870d569b7143987963199a623cb340d3df23e8f67c6ee52eed39989981d2	PRESENTE-INTEGRO	E2	1178	todas las páginas; texto no extraíble se declara por página	E2B-0061aa211dca07757523e80e2d4e18da9c930390e4b75a5fed52afc7c911be73	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	55e20d28d84e7faa144bc19a134497fc8c6c903a7615257f10961847243e7082
f00013032_wvs_wave_7_mexico_spss_v5_1	F00013032-WVS_Wave_7_Mexico_Spss_v5.1.zip	descargas_mx	407655	Microdato WVS7 Mexico 2018, formato SPSS v5.1, cand. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	4b5f387199ded46d22c760ef1aa65ce82f38d77efc1c75db5fc174856bdc364d	REP-17cb422eb502a0c729b899c766f45e44cca6f33863fb7e64e046a9648b14b80e	PRESENTE-INTEGRO	E2	748	contenedor y miembros completos; anidados hasta profundidad 4	E2B-6ead0fc7166ae665b3cc467f7963560191ead1e0045d7dbc3d4e9c51c982ae8f	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	bd052020e8c7d775b4dc67991398c172df418ad7cdebd1ae1ebd4b77fccda569
f00013084_wvs_wave_7_mexico_stata_v5_1	F00013084-WVS_Wave_7_Mexico_Stata_v5.1.zip	descargas_mx	412519	Microdato WVS7 Mexico 2018, formato Stata v5.1, cand. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	a676a7601e25cb15a670828d8bf2990d8a73958c7367118c3a5293c6ae84d9a4	REP-d021ad7c7eb5473ec47000d548aa5b3af78452e6fba9369506d4d5ee1e345a4f	PRESENTE-INTEGRO	E2	405	contenedor y miembros completos; anidados hasta profundidad 4	E2B-e4153cfee22f5d677941a04100ea3158915bf6b1c273791848c3e08684853b4a	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	89a3dc7714de30338d2f395c7edeeafbd4f5720641772c21e6f2dc82d643bdcc
f00013146_wvs_wave_7_mexico_csv_v5_1	F00013146-WVS_Wave_7_Mexico_Csv_v5.1.zip	descargas_mx	443663	Microdato WVS7 Mexico 2018, formato CSV v5.1, cand. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	cf0b774e1f6611b5531cfb66db982a8c3443e658bb0befcb1ef053d790ca4afe	REP-6ffee0ff70248c1135b4d1967b60d2e9e430559798d5c74ffb19c296df49c75d	PRESENTE-INTEGRO	E2	405	contenedor y miembros completos; anidados hasta profundidad 4	E2B-e73ec3fa7a986dc0274006e64557a236fbcd7d28c4a7ed77b8e62f415054be3a	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	216d945ab1474385c6b60fa7529e1a5b583694123416672c51639c0ae2c3f0c8
f00013203_wvs_wave_7_mexico_excel_v5_1	F00013203-WVS_Wave_7_Mexico_Excel_v5.1.xlsx	descargas_mx	2373291	Microdato WVS7 Mexico 2018, formato Excel v5.1, cand. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	b7665211531d4dbda82640ea78f1b92b2b53820f69b1674a27018a2c7e31f200	REP-d2341197590f5a18fdb42d0128f7ea6b72481fd3c67c671c55bea453014a3180	PRESENTE-INTEGRO	E2	404	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2B-ba62dbf2bb347e13102daea1f796f7761e1236abbbc8d393d86077c26d327841	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	016e2e05aaf29978854c94381e842b1d96853f872bd47fb8f0caf8d91c1101ee
f00013259_wvs_wave_7_mexico_exceltxt_v5_0	F00013259-WVS_Wave_7_Mexico_ExcelTxt_v5.0.xlsx	descargas_mx	2696219	Microdato WVS7 Mexico 2018, formato ExcelTxt v5.0, cand. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	a2272e83db5a1ad9c6cb28fbf085a2e5b42bb0bb30764e1c2c4ab9abf72bc4d0	REP-60b649dfc9f123940a14611cf9f7038880cfe41241765ef8ed68ebcd7f3e2266	PRESENTE-INTEGRO	E2	405	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2B-9fd23ba77ba6cd7502462d5aa320f485fbb071fb070071fc271bc4518d3b599e	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	cddde942aa301572f257ace6821c18ff98f2255baf3f4872f6e2a4e4887cf065
f00013316_wvs_wave_7_mexico_csvtext_v5_1	F00013316-WVS_Wave_7_Mexico_CsvText_v5.1.zip	descargas_mx	1013749	Microdato WVS7 Mexico 2018, formato CsvText v5.1, cand. N5/N15	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	2cb902597fd6164f075b446c684fcfba16ff4969f3719a13f2f80d769005b726	REP-c043736ab55cf32ac4fb6c544b45f404575d84a2feee98f4f4338d8a2d322342	PRESENTE-INTEGRO	E2	405	contenedor y miembros completos; anidados hasta profundidad 4	E2B-bda80225a9e5007734b645fa4cb01928f2fe6db264b594358d299f5880c53cb4	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	8b72083b484e84c01d512e794cfa5434a16271d807f04b73812af9fbc54e1042
gps_dataset	GPS_Dataset.zip	descargas_mx	6109324	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
gps_dataset_country_level	GPS_dataset_country_level.zip	descargas_mx	19034	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
gps_do_files_country_level	GPS_do-files_country_level.zip	data_raw	1362	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	1c6da5b663cfdf126b475a4e95a80eba9b42819f372d08567b0630fd8a9c90c6	REP-0e4b71d7add0bb49b938e60b47d1e66c9c937fee11150109791cd92f515a396c	PRESENTE-INTEGRO	E2	10	contenedor y miembros completos; anidados hasta profundidad 4	E2B-3190898fe641483a776de358dc3491178364e102768074fcf2c51fcb2ace1fed	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	4c3c43bcae6ba72c4998a0434180fae1b62c0e715968a6d12446208bab6612d6
gps_do_files_individual_level	GPS_do-files_individual_level.zip	data_raw	3627	misma nota que gps_do_files_country_level, nivel individuo	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	5cb6663719ebfebf2f38a2e5ff88cde530334ca050730bb32dba1d56a2d4254e	REP-8ca6fe8e5fb76fcc29f675954899e60532c29de77b64d7b09f1b4856d56c8cd1	PRESENTE-INTEGRO	E2	12	contenedor y miembros completos; anidados hasta profundidad 4	E2B-83ea865fdfd0b922575ca7acc23d78ee772a32f23af54920fe36b5c9121a9ae1	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	364c193d3ddee20a01920aab0cb5b3c7fc54f9a2504b2b6506d30728cd2709ab
gps_questionnaires	GPS_Questionnaires.zip	descargas_mx	287039	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
hogar_ensanut2024_w_icb_catlogo	hogar_ensanut2024_w_ICB.Catlogo.xlsx	descargas_mx	162227	sin uso asignado — registro de inventario	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	b5b9792e92287091a89e57f13f13a4b89aab4b27a060c4ea7e1cd375041716fd	REP-e41964424e5ecd16de466c86462c785734e3bc57d6f167184c8ac098f1f80246	PRESENTE-INTEGRO	E2	10	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2B-df573fa5e90d4bf0fbfaebde6cbe7114bc6d32bb1087e24a73b3c5cf1518cd36	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	2aa69ba51dbc97c335ec20d242ca6e33241fcded8f63e1f07b9812f7fa148ccf
hogar_ensanut2024_w_icb_csv_csv	hogar_ensanut2024_w_ICB.csv.csv.zip	descargas_mx	996094	sin uso asignado — registro de inventario	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	fb27bb64c3fbd2344ff8966ad69c4675d2c0a0f86b87225b0c6899bc8b2b4212	REP-5dceea3178c2d7a8f466c593ac588897d9b220fa25d678902cdf301a3f644850	PRESENTE-INTEGRO	E2	205	contenedor y miembros completos; anidados hasta profundidad 4	E2B-9332dd1c0f0ea1850ce17b8bcab7b50106299f44a197e7266f5b28f9fcedb422	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	3b4db67f81ce1f3d3104c15954500d3ab0f900aded1691af7f645639e8b113cf
