id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado
envipe_2013_bd_envipe13_dbf	envipe2013/bd_envipe13_dbf.zip	data_raw	10433209	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2013_fd_envipe2013	envipe2013/fd_envipe2013.xlsx	data_raw	192702	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2014_bd_envipe2014_dbf	envipe2014/bd_envipe2014_dbf.zip	data_raw	11506651	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2014_fd_envipe2014	envipe2014/fd_envipe2014.pdf	data_raw	1836970	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2015_bd_envipe2015_dbf	envipe2015/bd_envipe2015_dbf.zip	data_raw	15422694	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2015_fd_envipe2015	envipe2015/fd_envipe2015.pdf	data_raw	1852255	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2016_bd_envipe2016_dbf	envipe2016/bd_envipe2016_dbf.zip	data_raw	18625348	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2016_calculo_indicadores_r_envipe2016	envipe2016/calculo_indicadores_r_envipe2016.pdf	data_raw	1010455	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2016_fd_envipe2016	envipe2016/fd_envipe2016.pdf	data_raw	2423007	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2017_bd_envipe2017_dbf	envipe2017/bd_envipe2017_dbf.zip	data_raw	18932534	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2017_calculo_indicadores_r_envipe2017	envipe2017/calculo_indicadores_r_envipe2017.pdf	data_raw	1471628	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2017_fd_envipe2017	envipe2017/fd_envipe2017.pdf	data_raw	1878707	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2018_bd_envipe2018_dbf	envipe2018/bd_envipe2018_dbf.zip	data_raw	26205205	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2019_bd_envipe2019_dbf	envipe2019/bd_envipe2019_dbf.zip	data_raw	26082327	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2020_bd_envipe_2020_dbf	envipe2020/bd_envipe_2020_dbf.zip	data_raw	27600154	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2021_bd_envipe_2021_csv	envipe2021/bd_envipe_2021_csv.zip	data_raw	25767952	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2021_bd_envipe_2021_dbf	envipe2021/bd_envipe_2021_dbf.zip	data_raw	29296800	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2021_bd_envipe_2021_dta	envipe2021/bd_envipe_2021_dta.zip	data_raw	18740198	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2021_bd_envipe_2021_rdata	envipe2021/bd_envipe_2021_RData.zip	data_raw	18802198	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2021_bd_envipe_2021_sav	envipe2021/bd_envipe_2021_sav.zip	data_raw	30277683	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2022_bd_envipe_2022_csv	envipe2022/bd_envipe_2022_csv.zip	data_raw	24387033	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2022_bd_envipe_2022_dbf	envipe2022/bd_envipe_2022_dbf.zip	data_raw	27251407	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2022_bd_envipe_2022_dta	envipe2022/bd_envipe_2022_dta.zip	data_raw	17530262	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2022_bd_envipe_2022_rdata	envipe2022/bd_envipe_2022_RData.zip	data_raw	17290935	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2022_bd_envipe_2022_sav	envipe2022/bd_envipe_2022_sav.zip	data_raw	28573124	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2023_bd_envipe_2023_csv	envipe2023/bd_envipe_2023_csv.zip	data_raw	23113239	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2023_bd_envipe_2023_dbf	envipe2023/bd_envipe_2023_dbf.zip	data_raw	25485140	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2023_bd_envipe_2023_dta	envipe2023/bd_envipe_2023_dta.zip	data_raw	16221003	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2023_bd_envipe_2023_rdata	envipe2023/bd_envipe_2023_RData.zip	data_raw	15447717	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2023_bd_envipe_2023_sav	envipe2023/bd_envipe_2023_sav.zip	data_raw	26786689	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2024_bd_envipe_2024_csv	envipe2024/bd_envipe_2024_csv.zip	data_raw	23430232	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2024_bd_envipe_2024_dbf	envipe2024/bd_envipe_2024_dbf.zip	data_raw	33648165	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2024_bd_envipe_2024_dta	envipe2024/bd_envipe_2024_dta.zip	data_raw	22669258	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2024_bd_envipe_2024_rdata	envipe2024/bd_envipe_2024_RData.zip	data_raw	17337721	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2024_bd_envipe_2024_sav	envipe2024/bd_envipe_2024_sav.zip	data_raw	23160739	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2025_bd_envipe_2025_csv	envipe2025/bd_envipe_2025_csv.zip	data_raw	18933389	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2025_bd_envipe_2025_dbf	envipe2025/bd_envipe_2025_dbf.zip	data_raw	25443823	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2025_bd_envipe_2025_dta	envipe2025/bd_envipe_2025_dta.zip	data_raw	20577128	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2025_bd_envipe_2025_rdata	envipe2025/bd_envipe_2025_RData.zip	data_raw	16419635	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe_2025_bd_envipe_2025_sav	envipe2025/bd_envipe_2025_sav.zip	data_raw	17346809	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00006635_wvs7_questionnaire_mexico_2018_spanish	F00006635-WVS7_Questionnaire_Mexico_2018_Spanish.pdf	descargas_mx	96941	WVS7 Mexico 2018 -- cuestionario (espanol), doc. N5/N15	N5,N15		REFERENCIADO-NO-ABIERTO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00008602_wvs7_methodology_report_mexico_2018	F00008602-WVS7_Methodology_Report_Mexico_2018.pdf	descargas_mx	320171	WVS7 Mexico 2018 -- informe de metodologia, doc. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00010700_wvs7_information_about_the_team_mexico_2018	F00010700-WVS7_Information_about_the_team_Mexico_2018.pdf	descargas_mx	84609	WVS7 Mexico 2018 -- ficha del equipo ejecutor			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00010701_wvs7_sample_design_mexico_2018	F00010701-WVS7_Sample_Design_Mexico_2018.pdf	descargas_mx	209667	WVS7 Mexico 2018 -- diseno muestral, doc. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00011928_world_values_survey_wave_7_2017_2020_mexico_v3_0	F00011928-World_Values_Survey_Wave_7_2017-2020_Mexico_v3.0.pdf	descargas_mx	3064693	WVS7 Mexico 2018 -- codebook/resultados v3.0, doc. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00013032_wvs_wave_7_mexico_spss_v5_1	F00013032-WVS_Wave_7_Mexico_Spss_v5.1.zip	descargas_mx	407655	Microdato WVS7 Mexico 2018, formato SPSS v5.1, cand. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00013084_wvs_wave_7_mexico_stata_v5_1	F00013084-WVS_Wave_7_Mexico_Stata_v5.1.zip	descargas_mx	412519	Microdato WVS7 Mexico 2018, formato Stata v5.1, cand. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00013146_wvs_wave_7_mexico_csv_v5_1	F00013146-WVS_Wave_7_Mexico_Csv_v5.1.zip	descargas_mx	443663	Microdato WVS7 Mexico 2018, formato CSV v5.1, cand. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00013203_wvs_wave_7_mexico_excel_v5_1	F00013203-WVS_Wave_7_Mexico_Excel_v5.1.xlsx	descargas_mx	2373291	Microdato WVS7 Mexico 2018, formato Excel v5.1, cand. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00013259_wvs_wave_7_mexico_exceltxt_v5_0	F00013259-WVS_Wave_7_Mexico_ExcelTxt_v5.0.xlsx	descargas_mx	2696219	Microdato WVS7 Mexico 2018, formato ExcelTxt v5.0, cand. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
f00013316_wvs_wave_7_mexico_csvtext_v5_1	F00013316-WVS_Wave_7_Mexico_CsvText_v5.1.zip	descargas_mx	1013749	Microdato WVS7 Mexico 2018, formato CsvText v5.1, cand. N5/N15			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
gps_do_files_country_level	GPS_do-files_country_level.zip	data_raw	1362	Scripts Stata (no dato) del Global Preferences Survey a nivel pais, candidato para N2/N4/N5/N6/N17 (cola 2026-08-12, palanca 6)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
gps_do_files_individual_level	GPS_do-files_individual_level.zip	data_raw	3627	misma nota que gps_do_files_country_level, nivel individuo			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
hogar_ensanut2024_w_icb_catlogo	hogar_ensanut2024_w_ICB.Catlogo.xlsx	descargas_mx	162227	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
hogar_ensanut2024_w_icb_csv_csv	hogar_ensanut2024_w_ICB.csv.csv.zip	descargas_mx	996094	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
indice_de_bienestar_cuestionarios	Indice de Bienestar.Cuestionarios.docx	descargas_mx	13255	documentación — cuestionario, Índice de Bienestar			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
inegi_laboratorio_microdatos_solicitud_uso	R2.1_R2.2_R10.2_RNM_microdato/inegi_laboratorio_microdatos_solicitud_uso.pdf	data_raw	467097	B.5 -- condicion exacta de acceso al Laboratorio de Microdatos INEGI, tramite para el carril del usuario (no automatizable, dias-semanas)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
inegi_rnm_518_download_19219	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_518_download_19219_informe_final_levantamiento.pdf	data_raw	3942875	B.1 -- que es realmente catalog/518/download/19219 (uno de los dos enlaces sin resolver que dejo EXPLORA-1)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
inegi_rnm_catalog_330_enaproce2015	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_330_enaproce2015.html	data_raw	147583	R2.1/R2.2/R10.2 y ENAPROCE en general -- pagina completa del catalogo RNM 330, incluye seccion #metadata-data_access con politica de acceso literal			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
inegi_rnm_catalog_518_enaproce2018	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_518_enaproce2018.html	data_raw	167071	R2.1/R2.2/R10.2 -- pagina completa del catalogo RNM 518, incluye los dos enlaces download/13137 y download/19219, y la politica de acceso literal			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
inegi_rnm_search_intento_param	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_search_intento_search_param.html	data_raw	30145	B.3 -- evidencia de que el buscador interno RNM no se deja filtrar por query string simple			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
integrantes_ensanut2024_w_icb_catlogo	integrantes_ensanut2024_w_ICB.Catlogo.xlsx	descargas_mx	197249	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
integrantes_ensanut2024_w_icb_csv_csv	integrantes_ensanut2024_w_ICB.csv.csv.zip	descargas_mx	1858331	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
lapop_abmex2023_cuestionario_mexico	lapop_abmex2023_cuestionario.pdf	data_raw	627114	C-bis: búsqueda de reactivo de deferencia jerárquica (forense/notas/2026-08-03-cbis-deferencia-externas.md)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
latinobarometro2024_bd_stata	latinobarometro2024_bd_stata.zip	data_raw	6691592	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
latinobarometro2024_cuestionario_esp	latinobarometro2024_cuestionario_esp.pdf	data_raw	430128	C-bis: búsqueda de reactivo de deferencia jerárquica (forense/notas/2026-08-03-cbis-deferencia-externas.md)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
latinobarometro2024_fichas_tecnicas	latinobarometro2024_fichas_tecnicas.pdf	data_raw	16325	C-bis: confirmar país-año-n de la muestra mexicana 2024 para el ítem P4NOIJ (forense/notas/2026-08-03-cbis-deferencia-externas.md)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
menores_ensanut2024_w_catlogo	menores_ensanut2024_w.Catlogo.xlsx	descargas_mx	197357	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
menores_ensanut2024_w_csv_csv	menores_ensanut2024_w.csv.csv.zip	descargas_mx	617777	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
menores_ensanut2024_w_stata_stata	menores_ensanut2024_w.stata.stata.zip	descargas_mx	1133030	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mmsi_2016_cuestionario	inegi_mmsi_2016/cuestionario_mmsi_2016.pdf	data_raw	705908	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mmsi_2016_manual_entrevistador	inegi_mmsi_2016/manual_entrevistador_mmsi_2016.pdf	data_raw	5388442	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba2024_bd_csv_zip	mociba2024/mociba2024_bd_csv.zip	data_raw	1500882	Encargo E (mesa #18): microdatos para eje acceso_digital			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba2024_fd_xlsx	mociba2024/mociba2024_fd.xlsx	data_raw	139012	Encargo D-2 (mesa #20): diccionario de archivos (FD) de MOCIBA 2024, mismo eje acceso_digital que ENDUTIH, para R1.3; sin FD no se puede nombrar una variable sobre la base ya registrada (mociba2024_bd_csv_zip).			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2015_mociba2015_bd_dbf	mociba2015/mociba2015_bd_dbf.zip	data_raw	2756809	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2015_mociba2015_bd_spss	mociba2015/mociba2015_bd_spss.zip	data_raw	3058486	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
