instrumento	id_manifiesto	sha256_verificado	necesidad	variable_encontrada	texto_del_reactivo	escala	tabla	n_filas	desenlace_coobservado_en_mismo_instrumento	es_panel	llave_ADR57c	clasificacion_a4	universo_declarado
latinobarometro2024_fichas_tecnicas.pdf	latinobarometro2024_fichas_tecnicas	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en latinobarometro2024_fichas_tecnicas.pdf, 2026-08-13.
cuestionario_mmsi_2016.pdf	mmsi_2016_cuestionario	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en cuestionario_mmsi_2016.pdf, 2026-08-13: movilidad socialx18 -- todas revisadas en contexto, "movilidad social" es el propio titulo del modulo (portada + referencias bibliograficas) -- no es un reactivo -- revisado el cuestionario completo mas alla del termino: no se encontro item sobre comparacion de estatus/consumo por apariencia, pese a ser el instrumento tematicamente mas cercano de todo el universo (Modulo de Movilidad Social Intergeneracional).
cuestionario_mmsi_2016.pdf	mmsi_2016_cuestionario	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en cuestionario_mmsi_2016.pdf, 2026-08-13.
mociba2024_fd.xlsx	mociba2024_fd_xlsx	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2024_fd.xlsx, 2026-08-13: clase socialx1, envidiax39 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2024_fd.xlsx	mociba2024_fd_xlsx	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en mociba2024_fd.xlsx, 2026-08-13: pérdidax78 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo ("perdida de dinero/trabajo" como consecuencia declarada de fraude ciberneticos ya sufridos, checklist de dano -- no item de actitud ante el riesgo) + coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre ("medidas de seguridad" = ciberseguridad, no riesgo financiero).
mociba2015_fd.xlsx	mociba_2015_mociba2015_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en mociba2015_fd.xlsx, 2026-08-13.
mociba2015_fd.xlsx	mociba_2015_mociba2015_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en mociba2015_fd.xlsx, 2026-08-13.
mociba2016_fd.xlsx	mociba_2016_mociba2016_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2016_fd.xlsx, 2026-08-13: envidiax10 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2016_fd.xlsx	mociba_2016_mociba2016_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en mociba2016_fd.xlsx, 2026-08-13.
mociba2017_fd.xlsx	mociba_2017_mociba2017_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2017_fd.xlsx, 2026-08-13: clase socialx2 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2017_fd.xlsx	mociba_2017_mociba2017_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en mociba2017_fd.xlsx, 2026-08-13.
mociba2019_fd.xlsx	mociba_2019_mociba2019_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2019_fd.xlsx, 2026-08-13: clase socialx1, envidiax10 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2019_fd.xlsx	mociba_2019_mociba2019_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en mociba2019_fd.xlsx, 2026-08-13.
mociba2020_fd.xlsx	mociba_2020_mociba2020_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2020_fd.xlsx, 2026-08-13: envidiax30 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2020_fd.xlsx	mociba_2020_mociba2020_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en mociba2020_fd.xlsx, 2026-08-13.
mociba2021_fd.xlsx	mociba_2021_mociba2021_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2021_fd.xlsx, 2026-08-13: clase socialx1, envidiax39 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2021_fd.xlsx	mociba_2021_mociba2021_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en mociba2021_fd.xlsx, 2026-08-13: pérdidax78 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo ("perdida de dinero/trabajo" como consecuencia declarada de fraude ciberneticos ya sufridos, checklist de dano -- no item de actitud ante el riesgo) + coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre ("medidas de seguridad" = ciberseguridad, no riesgo financiero).
mociba2022_fd.xlsx	mociba_2022_mociba2022_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2022_fd.xlsx, 2026-08-13: clase socialx1, envidiax39 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2022_fd.xlsx	mociba_2022_mociba2022_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en mociba2022_fd.xlsx, 2026-08-13: pérdidax78 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo ("perdida de dinero/trabajo" como consecuencia declarada de fraude ciberneticos ya sufridos, checklist de dano -- no item de actitud ante el riesgo) + coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre ("medidas de seguridad" = ciberseguridad, no riesgo financiero).
mociba2023_fd.xlsx	mociba_2023_mociba2023_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2023_fd.xlsx, 2026-08-13: clase socialx1, envidiax39 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2023_fd.xlsx	mociba_2023_mociba2023_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en mociba2023_fd.xlsx, 2026-08-13: pérdidax78 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo ("perdida de dinero/trabajo" como consecuencia declarada de fraude ciberneticos ya sufridos, checklist de dano -- no item de actitud ante el riesgo) + coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre ("medidas de seguridad" = ciberseguridad, no riesgo financiero).
mociba2025_fd.xlsx	mociba_2025_mociba2025_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mociba2025_fd.xlsx, 2026-08-13: clase socialx1, envidiax39 -- todas revisadas en contexto, coincidencias de "envidia/apariencia/clase social" en MOCIBA miden el motivo atribuido al agresor o la experiencia de burla de la victima -- no la disposicion propia del respondente (p. ej. "?por que cree que fue victima de ciberacoso?... Envidia o celos" -- motivo atribuido al agresor; "?lo criticaron por su apariencia o clase social?" -- experiencia de burla, no disposicion propia).
mociba2025_fd.xlsx	mociba_2025_mociba2025_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en mociba2025_fd.xlsx, 2026-08-13: pérdidax78 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo ("perdida de dinero/trabajo" como consecuencia declarada de fraude ciberneticos ya sufridos, checklist de dano -- no item de actitud ante el riesgo) + coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre ("medidas de seguridad" = ciberseguridad, no riesgo financiero).
wb2661_ASQ_Questionnaires.zip	wb2661_asq_questionnaires	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en wb2661_ASQ_Questionnaires.zip, 2026-08-13: marcax18 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio (instrucciones "marque si/no").
wb2661_ASQ_Questionnaires.zip	wb2661_asq_questionnaires	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en wb2661_ASQ_Questionnaires.zip, 2026-08-13: perderx5 -- todas revisadas en contexto, cuestionario de desarrollo infantil (motricidad); "perder el equilibrio" es habilidad fisica, no riesgo financiero/actitudinal
ZA5900_questionnaire_development_report.pdf	za5900_questionnaire_development_report	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en ZA5900_questionnaire_development_report.pdf, 2026-08-13: statusx4, prestigex1, comparex5, comparisonx14 -- todas revisadas en contexto, documento de diseno/metodologia con revision de literatura academica -- no es cuestionario con reactivos -- "status" es status migratorio/de membresia ISSP; "prestige" (1 mencion) es discusion teorica sobre recursos de poder de negociacion en el hogar (economic vs. prestige), no reactivo de cuestionario.
ZA5900_questionnaire_development_report.pdf	za5900_questionnaire_development_report	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en ZA5900_questionnaire_development_report.pdf, 2026-08-13: riskx3, lossx2, chancex2 -- todas revisadas en contexto, documento de diseno/metodologia con revision de literatura academica -- no es cuestionario con reactivos -- "risk"/"loss"/"chance" describen riesgo de perdida de empleo de la mujer y perdida de ingreso parental en la literatura de bargaining power citada, no un item que el respondente conteste.
