# residual por objeto exacto; no equivale a ausencia cientifica
# {"extractor_version": "reactivos-contexto-1.1.7", "filas_con_texto_publicadas": 43020, "filas_metadato_perimetro": 55895, "filas_sin_texto_residual": 12875, "fuentes": {"FD_ENCUCI2020.pdf": "6cd6f7475a0b", "enif_2015_fd.xlsx": "8233cf53f590", "enif_2018_fd.xlsx": "dd8d5c92a7a0", "enif_2021_fd_pdf.zip": "6f4e3aab705d", "enif_2024_fd.xlsx": "17e2ad86ce9e", "ensafi2023/ensafi_2023_fd_xlsx.zip": "37bd0cb6dd54", "envipe2011/fd_envipe2011.xls": "d296c9f18cdb", "envipe2012/fd_envipe2012.xls": "dcca5373391c", "envipe2013/fd_envipe2013.xlsx": "7e842826e3f7", "envipe2014/fd_envipe2014.pdf": "b72ed2be77d4", "envipe2015/fd_envipe2015.pdf": "1042ab57b015", "envipe2016/fd_envipe2016.pdf": "e21428e021a6", "envipe2017/fd_envipe2017.pdf": "a633224e86cd", "fd_enif2012.xlsx": "f03d8e7c82f5", "fd_envipe2018.pdf": "30f78e99e545", "fd_envipe2019.pdf": "47d58f6c38b7", "fd_envipe2020.pdf": "94bcf0b012b9", "fd_envipe2021.pdf": "d85775241d6f", "fd_envipe2022.pdf": "8082959fa017", "fd_envipe2023.pdf": "743c260e89a6", "fd_envipe2024.pdf": "f8d720385957", "fd_envipe2025.pdf": "83fe02467b66"}, "grupos_residuales": 6091, "motivos_residuales": {"CORRESPONDENCIA_AMBIGUA": 2642, "ETIQUETA_TECNICA_NO_ACREDITADA": 2679, "FILA_AUXILIAR_SIN_REACTIVO": 7462, "PREGUNTA_NO_LOCALIZADA": 92}, "objetos": ["envipe", "ennvih", "encuci", "enif", "ensafi"]}
instrumento	ola	payload_id	archivo_miembro	motivo	filas_fisicas	variables_logicas	variables_ejemplo	siguiente_accion
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/est_dis.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/fac_hog.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,FAC_HOG	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/fac_hog_am.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,FAC_HOG_AM	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/hogar.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,HOGAR	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/id_hog.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,ID_HOG	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/id_viv.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,ID_VIV	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/n_inf.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/nom_ent.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/nom_mun.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/r_sel.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/resul_h.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,RESUL_H	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/tot_per.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/upm.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,UPM	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/upm_dis.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/catalogos/viv_sel.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	descrip,VIV_SEL	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/conjunto_de_datos/conjunto_de_datos_thogar_envipe2024.csv	ETIQUETA_TECNICA_NO_ACREDITADA	8	8	FAC_HOG,FAC_HOG_AM,HOGAR,ID_HOG,ID_VIV,RESUL_H,UPM,VIV_SEL	localizar etiqueta de llave/ponderador en el diccionario exacto
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/diccionario_de_datos/diccionario_de_datos_thogar_envipe2024.csv	FILA_AUXILIAR_SIN_REACTIVO	5	5	LONGITUD,NEMONICO,NOMBRE_CAMPO,RANGO_CLAVES,TIPO	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	thogar_envipe2024/metadatos/metadatos_envipe2024.txt	FILA_AUXILIAR_SIN_REACTIVO	1	1	Identifier: MEX-INEGI.EGS3.02-ENVIPE-2024	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/aream_ocu.csv	FILA_AUXILIAR_SIN_REACTIVO	2	2	AREAM_OCU,descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_10_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_10_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_10_9.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_11.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_12_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_12_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_12_3.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_12_4.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_12_5.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_12_9.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_13.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_14_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_14_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_14_3.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_14_4.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_14_9.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_15.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_16_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_16_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_16_3.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_16_4.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_16_9.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_17.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_18.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_3.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_4.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_5.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_6.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_7.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_19_8.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_20.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_21.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_22.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_23.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_24.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_25.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_26.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_27.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_28.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_29.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_2c.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_30.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_01.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_02.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_03.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_04.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_05.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_06.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_07.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_08.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_31_99.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_32_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_32_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_32_3.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_32_4.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_32_5.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_32_9.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_33.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_34.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_35.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_01.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_02.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_03.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_04.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_05.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_06.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_07.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_08.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_09.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_10.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_11.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_36_99.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_3c.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_4.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_5.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_6.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_7.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_8.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp1_9.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp2_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_01.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_02.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_03.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_04.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_05.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_06.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_07.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_08.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_09.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_10.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_11.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_12.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_1_99.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp3_2.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp4_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp5_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
envipe2024	2024	envipe2024_csv.zip	tmod_vic_envipe2024/catalogos/bp5_2_1.csv	FILA_AUXILIAR_SIN_REACTIVO	1	1	descrip	acreditar etiqueta tecnica del descriptor; no inventar pregunta
