id_afirmacion	dominio	report	medibilidad	autorizacion_apertura	estado_result	result_ids	fecha_o_razon	propietario
ASTRA5-U0-MIGR-010	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-011	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-012	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-013	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-GENERO
ASTRA5-U0-MIGR-014	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-GENERO
ASTRA5-U0-MIGR-015	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-016	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-017	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-018	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-019	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-020	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-SALUD
ASTRA5-U0-MIGR-021	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-022	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-023	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-024	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-025	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-026	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-027	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-028	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-029	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-030	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-031	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-032	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-033	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-034	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-035	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-036	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-037	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-038	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-039	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-040	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-041	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-MIGR-042	MIGRACION	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-GEN-001	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	EN-MEDICIÓN	RESULT-ENDIREH2021-PF-TABLA	mide el componente contratado (física de pareja actual A1/A2 desde el inicio de la relación, mujeres 15+ unidas, 15.60% [15.20–15.99] n=68 540); sin contraste directo con 34.7% físico global ni 70.1% agregado; sellada en disco en main, sin fila en data/corrida0/resultados.tsv (E.7: «sellada en disco, no registrada»); el registro corre por el canal de derivados de main	ASTRA5-U2
ASTRA5-U0-GEN-002	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-003	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-SALUD
ASTRA5-U0-GEN-004	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-005	PAREJA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-006	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-007	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-008	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-009	TRABAJO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U1
ASTRA5-U0-GEN-010	TRABAJO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U1
ASTRA5-U0-GEN-011	TRABAJO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U1
ASTRA5-U0-GEN-012	TRABAJO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U1
ASTRA5-U0-GEN-013	POLITICA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-GEN-014	POLITICA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-GEN-015	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-016	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-017	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U2
ASTRA5-U0-GEN-018	FAMILIA_CUIDADOS	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U1
ASTRA5-U0-GEN-019	MIGRACION	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-020	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-021	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-U2
ASTRA5-U0-GEN-022	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U2
ASTRA5-U0-GEN-023	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-024	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-025	TECNOLOGIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-U4
ASTRA5-U0-GEN-026	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-027	TRABAJO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U1
ASTRA5-U0-GEN-028	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-029	POLITICA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-030	GENERO	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-031	VIOLENCIA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U2
ASTRA5-U0-GEN-032	FAMILIA_CUIDADOS	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-GENERO
ASTRA5-U0-GEN-033	RURAL_INDIGENA	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-RURAL
ASTRA5-U0-RELIG-001	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-002	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-003	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-004	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-005	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-006	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-007	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-008	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-009	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-010	MIGRACION	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-MIGRACION
ASTRA5-U0-RELIG-011	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-012	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
ASTRA5-U0-RELIG-013	RELIGIOSIDAD	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-RELIGION
