clave	unidad	tipo	filas_o_contratos	razon
humor	LECTURA-57ec2d17-07	G	ASTRA5-U0-HUM-023	
humor	LECTURA-57ec2d17-08	G	ASTRA5-U0-HUM-024	
humor	LECTURA-57ec2d17-09	G	ASTRA5-U0-HUM-025	
humor	LECTURA-57ec2d17-10	G	ASTRA5-U0-HUM-026	
humor	LECTURA-57ec2d17-01-EHV	F	ASTRA5-U0-HUM-008	
humor	LECTURA-57ec2d17-01-ESSH-AFE	F	ASTRA5-U0-HUM-009	
humor	LECTURA-57ec2d17-01-ESSH-FINAL	F	ASTRA5-U0-HUM-010	
humor	LECTURA-57ec2d17-01-ESSH-INVAR	F	ASTRA5-U0-HUM-011	
humor	LECTURA-57ec2d17-02	F	ASTRA5-U0-HUM-012;ASTRA5-U0-HUM-013	
humor	LECTURA-57ec2d17-03	F	ASTRA5-U0-HUM-015;ASTRA5-U0-HUM-016	
humor	LECTURA-57ec2d17-04-WHR	F	ENLACE;ENLACE;ENLACE	
humor	LECTURA-57ec2d17-04-CAUSA	F	ASTRA5-U0-HUM-017	
humor	LECTURA-57ec2d17-04-LB	F	ENLACE;ENLACE;ENLACE	
humor	LECTURA-57ec2d17-05-IDENTIDADES	F	ENLACE	
humor	LECTURA-57ec2d17-05-PLATAFORMAS	F	ASTRA5-U0-HUM-018;ASTRA5-U0-HUM-019	
humor	LECTURA-57ec2d17-05-HUMOR	F	ASTRA5-U0-HUM-020	
humor	LECTURA-57ec2d17-06	F	ASTRA5-U0-HUM-021;ASTRA5-U0-HUM-022	
humor	LECTURA-57ec2d17-07	F	ASTRA5-U0-HUM-023	
humor	LECTURA-57ec2d17-08	F	ASTRA5-U0-HUM-024	
humor	LECTURA-57ec2d17-09	F	ASTRA5-U0-HUM-025	
humor	LECTURA-57ec2d17-10	F	ASTRA5-U0-HUM-026	
humor	LECTURA-57ec2d17-INT-11	F	ASTRA5-U0-HUM-027;ASTRA5-U0-HUM-028;ASTRA5-U0-HUM-029;ASTRA5-U0-HUM-030	
humor	LECTURA-57ec2d17-INT-12	F	ASTRA5-U0-JUV-026;ASTRA5-U0-HUM-032;ASTRA5-U0-HUM-033	
humor	LECTURA-57ec2d17-INT-13	F	ASTRA5-U0-HUM-034;ASTRA5-U0-HUM-035	
humor	INT-L37	INT	ASTRA5-U0-HUM-014	Afirmacion con marca implicita de completitud de busqueda ('Brechas confirmadas tras busqueda dedicada') hallada en L37, fuera de las unidades G/P/T/F provistas por el paquete; se crea por lectura integra del report (SS2 del encargo).
interaccion	LECTURA-612e931c-01	G	ASTRA5-U0-INTER-004;ASTRA5-U0-INTER-005;ASTRA5-U0-INTER-006;ASTRA5-U0-INTER-007	
interaccion	LECTURA-612e931c-01	F	ASTRA5-U0-INTER-004;ASTRA5-U0-INTER-005;ASTRA5-U0-INTER-006;ASTRA5-U0-INTER-007	
interaccion	LECTURA-612e931c-02	G	ASTRA5-U0-INTER-001;ASTRA5-U0-INTER-002;ASTRA5-U0-INTER-003	
interaccion	LECTURA-612e931c-02	F	ASTRA5-U0-INTER-001;ASTRA5-U0-INTER-002;ASTRA5-U0-INTER-003	
interaccion	LECTURA-612e931c-03	G	ASTRA5-U0-INTER-008	
interaccion	LECTURA-612e931c-03	F	ASTRA5-U0-INTER-008	
interaccion	LECTURA-612e931c-04	G	ASTRA5-U0-INTER-009	
interaccion	LECTURA-612e931c-04	F	ASTRA5-U0-INTER-009	
interaccion	LECTURA-612e931c-05	G	ASTRA5-U0-INTER-010	
interaccion	LECTURA-612e931c-05	F	ASTRA5-U0-INTER-010	
interaccion	LECTURA-612e931c-06	G	ASTRA5-U0-INTER-011;ASTRA5-U0-INTER-012;ASTRA5-U0-INTER-013	
interaccion	LECTURA-612e931c-06	F	ASTRA5-U0-INTER-011;ASTRA5-U0-INTER-012;ASTRA5-U0-INTER-013	
interaccion	LECTURA-612e931c-07	G	ASTRA5-U0-INTER-018;ASTRA5-U0-INTER-019	
interaccion	LECTURA-612e931c-07	F	ASTRA5-U0-INTER-018;ASTRA5-U0-INTER-019	
interaccion	LECTURA-612e931c-08	G	ASTRA5-U0-INTER-020;ASTRA5-U0-INTER-021	
interaccion	LECTURA-612e931c-08	F	ASTRA5-U0-INTER-020;ASTRA5-U0-INTER-021	
interaccion	LECTURA-612e931c-09	G	ASTRA5-U0-INTER-022;ASTRA5-U0-INTER-023;ASTRA5-U0-INTER-024	
interaccion	LECTURA-612e931c-09	F	ASTRA5-U0-INTER-022;ASTRA5-U0-INTER-023;ASTRA5-U0-INTER-024	
interaccion	LECTURA-612e931c-10	G	ASTRA5-U0-INTER-025;ASTRA5-U0-INTER-026	
interaccion	LECTURA-612e931c-10	F	ASTRA5-U0-INTER-025;ASTRA5-U0-INTER-026	
interaccion	LECTURA-612e931c-11	G	ASTRA5-U0-INTER-027	
interaccion	LECTURA-612e931c-11	F	ASTRA5-U0-INTER-027	
interaccion	LECTURA-612e931c-12	G	ASTRA5-U0-INTER-028;ASTRA5-U0-INTER-029	
interaccion	LECTURA-612e931c-12	F	ASTRA5-U0-INTER-028;ASTRA5-U0-INTER-029	
interaccion	LECTURA-612e931c-13	G	ASTRA5-U0-INTER-030;ASTRA5-U0-INTER-033	
interaccion	LECTURA-612e931c-13	F	ASTRA5-U0-INTER-030;ASTRA5-U0-INTER-033	
interaccion	LECTURA-612e931c-14	G	ASTRA5-U0-INTER-030	
interaccion	LECTURA-612e931c-14	F	ASTRA5-U0-INTER-030	
interaccion	CAND-612e931c-L61	P	ASTRA5-U0-INTER-001;ASTRA5-U0-INTER-002	
interaccion	TIER-612e931c-L10	T	ASTRA5-U0-INTER-001;ASTRA5-U0-INTER-002	
interaccion	LECTURA-612e931c-INT-CORRECCIONES	F	ASTRA5-U0-INTER-001;ASTRA5-U0-INTER-002	Propagacion de las 3 correcciones (honor retirado, marca b diaspora, Hofstede c) se refleja en procedencia_evidencia de cada fila afectada (005,006,007,012,013,025,026,040,041,043,045,030); no se reactiva honor en ninguna.
interaccion	LECTURA-612e931c-INT-HOFSTEDE	F	ASTRA5-U0-INTER-030;ASTRA5-U0-INTER-031;ASTRA5-U0-INTER-032;ENLACE	
interaccion	LECTURA-612e931c-INT-TRABAJO	F	ASTRA5-U0-INTER-014;ASTRA5-U0-INTER-015;ASTRA5-U0-INTER-016;ASTRA5-U0-INTER-017	
interaccion	LECTURA-612e931c-INT-ESTRUCTURA	F	ASTRA5-U0-INTER-034;ASTRA5-U0-INTER-035;ASTRA5-U0-INTER-036;ENLACE;ASTRA5-U0-INTER-037	
interaccion	LECTURA-612e931c-INT-CLINICA	F	ASTRA5-U0-INTER-038;ASTRA5-U0-INTER-039;ASTRA5-U0-INTER-040;ASTRA5-U0-INTER-041	
interaccion	LECTURA-612e931c-INT-APLICACIONES	F	ASTRA5-U0-INTER-019;ASTRA5-U0-INTER-042;ASTRA5-U0-INTER-043;ASTRA5-U0-INTER-044	
interaccion	LECTURA-612e931c-INT-SINTESIS	F	ASTRA5-U0-INTER-045	
juventud	LECTURA-96b842bb-01	G;F	ASTRA5-U0-JUV-001;ASTRA5-U0-JUV-002;ASTRA5-U0-JUV-003	
juventud	LECTURA-96b842bb-02	G;F	ASTRA5-U0-JUV-004;ASTRA5-U0-JUV-005;ASTRA5-U0-JUV-006	
juventud	LECTURA-96b842bb-03	G;F	ASTRA5-U0-JUV-007;ASTRA5-U0-JUV-008	
juventud	LECTURA-96b842bb-04	G;F	ASTRA5-U0-JUV-009;ASTRA5-U0-JUV-010;ASTRA5-U0-JUV-011	
juventud	LECTURA-96b842bb-05	G;F	ASTRA5-U0-JUV-012;ASTRA5-U0-JUV-013;ASTRA5-U0-JUV-014;ASTRA5-U0-JUV-015	
juventud	LECTURA-96b842bb-06	G;F	ASTRA5-U0-JUV-016	
juventud	LECTURA-96b842bb-07	G;F	ASTRA5-U0-JUV-017;ASTRA5-U0-JUV-018	
juventud	LECTURA-96b842bb-08	G;F	ASTRA5-U0-JUV-019;ASTRA5-U0-JUV-020	
juventud	LECTURA-96b842bb-09	G;F	ASTRA5-U0-JUV-021;ASTRA5-U0-JUV-022;ASTRA5-U0-JUV-023	
juventud	LECTURA-96b842bb-10	G;F	ASTRA5-U0-JUV-024;ASTRA5-U0-JUV-025;ASTRA5-U0-JUV-026;ASTRA5-U0-JUV-027	
juventud	LECTURA-96b842bb-11	G;F	ASTRA5-U0-JUV-028;ASTRA5-U0-JUV-022	
juventud	LECTURA-96b842bb-12	G;F	ASTRA5-U0-JUV-029	
juventud	LECTURA-96b842bb-13	G;F	ASTRA5-U0-JUV-030	
juventud	LECTURA-96b842bb-14	G;F	ASTRA5-U0-JUV-031	
juventud	LECTURA-96b842bb-15	G;F	ASTRA5-U0-JUV-032	
juventud	CAND-96b842bb-L7	P		DEDUP: juventud-001,juventud-004,juventud-007,juventud-009,juventud-012,juventud-031 — el marco 'la juventud no es cohorte homogénea' (TL;DR) recombina los componentes de emancipación, fecundidad, digital, salud mental, cuidado e informalidad ya filados; sin componente observable propio distinto.
juventud	CAND-96b842bb-L8	P		DEDUP: juventud-001,juventud-002,juventud-004,juventud-005,juventud-009,juventud-010,juventud-011 — el TL;DR bullet 2 repite literalmente las cifras de emancipación, fecundidad y salud mental femenina ya filadas.
juventud	CAND-96b842bb-L9	P		DEDUP: juventud-035 — mismos cuatro mitos que TIER-96b842bb-L68 y el hallazgo G-14, ya dictaminados como síntesis/recombinación en juventud-035.
juventud	TIER-96b842bb-L31	T		DEDUP: juventud-001,juventud-004,juventud-009,juventud-007,juventud-023,juventud-012 — ranking de 'más sólidos/malinterpretados/útiles' recombina hallazgos ya filados (emancipación, fecundidad, salud mental; nini, nativos digitales, jerarquía); no introduce cifra nueva.
juventud	TIER-96b842bb-L68	T		DEDUP: juventud-035,juventud-007,juventud-009,juventud-031,juventud-012 — lista de 'NARRATIVA POPULAR' es la misma que sintetiza juventud-035 (nativos digitales=007, generación de cristal=009, no quieren trabajar=031, ninis ociosos=012).
juventud	JUVENTUD-INTERNO-01	F	ASTRA5-U0-JUV-001;ASTRA5-U0-JUV-002;ASTRA5-U0-JUV-003;ASTRA5-U0-JUV-004;ASTRA5-U0-JUV-005;ASTRA5-U0-JUV-006;ASTRA5-U0-JUV-007;ASTRA5-U0-JUV-008;ASTRA5-U0-JUV-009;ASTRA5-U0-JUV-010;ASTRA5-U0-JUV-011	
juventud	JUVENTUD-INTERNO-02	F	ASTRA5-U0-JUV-012;ASTRA5-U0-JUV-013;ASTRA5-U0-JUV-014;ASTRA5-U0-JUV-015;ASTRA5-U0-JUV-016;ASTRA5-U0-JUV-017;ASTRA5-U0-JUV-018;ASTRA5-U0-JUV-019;ASTRA5-U0-JUV-020;ASTRA5-U0-JUV-021;ASTRA5-U0-JUV-022;ASTRA5-U0-JUV-023;ASTRA5-U0-JUV-024;ASTRA5-U0-JUV-025;ASTRA5-U0-JUV-026;ASTRA5-U0-JUV-027	
juventud	JUVENTUD-INTERNO-03	F		NO-AFIRMACION: encabezado/sección editorial — 'Causas: cultura vs. estructura vs. adaptación racional', 'Segmentación explícita' y 'Comparación internacional útil' (L213-253) son marco interpretativo y segmentación cualitativa que reutiliza los componentes ya citados en las filas de los Patrones 1-10 (juventud-001 a 031); no introduce un componente observable ni cifra propia distinta.
juventud	JUVENTUD-INTERNO-04	F	ASTRA5-U0-JUV-015	NO-AFIRMACION (parcial): 'Recommendations' (L248-267) son prescripciones de política con umbrales de decisión, sin desenlace observable propio salvo la evaluación de Jóvenes Construyendo el Futuro (ya en juventud-015); 'Caveats' (L269-277) y el 'Módulo de auditoría de rigor extremo' (L279-293) son honestidad epistémica/autocrítica del propio report, ya reflejada en el campo limite_inferencial de las filas juventud-001 a 036 (discordancia de rangos de edad, sesgo del corpus, causalidad no demostrada, etc.); no requieren fila propia adicional.
merito	LECTURA-f8ef1dd3-01	G	ASTRA5-U0-MER-013;ASTRA5-U0-MER-014;ASTRA5-U0-MER-015;ASTRA5-U0-MER-016;ASTRA5-U0-MER-017;ASTRA5-U0-MER-018;ASTRA5-U0-MER-037	
merito	LECTURA-f8ef1dd3-02	G	ASTRA5-U0-MER-004;ASTRA5-U0-MER-005;ASTRA5-U0-MER-010;ASTRA5-U0-MER-011;ASTRA5-U0-MER-012	
merito	LECTURA-f8ef1dd3-03	G	ENLACE;ASTRA5-U0-MER-023;ASTRA5-U0-MER-024;ASTRA5-U0-MER-027;ASTRA5-U0-MER-039;ASTRA5-U0-MER-040	
merito	LECTURA-f8ef1dd3-04	G	ASTRA5-U0-MER-025;ASTRA5-U0-MER-026;ASTRA5-U0-MER-041	
merito	LECTURA-f8ef1dd3-05	G	ASTRA5-U0-MER-006;ASTRA5-U0-MER-007;ASTRA5-U0-MER-008;ASTRA5-U0-MER-009	
merito	LECTURA-f8ef1dd3-06	G	ENLACE;ASTRA5-U0-MER-030;ASTRA5-U0-MER-031;ASTRA5-U0-MER-032;ASTRA5-U0-MER-033;ASTRA5-U0-MER-019;ASTRA5-U0-MER-020;ASTRA5-U0-MER-021;ASTRA5-U0-MER-022	
merito	CAND-f8ef1dd3-L4	P	ASTRA5-U0-MER-037	
merito	LECTURA-f8ef1dd3-01	F	ASTRA5-U0-MER-013;ASTRA5-U0-MER-014;ASTRA5-U0-MER-015;ASTRA5-U0-MER-016;ASTRA5-U0-MER-017;ASTRA5-U0-MER-018;ASTRA5-U0-MER-037	
merito	LECTURA-f8ef1dd3-01-Q1	F	ASTRA5-U0-MER-013	
merito	LECTURA-f8ef1dd3-01-Q5	F	ASTRA5-U0-MER-014	
merito	LECTURA-f8ef1dd3-01-EDU9	F	ASTRA5-U0-MER-015	
merito	LECTURA-f8ef1dd3-01-EDU63	F	ASTRA5-U0-MER-016	
merito	LECTURA-f8ef1dd3-01-POB73	F	ASTRA5-U0-MER-037	
merito	LECTURA-f8ef1dd3-01-FIN13	F	ASTRA5-U0-MER-017	
merito	LECTURA-f8ef1dd3-01-FIN04	F	ASTRA5-U0-MER-018	
merito	LECTURA-f8ef1dd3-02	F	ASTRA5-U0-MER-004;ASTRA5-U0-MER-005;ASTRA5-U0-MER-010;ASTRA5-U0-MER-011;ASTRA5-U0-MER-012	
merito	LECTURA-f8ef1dd3-02-POB	F	ASTRA5-U0-MER-010	
merito	LECTURA-f8ef1dd3-02-EXT	F	ASTRA5-U0-MER-011	
merito	LECTURA-f8ef1dd3-02-SER	F	ASTRA5-U0-MER-012	
merito	LECTURA-f8ef1dd3-03	F	ENLACE;ASTRA5-U0-MER-023;ASTRA5-U0-MER-024;ASTRA5-U0-MER-027;ASTRA5-U0-MER-039;ASTRA5-U0-MER-040	
merito	LECTURA-f8ef1dd3-04	F	ASTRA5-U0-MER-025;ASTRA5-U0-MER-026;ASTRA5-U0-MER-041	
merito	LECTURA-f8ef1dd3-05	F	ASTRA5-U0-MER-006;ASTRA5-U0-MER-007;ASTRA5-U0-MER-008;ASTRA5-U0-MER-009	
merito	LECTURA-f8ef1dd3-05-VICT	F	ASTRA5-U0-MER-009	
merito	LECTURA-f8ef1dd3-05-CPI	F	ASTRA5-U0-MER-008	
merito	LECTURA-f8ef1dd3-06	F	ENLACE;ASTRA5-U0-MER-030;ASTRA5-U0-MER-031;ASTRA5-U0-MER-032;ASTRA5-U0-MER-033;ASTRA5-U0-MER-019;ASTRA5-U0-MER-020;ASTRA5-U0-MER-021;ASTRA5-U0-MER-022	
merito	LECTURA-f8ef1dd3-INT-07	F	ASTRA5-U0-MER-028;ASTRA5-U0-MER-029	
merito	LECTURA-f8ef1dd3-INT-08	F	ASTRA5-U0-MER-038	
merito	LECTURA-f8ef1dd3-INT-09	F	ASTRA5-U0-MER-034;ASTRA5-U0-MER-035;ASTRA5-U0-MER-036	
migracion	LECTURA-6dc7d7a8-01	G	ASTRA5-U0-MIGR-001;ASTRA5-U0-MIGR-002	
migracion	LECTURA-6dc7d7a8-02	G	ASTRA5-U0-MIGR-003;ASTRA5-U0-MIGR-004	
migracion	LECTURA-6dc7d7a8-03	G	ASTRA5-U0-MIGR-005;ASTRA5-U0-MIGR-006	
migracion	LECTURA-6dc7d7a8-04	G	ASTRA5-U0-MIGR-007	
migracion	LECTURA-6dc7d7a8-05	G	ASTRA5-U0-MIGR-008	
migracion	LECTURA-6dc7d7a8-06	G	ASTRA5-U0-MIGR-009;ASTRA5-U0-MIGR-010	
migracion	LECTURA-6dc7d7a8-07	G	ASTRA5-U0-MIGR-011;ASTRA5-U0-MIGR-012	
migracion	LECTURA-6dc7d7a8-08	G	ASTRA5-U0-MIGR-013;ASTRA5-U0-MIGR-014	
migracion	LECTURA-6dc7d7a8-09	G	ASTRA5-U0-MIGR-015	
migracion	LECTURA-6dc7d7a8-10	G	ASTRA5-U0-MIGR-016;ASTRA5-U0-MIGR-017;ASTRA5-U0-MIGR-018	
migracion	LECTURA-6dc7d7a8-11	G	ASTRA5-U0-MIGR-019	
migracion	LECTURA-6dc7d7a8-12	G	ASTRA5-U0-MIGR-020	
migracion	LECTURA-6dc7d7a8-13	G	ASTRA5-U0-MIGR-021;ASTRA5-U0-MIGR-022	
migracion	LECTURA-6dc7d7a8-14	G	ASTRA5-U0-MIGR-023;ASTRA5-U0-MIGR-024	
migracion	LECTURA-6dc7d7a8-15	G	ASTRA5-U0-MIGR-025	
migracion	TIER-6dc7d7a8-L54	T	ASTRA5-U0-MIGR-001	DEDUP: migracion-001 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L55	T	ASTRA5-U0-MIGR-002	DEDUP: migracion-002 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L56	T	ASTRA5-U0-MIGR-005	DEDUP: migracion-005 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L57	T	ASTRA5-U0-MIGR-007	DEDUP: migracion-007 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L58	T	ASTRA5-U0-MIGR-008	DEDUP: migracion-008 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L59	T	ASTRA5-U0-MIGR-010	DEDUP: migracion-010 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L60	T	ASTRA5-U0-MIGR-012	DEDUP: migracion-012 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L61	T	ASTRA5-U0-MIGR-014	DEDUP: migracion-014 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L62	T	ASTRA5-U0-MIGR-015	DEDUP: migracion-015 (mismo hallazgo, mapa de evidencia)
migracion	TIER-6dc7d7a8-L63	T	ASTRA5-U0-MIGR-016;ASTRA5-U0-MIGR-017;ASTRA5-U0-MIGR-018	
migracion	TIER-6dc7d7a8-L64	T	ASTRA5-U0-MIGR-019	
migracion	TIER-6dc7d7a8-L65	T	ASTRA5-U0-MIGR-020	
migracion	TIER-6dc7d7a8-L68	T	ASTRA5-U0-MIGR-026	
migracion	TIER-6dc7d7a8-L125	T	ASTRA5-U0-MIGR-027	
migracion	LECTURA-6dc7d7a8-01	F	ASTRA5-U0-MIGR-001;ASTRA5-U0-MIGR-002	DEDUP: ficha guia de LECTURA-6dc7d7a8-01 (G)
migracion	LECTURA-6dc7d7a8-02	F	ASTRA5-U0-MIGR-003;ASTRA5-U0-MIGR-004	DEDUP: ficha guia de LECTURA-6dc7d7a8-02 (G)
migracion	LECTURA-6dc7d7a8-03	F	ASTRA5-U0-MIGR-005;ASTRA5-U0-MIGR-006	DEDUP: ficha guia de LECTURA-6dc7d7a8-03 (G)
migracion	LECTURA-6dc7d7a8-04	F	ASTRA5-U0-MIGR-007	DEDUP: ficha guia de LECTURA-6dc7d7a8-04 (G)
migracion	LECTURA-6dc7d7a8-05	F	ASTRA5-U0-MIGR-008	DEDUP: ficha guia de LECTURA-6dc7d7a8-05 (G)
migracion	LECTURA-6dc7d7a8-06	F	ASTRA5-U0-MIGR-009;ASTRA5-U0-MIGR-010	DEDUP: ficha guia de LECTURA-6dc7d7a8-06 (G)
migracion	LECTURA-6dc7d7a8-07	F	ASTRA5-U0-MIGR-011;ASTRA5-U0-MIGR-012	DEDUP: ficha guia de LECTURA-6dc7d7a8-07 (G)
migracion	LECTURA-6dc7d7a8-08	F	ASTRA5-U0-MIGR-013;ASTRA5-U0-MIGR-014	DEDUP: ficha guia de LECTURA-6dc7d7a8-08 (G)
migracion	LECTURA-6dc7d7a8-09	F	ASTRA5-U0-MIGR-015	DEDUP: ficha guia de LECTURA-6dc7d7a8-09 (G)
migracion	LECTURA-6dc7d7a8-10	F	ASTRA5-U0-MIGR-016;ASTRA5-U0-MIGR-017;ASTRA5-U0-MIGR-018	DEDUP: ficha guia de LECTURA-6dc7d7a8-10 (G)
migracion	LECTURA-6dc7d7a8-11	F	ASTRA5-U0-MIGR-019	DEDUP: ficha guia de LECTURA-6dc7d7a8-11 (G)
migracion	LECTURA-6dc7d7a8-12	F	ASTRA5-U0-MIGR-020	DEDUP: ficha guia de LECTURA-6dc7d7a8-12 (G)
migracion	LECTURA-6dc7d7a8-13	F	ASTRA5-U0-MIGR-021;ASTRA5-U0-MIGR-022	DEDUP: ficha guia de LECTURA-6dc7d7a8-13 (G)
migracion	LECTURA-6dc7d7a8-14	F	ASTRA5-U0-MIGR-023;ASTRA5-U0-MIGR-024	DEDUP: ficha guia de LECTURA-6dc7d7a8-14 (G)
migracion	LECTURA-6dc7d7a8-15	F	ASTRA5-U0-MIGR-025	DEDUP: ficha guia de LECTURA-6dc7d7a8-15 (G)
migracion	MIGRACION-INTERNO-01	F	ASTRA5-U0-MIGR-028	
migracion	MIGRACION-INTERNO-02	F	ASTRA5-U0-MIGR-016;ASTRA5-U0-MIGR-017;ASTRA5-U0-MIGR-029;ASTRA5-U0-MIGR-030	Patrones 1-3 (L74-81) elaboran G3/G4/G7, ya cubiertos en migracion-005;006;007;011;012; cifras nuevas (MATT, Urban, Brookings, tipologia de reintegracion) en las filas listadas
migracion	MIGRACION-INTERNO-03	F	ASTRA5-U0-MIGR-031	
migracion	MIGRACION-INTERNO-04	F	ASTRA5-U0-MIGR-032;ASTRA5-U0-MIGR-033	
migracion	MIGRACION-INTERNO-05	F	ASTRA5-U0-MIGR-023;ASTRA5-U0-MIGR-027;ASTRA5-U0-MIGR-034;ASTRA5-U0-MIGR-035;ASTRA5-U0-MIGR-036	Bracero (L128) y narrativa heroica (L125) ya cubiertos en migracion-023 y migracion-027 (dedup); cifras nuevas de la tabla comparativa en migracion-034;035;036
migracion	MIGRACION-INTERNO-06	F	ASTRA5-U0-MIGR-037;ASTRA5-U0-MIGR-038;ASTRA5-U0-MIGR-039	
migracion	MIGRACION-INTERNO-07	F	ASTRA5-U0-MIGR-005;ASTRA5-U0-MIGR-007;ASTRA5-U0-MIGR-008;ASTRA5-U0-MIGR-026;ASTRA5-U0-MIGR-040;ASTRA5-U0-MIGR-041	Mitos ya cubiertos por dedup (remesas=desarrollo en 005, sindrome Ulises en 007, cultura de la migracion en 008, abandono en 026); mitos nuevos en 040;041; el modulo de auditoria de rigor extremo (L175-189) es NO-AFIRMACION: auditoria meta, reglamentaria por instrucciones-proyecto S5, sin cifra de tier nueva
migracion	INT-L194	INT	ASTRA5-U0-MIGR-042	
pareja	LECTURA-b27f1923-01	G	ASTRA5-U0-PAREJA-001;ASTRA5-U0-PAREJA-002;ASTRA5-U0-PAREJA-003;ASTRA5-U0-PAREJA-004	
pareja	LECTURA-b27f1923-02	G	ASTRA5-U0-PAREJA-005	
pareja	LECTURA-b27f1923-03	G	ASTRA5-U0-PAREJA-006	
pareja	LECTURA-b27f1923-04	G	ASTRA5-U0-PAREJA-013;ASTRA5-U0-PAREJA-014	
pareja	LECTURA-b27f1923-05	G	ASTRA5-U0-RELIG-001;ASTRA5-U0-PAREJA-017	
pareja	LECTURA-b27f1923-06	G	ASTRA5-U0-PAREJA-009;ASTRA5-U0-PAREJA-010;ASTRA5-U0-PAREJA-011;ASTRA5-U0-PAREJA-012	
pareja	LECTURA-b27f1923-07	G	ASTRA5-U0-PAREJA-018	
pareja	LECTURA-b27f1923-08	G	ASTRA5-U0-PAREJA-019	
pareja	LECTURA-b27f1923-09	G	ASTRA5-U0-PAREJA-020	
pareja	LECTURA-b27f1923-10	G	ASTRA5-U0-PAREJA-021;ASTRA5-U0-PAREJA-022	
pareja	LECTURA-b27f1923-11	G	ASTRA5-U0-PAREJA-023;ASTRA5-U0-PAREJA-024	
pareja	LECTURA-b27f1923-12	G	ASTRA5-U0-PAREJA-025	
pareja	LECTURA-b27f1923-13	G	ASTRA5-U0-PAREJA-026	
pareja	LECTURA-b27f1923-14	G	ASTRA5-U0-PAREJA-027	
pareja	LECTURA-b27f1923-15	G	ASTRA5-U0-PAREJA-028;ASTRA5-U0-PAREJA-029	DEDUP: la cifra rigurosa 20.2% (ENDIREH 2021) que da este hallazgo como referente ya está en pareja-013 (mismo artículo Rodríguez-Hernández et al. 2023).
pareja	LECTURA-b27f1923-01	F	ASTRA5-U0-PAREJA-001;ASTRA5-U0-PAREJA-002;ASTRA5-U0-PAREJA-003;ASTRA5-U0-PAREJA-004	
pareja	LECTURA-b27f1923-02	F	ASTRA5-U0-PAREJA-005	
pareja	LECTURA-b27f1923-03	F	ASTRA5-U0-PAREJA-006	
pareja	LECTURA-b27f1923-04	F	ASTRA5-U0-PAREJA-013;ASTRA5-U0-PAREJA-014	
pareja	LECTURA-b27f1923-05	F	ASTRA5-U0-RELIG-001;ASTRA5-U0-PAREJA-017	
pareja	LECTURA-b27f1923-06	F	ASTRA5-U0-PAREJA-009;ASTRA5-U0-PAREJA-010;ASTRA5-U0-PAREJA-011;ASTRA5-U0-PAREJA-012	
pareja	LECTURA-b27f1923-07	F	ASTRA5-U0-PAREJA-018	
pareja	LECTURA-b27f1923-08	F	ASTRA5-U0-PAREJA-019	
pareja	LECTURA-b27f1923-09	F	ASTRA5-U0-PAREJA-020	
pareja	LECTURA-b27f1923-10	F	ASTRA5-U0-PAREJA-021;ASTRA5-U0-PAREJA-022	
pareja	LECTURA-b27f1923-11	F	ASTRA5-U0-PAREJA-023;ASTRA5-U0-PAREJA-024	
pareja	LECTURA-b27f1923-12	F	ASTRA5-U0-PAREJA-025	
pareja	LECTURA-b27f1923-13	F	ASTRA5-U0-PAREJA-026	
pareja	LECTURA-b27f1923-14	F	ASTRA5-U0-PAREJA-027	
pareja	LECTURA-b27f1923-15	F	ASTRA5-U0-PAREJA-028;ASTRA5-U0-PAREJA-029	
pareja	PAREJA-INTERNO-01	F	ASTRA5-U0-PAREJA-018;ASTRA5-U0-PAREJA-019;ASTRA5-U0-PAREJA-040	Resto de L37-L74 (intro de constructos base L39-44, distinciones analíticas obligatorias L46, advertencia de marco L48, y la sección '## Mapa de evidencia' L50-74) es NO-AFIRMACION: nota editorial/leyenda de tiers que recapitula los hallazgos G01-15 ya filados (fuerte=1,2,5,6,4; media=9,2,7,11,8; hipótesis=12,13,+individualismo→pareja-040; narrativa=14,15,+union libre=fracaso→dedup con pareja-005/027).
pareja	PAREJA-INTERNO-02	F	ASTRA5-U0-PAREJA-001;ASTRA5-U0-PAREJA-002;ASTRA5-U0-PAREJA-003;ASTRA5-U0-PAREJA-004;ASTRA5-U0-PAREJA-005;ASTRA5-U0-PAREJA-030;ASTRA5-U0-PAREJA-031;ASTRA5-U0-PAREJA-032;ASTRA5-U0-PAREJA-033	Segmentos por región/escolaridad (L86,L102) no se filan aparte: mismo instrumento/variable que pareja-003/005, cruce no computado por U0 (cero microdato), anotado en limite_inferencial de esas filas.
