fecha,producto,indicador,numerador,denominador,valor,unidad,frecuencia,universo_institucional,regimen_definicion,fuente,nota
2024-05,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.75,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-05,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.32,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-06,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.95,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-06,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.31,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-06,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.37,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-06,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.70,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-06,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.38,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-07,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.97,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-07,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.38,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-07,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.38,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-07,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.68,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-07,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.41,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-08,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.97,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-08,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.40,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-08,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.39,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-08,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.63,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-08,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.40,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-09,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.07,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-09,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.47,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-09,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.46,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-09,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.74,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-09,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.54,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-10,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.10,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-10,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.54,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-10,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.48,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-10,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.76,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-10,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.51,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-11,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.03,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-11,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.34,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-11,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.37,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-11,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.78,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-11,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.60,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-12,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.10,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-12,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.42,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-12,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.43,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-12,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.89,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2024-12,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.62,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-01,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.11,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-01,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.40,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-01,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.45,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-01,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.93,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-01,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.61,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-02,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.08,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-02,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.32,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-02,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.45,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-02,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.94,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-02,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.62,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-03,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.88,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-03,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.97,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-03,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.44,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
