calc	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	n	result_id_p
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2018	TLOC	2500-14999	0.184846	0.180517	0.189558			9850	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2018-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2020	TLOC	2500-14999	0.177147	0.172759	0.181411			11806	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2020-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2022	TLOC	2500-14999	0.186538	0.180747	0.192950	0.169019	0.205424	11532	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2022-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2016	TLOC	MENOS-2500	0.181581	0.177617	0.185279			25609	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2016-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2018	TLOC	MENOS-2500	0.186216	0.182223	0.190232			28597	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2018-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2020	TLOC	MENOS-2500	0.178136	0.174660	0.182107			33492	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2020-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2022	TLOC	MENOS-2500	0.188015	0.184459	0.191584	0.171029	0.206267	33999	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2022-TLOC-MENOS-2500-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2016	TOTAL	TODOS	0.193338	0.190500	0.196243			70253	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2016-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2018	TOTAL	TODOS	0.199523	0.196824	0.202456			74582	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2018-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2020	TOTAL	TODOS	0.185617	0.183247	0.188300			88902	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2020-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-TRANSPORTE	CONSUMO	2022	TOTAL	TODOS	0.193025	0.190131	0.196013	0.174337	0.213200	90033	RESULT-ENIGH-CONSUMO-PISOS-PART-TRANSPORTE-2022-TOTAL-TODOS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D01	0.038286	0.036351	0.040119			7499	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D01	0.036117	0.034453	0.037971			8318	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D01	0.022226	0.020781	0.023629			9556	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D01	0.029149	0.027981	0.030402	0.016169	0.051996	9660	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D01-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D02	0.039386	0.037934	0.040798			7619	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D02	0.037337	0.035803	0.038826			8148	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D02	0.022918	0.021786	0.024086			9523	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D02	0.030737	0.029370	0.032154	0.017058	0.054775	9300	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D02-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D03	0.041477	0.039893	0.043150			7567	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D03	0.038384	0.036975	0.039779			7878	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D03	0.024292	0.023166	0.025609			9215	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D03	0.031732	0.030723	0.032902	0.017631	0.056462	9321	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D03-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D04	0.041350	0.039873	0.042899			7475	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D04	0.038913	0.037389	0.040483			7698	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D04	0.024575	0.023495	0.025705			9005	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D04	0.034469	0.033245	0.035790	0.019173	0.061206	9081	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D04-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D05	0.042574	0.040915	0.044307			7357	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D05	0.042156	0.040330	0.044048			7579	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D05	0.026715	0.025296	0.028399			9064	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D05	0.035881	0.034651	0.037062	0.019975	0.063629	9021	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D05-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D06	0.044414	0.042832	0.045966			7142	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D06	0.042555	0.041091	0.044113			7313	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D06	0.027261	0.026111	0.028415			8731	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D06	0.036841	0.035534	0.038131	0.020517	0.065288	8904	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D06-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D07	0.046808	0.045000	0.048530			6809	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D07	0.044784	0.043269	0.046242			7413	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D07	0.029240	0.027991	0.030456			8861	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D07	0.039233	0.037961	0.040500	0.021877	0.069383	8902	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D07-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D08	0.047008	0.045231	0.048801			6740	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D08	0.047151	0.045572	0.048945			7046	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D08	0.031308	0.030062	0.032617			8741	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D08	0.039150	0.037883	0.040277	0.021832	0.069235	8840	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D08-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D09	0.049774	0.047714	0.051869			6405	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D09	0.046976	0.045224	0.048745			6917	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D09	0.033738	0.032168	0.035454			8363	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D09	0.040188	0.038827	0.041510	0.022418	0.071022	8731	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D09-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	DECIL	D10	0.049465	0.047180	0.051942			5640	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	DECIL	D10	0.048946	0.046463	0.051355			6272	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	DECIL	D10	0.034432	0.032764	0.036034			7843	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	DECIL	D10	0.042223	0.040326	0.044387	0.023550	0.074572	8273	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-DECIL-D10-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	EDAD-JEFE	30-44	0.050614	0.049268	0.051954			23162	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	EDAD-JEFE	30-44	0.049088	0.047583	0.050566			23152	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	EDAD-JEFE	30-44	0.034210	0.033105	0.035341			25477	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	EDAD-JEFE	30-44	0.042434	0.041311	0.043738	0.025145	0.070746	25498	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-EDAD-JEFE-30-44-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	EDAD-JEFE	45-59	0.045729	0.044484	0.046984			21358	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	EDAD-JEFE	45-59	0.043691	0.042379	0.045070			23410	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	EDAD-JEFE	45-59	0.029057	0.028160	0.030057			29008	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	EDAD-JEFE	45-59	0.037972	0.036835	0.039230	0.022455	0.063516	29390	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-EDAD-JEFE-45-59-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	EDAD-JEFE	60-MAS	0.037017	0.035215	0.038776			18187	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	EDAD-JEFE	60-MAS	0.037050	0.035397	0.038720			20461	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	EDAD-JEFE	60-MAS	0.022448	0.021461	0.023389			26793	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	EDAD-JEFE	60-MAS	0.031174	0.030339	0.032079	0.018386	0.052382	27644	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-EDAD-JEFE-60-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	EDAD-JEFE	HASTA-29	0.053967	0.051839	0.056284			7546	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	EDAD-JEFE	HASTA-29	0.053844	0.051749	0.056016			7559	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	EDAD-JEFE	HASTA-29	0.041868	0.039532	0.044252			7624	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	EDAD-JEFE	HASTA-29	0.046319	0.044511	0.048194	0.027472	0.077071	7501	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-EDAD-JEFE-HASTA-29-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.044163	0.043034	0.045232			30275	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.041803	0.040842	0.042851			31183	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.028631	0.027844	0.029512			35816	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.036076	0.035215	0.036955	0.021045	0.061171	33730	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.047749	0.046079	0.049514			9778	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.046018	0.044322	0.047684			10888	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.031050	0.029855	0.032346			13572	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.039005	0.037910	0.040069	0.022778	0.066010	14811	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	ESCOLARIDAD-JEFE	SECUNDARIA	0.046438	0.045307	0.047587			21018	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	ESCOLARIDAD-JEFE	SECUNDARIA	0.046058	0.044900	0.047201			22412	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	ESCOLARIDAD-JEFE	SECUNDARIA	0.029974	0.028963	0.031044			26825	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	ESCOLARIDAD-JEFE	SECUNDARIA	0.038027	0.037160	0.038892	0.022203	0.064386	27300	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	ESCOLARIDAD-JEFE	SUPERIOR	0.047010	0.044901	0.049016			9182	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	ESCOLARIDAD-JEFE	SUPERIOR	0.045465	0.043447	0.047417			10099	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	ESCOLARIDAD-JEFE	SUPERIOR	0.030091	0.028758	0.031437			12689	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	ESCOLARIDAD-JEFE	SUPERIOR	0.039176	0.037648	0.040876	0.022860	0.066348	14192	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	SEXO-JEFE	HOMBRE	0.046800	0.045871	0.047733			51884	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	SEXO-JEFE	HOMBRE	0.045168	0.044122	0.046157			54133	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	SEXO-JEFE	HOMBRE	0.029950	0.029221	0.030626			63182	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	SEXO-JEFE	HOMBRE	0.038195	0.037406	0.039042	0.022312	0.064637	61872	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-SEXO-JEFE-HOMBRE-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	SEXO-JEFE	MUJER	0.044589	0.043067	0.046116			18369	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	SEXO-JEFE	MUJER	0.043808	0.042408	0.045205			20449	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	SEXO-JEFE	MUJER	0.029595	0.028623	0.030578			25720	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	SEXO-JEFE	MUJER	0.037916	0.036956	0.038897	0.022143	0.064189	28161	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-SEXO-JEFE-MUJER-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	TLOC	100MIL-MAS	0.044351	0.043063	0.045603			26197	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	TLOC	100MIL-MAS	0.042833	0.041511	0.044221			26678	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	TLOC	100MIL-MAS	0.027258	0.026355	0.028107			32331	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	TLOC	100MIL-MAS	0.036194	0.035153	0.037348	0.021685	0.059815	33011	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-TLOC-100MIL-MAS-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	TLOC	15MIL-99MIL	0.047045	0.045383	0.048720			9008	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	TLOC	15MIL-99MIL	0.046827	0.045258	0.048474			9457	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2020	TLOC	15MIL-99MIL	0.029904	0.028496	0.031284			11273	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2020-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2022	TLOC	15MIL-99MIL	0.039858	0.038578	0.041227	0.023913	0.065720	11491	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2022-TLOC-15MIL-99MIL-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2016	TLOC	2500-14999	0.049452	0.047514	0.051533			9439	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2016-TLOC-2500-14999-P
CALC-ENIGH-CONSUMO-PISOS-0002	PART-VESTI-CALZ	CONSUMO	2018	TLOC	2500-14999	0.047692	0.046057	0.049333			9850	RESULT-ENIGH-CONSUMO-PISOS-PART-VESTI-CALZ-2018-TLOC-2500-14999-P
