ola	era	conducta	eje	segmento	unidad	punto	ic95_lo	ic95_hi	n	n_efectivo_kish	upm	calidad	resultado_id	calc_id	sello_sha256	calibracion
2023T4	pos2023	desaliento_sin_posibilidades	entidad	07	proporcion	0.12283025432197929	0.10658716228375865	0.14112416716242893	6134	2476.68	936	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	08	proporcion	0.11886069419756025	0.10600991481499263	0.13319762896624474	4548	3284.69	894	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	09	proporcion	0.1527876576539531	0.1333130927783623	0.17224225890211203	2994	2212.14	633	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	10	proporcion	0.20976313184439221	0.1871293918072747	0.2287563071058363	3890	2893.17	664	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	11	proporcion	0.22421249251322242	0.2010175931111461	0.24667740394322463	4648	2468.95	734	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	12	proporcion	0.09807626875189734	0.07687286418020337	0.12639147014158364	1413	1029.84	172	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	13	proporcion	0.1374861572535991	0.11264606343434341	0.16148392397712572	3301	1544.87	483	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	14	proporcion	0.04205618922119857	0.03482661699387472	0.050373939186499656	4239	3082.66	673	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	15	proporcion	0.09547976519184447	0.08269788373828944	0.10865254376805682	5496	3237.82	858	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	16	proporcion	0.15323346619670367	0.13449253133102074	0.1763050345832092	3682	2082.68	520	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	17	proporcion	0.14856700814131643	0.1310263910635293	0.16800350057145888	3591	2689.57	514	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	18	proporcion	0.17795470309719835	0.1603713494400835	0.1975798820725048	3134	2448.12	487	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	19	proporcion	0.09815265792230483	0.08603218325738493	0.10876868100504103	4179	3722.05	650	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	20	proporcion	0.18298916082601402	0.16238271706551918	0.20152948512427646	4104	2554.13	530	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	21	proporcion	0.1640763978286319	0.14607357130905593	0.184322229757936	4529	2903.79	682	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	22	proporcion	0.11859653939205271	0.10504429768843887	0.13460168554461413	3701	2882.99	527	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	23	proporcion	0.09141522746480364	0.07795646694019191	0.10678506566857608	2719	1823.57	558	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	24	proporcion	0.14850299822475077	0.13287726714726275	0.16679052306760508	3708	2914.93	505	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	25	proporcion	0.21704563316765405	0.19311966211696163	0.23737739924878615	3585	2256.22	560	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	26	proporcion	0.08036175097772824	0.06519077175801258	0.09311649831567637	3263	2127.25	578	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	27	proporcion	0.14463348368547388	0.1305830645729902	0.16099259703301164	3561	2143.31	493	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	28	proporcion	0.11230733788756142	0.09959715983036571	0.12468798695637238	4845	2673.64	1004	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	29	proporcion	0.2075993576779525	0.18930237421736254	0.2267692875477357	3552	3097.28	485	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	30	proporcion	0.11856141561528251	0.1011659260707277	0.13671891140366993	6318	2413.19	1017	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	31	proporcion	0.08314622201930114	0.07271229756641989	0.09254368066792665	3181	2840.18	478	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	desaliento_sin_posibilidades	entidad	32	proporcion	0.10054567465720209	0.0838658865951211	0.11718121249022019	3896	2540.86	520	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	nacional	NAC	proporcion	0.7029350242576189	0.6972007750222892	0.7083611438598736	125328	49949.9	20267	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	sexo	HOMBRE	proporcion	0.6200008624709398	0.611327012055715	0.6284242354605709	36595	14179.81	15688	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	sexo	MUJER	proporcion	0.7352310404550173	0.7296791080399428	0.7413066114625059	88733	35773.26	19765	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	edad	15-29	proporcion	0.7557081942904762	0.748107609452319	0.7626212230947677	44121	17436.91	15938	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	edad	30-44	proporcion	0.6079611113755573	0.5967810359166739	0.6184624614520101	17600	7671.95	9675	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	edad	45-59	proporcion	0.6584926862088067	0.6478312082549319	0.6704736681522472	20793	8847.23	11385	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	edad	60+	proporcion	0.7115026281042419	0.7032918836342871	0.7192352255668647	42814	16062.12	15083	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	escolaridad	MEDIA-SUPERIOR	proporcion	0.7338570742251658	0.7246292025431358	0.7422976791627877	37597	13202.09	15433	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	escolaridad	PRIM-COMPLETA	proporcion	0.6992119752994155	0.6885799708106208	0.7085727381290435	24402	10181.75	11535	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	escolaridad	PRIM-INCOMPLETA	proporcion	0.5676477537595062	0.5567826393341937	0.57944369460543	18331	8333.97	7879	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	escolaridad	SECUNDARIA	proporcion	0.7448798134662649	0.7390247327185634	0.7507817710387078	44852	18217.93	16359	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	localidad	100K+	proporcion	0.7317328183594921	0.7247458159962747	0.737654661720546	74321	23457.28	16205	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	localidad	15K-99K	proporcion	0.7023023781219386	0.6884453029447268	0.7168172016014651	15707	7327.81	1801	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	localidad	2K5-15K	proporcion	0.6931156906148093	0.6774553251423524	0.7072355014173901	15348	7022.5	1325	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	localidad	MENOS-2K5	proporcion	0.6487966222416348	0.6362933270264407	0.6616776017927966	19952	12224.5	936	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	01	proporcion	0.7732134201268617	0.7532175217214343	0.7890391025081906	4023	3300.4	489	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	02	proporcion	0.6990980089730425	0.6819081884252083	0.71790840557632	4847	3470.12	929	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	03	proporcion	0.7690876315636448	0.7476337526257022	0.7917884193654153	2102	1229.2	405	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	04	proporcion	0.7395245849194282	0.718553679530269	0.7572791367653651	4639	3222.15	814	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	05	proporcion	0.8119242188053204	0.7947308537833077	0.8268229714968879	4769	2847.82	936	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	06	proporcion	0.6422467700326006	0.6144669496390646	0.6683967546939399	2737	1511.69	539	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	07	proporcion	0.7282295762545649	0.6967341133622692	0.7551501593863139	6134	2476.68	936	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	08	proporcion	0.7238507976927916	0.7042000234324044	0.7391616260920045	4548	3284.69	894	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	09	proporcion	0.676515603584795	0.656134651682597	0.6995488759097075	2994	2212.14	633	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	10	proporcion	0.6536325070688546	0.632084624673603	0.6770182525100271	3890	2893.17	664	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	11	proporcion	0.5805754920970083	0.551505322491512	0.6117907144958131	4648	2468.95	734	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	12	proporcion	0.6185757624532158	0.5702841018303012	0.6546931011256657	1413	1029.84	172	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	13	proporcion	0.699750830564784	0.6664758330307312	0.7331823647704255	3301	1544.87	483	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	14	proporcion	0.8387373798083717	0.8228239083227151	0.8533500340598361	4239	3082.66	673	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	15	proporcion	0.7891461128107236	0.767247063325398	0.8094813006072895	5496	3237.82	858	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	16	proporcion	0.6514971835161577	0.6231361394423844	0.6760389179201035	3682	2082.68	520	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	17	proporcion	0.7067954456694806	0.6821695808642748	0.7261462928419803	3591	2689.57	514	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	18	proporcion	0.6299978889592569	0.6073781813423813	0.6562986351806106	3134	2448.12	487	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	19	proporcion	0.762905480083073	0.7436409183895879	0.781046036217365	4179	3722.05	650	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	20	proporcion	0.49778840530782725	0.4624737429341443	0.529757383796792	4104	2554.13	530	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	21	proporcion	0.6459273308253448	0.623335804401417	0.6675393893266648	4529	2903.79	682	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	22	proporcion	0.7431164100665992	0.7246396151168856	0.7609087029323935	3701	2882.99	527	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	23	proporcion	0.7475180144885964	0.7242663293488758	0.7712364317627709	2719	1823.57	558	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	24	proporcion	0.6583208065306658	0.6314152981043788	0.6818506455538306	3708	2914.93	505	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	25	proporcion	0.5904462499932247	0.5669755603093452	0.6226242306815181	3585	2256.22	560	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	26	proporcion	0.7405787428385571	0.7190495160863866	0.7635476289693867	3263	2127.25	578	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	27	proporcion	0.6193334388436074	0.5953310761116414	0.6417226735338355	3561	2143.31	493	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	28	proporcion	0.6780182774885112	0.6579159924262911	0.6963226277169945	4845	2673.64	1004	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	29	proporcion	0.5844452464051036	0.5559350880868084	0.6078879328633415	3552	3097.28	485	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	30	proporcion	0.6799032474689076	0.6521120002326409	0.7077241677097271	6318	2413.19	1017	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2023T4	pos2023	no_participacion_obligaciones	entidad	31	proporcion	0.7267585857511868	0.707193535975748	0.7449443347475869	3181	2840.18	478	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
