# canon/citas-sha-obsoletas-purga-2026-08-10.tsv
#
# Citas documentales a SHAs de commit que dejaron de resolver tras
# PURGA-PRIVACIDAD (2026-08-10, ver canon/remapeo-shas-purga-2026-08-10.tsv).
# Barrido de forense/, canon/ y milpa/ buscando tokens hex (7-40 chars)
# que sean prefijo de alguno de los 599 SHAs viejos reescritos. Cero
# coincidencias ambiguas (ningún prefijo empata más de un SHA viejo).
#
# NO EDITADO en este acto -- reescribir 138 archivos forenses en el mismo
# acto que la purga mezcla dos cosas que deben poder auditarse por
# separado. Decisión de mesa: si y cómo actualizar estas citas.
#
archivo	linea	prefijo_citado	sha_viejo_completo	sha_nuevo
forense/hallazgos.md	29	44d8203	44d8203f2f2c8d8a5f923c833a52e0e1f1ab6bd6	6fb7dd4a1708d34d995566590e60b873caa37dd0
forense/hallazgos.md	29	6730c6e	6730c6e593cef37763406ea587883348dcf8b62d	df2bd05f10ad47132b4f62cd4d4ca6d571310e70
forense/hallazgos.md	30	0229ff7	0229ff7a07941b013eeedd28ef2f3e5740170b6c	7f8147b94e1eaf157d469c32ebdb803787ef1356
forense/hallazgos.md	30	1c201f3	1c201f3805d11f017ae708480700d5a74040fcfe	63f357c5030bc424126908d335bb748ef68316bc
forense/hallazgos.md	30	1e7b22d	1e7b22dc59ee208be1081d5b69378030ec846df8	fb0097707a585b73abd9f3f02cbf70c7b1bcdc24
forense/hallazgos.md	30	33c04bb	33c04bbb4ffed513bcca9e457bde8f3bab8f622f	a4415cf22691a0ca568b3d18fe6ab1618d6a89ab
forense/hallazgos.md	32	0229ff7	0229ff7a07941b013eeedd28ef2f3e5740170b6c	7f8147b94e1eaf157d469c32ebdb803787ef1356
forense/hallazgos.md	49	48ea7c7	48ea7c7fac88ce08eff5c0255349ae010e3e2eff	e846da3e071cc8a60a390cd1353b3f7e0f60cbc9
forense/hallazgos.md	60	5f59902	5f5990212b83465b635074f37b56b213f211504c	0e5790c75bca749d965be0e14960d4cea8b29d3f
forense/hallazgos.md	71	f6bcaaa	f6bcaaa2de197a5ff0727b0f8e3df3525f4292c0	3232983cd74d430fd16fa1b77a28678ff33c9a79
forense/hallazgos.md	74	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/hallazgos.md	86	ce0658c	ce0658c65aac0a048a9927b76f3b96e66b2a225f	59ebc7e01079e8e606e5b27240b4eb71e6b17995
forense/hallazgos.md	92	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/hallazgos.md	93	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/hallazgos.md	104	796adf8	796adf8fe4e61bbce707586171ec02e775bb7c93	7b5769c0e8a1a6a9a85d42d18c9d567ac23c5959
forense/hallazgos.md	106	40e5248	40e524818fedb1f03bc99e8791a45c633bb351d1	4404260827a937d82f732a1f664ee4fa7fb768e0
forense/hallazgos.md	106	eac2a57	eac2a579ba92ac94de9e06ecb0f363d3a2b12c54	544fcc98dfa917a12fb3a4bd41edcf99eae5fba6
forense/hallazgos.md	111	fbfd3dd	fbfd3dda95fefddc51a06824714b24e5c12ef4b8	f214f38b56ad6499b4002c33675369be3f0de932
forense/hallazgos.md	117	1c09601	1c09601ab6538b29fb3f3849f2787fe292e368a8	e2a9bb6cf1a794e19ff231f1cd04138d1c1a0412
forense/hallazgos.md	117	26f173a	26f173a83cb23ab222b0b81e6e239a6019872732	2c155f3ea5dfc44153e7445d89acf437adb39542
forense/hallazgos.md	117	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/hallazgos.md	117	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/hallazgos.md	123	0db6d1d	0db6d1da9396003c13e51bb0dda38169c7503527	654f778a9e7254f06cf89a91d6e391f73929b6d6
forense/hallazgos.md	123	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/hallazgos.md	123	ca883a3	ca883a365b5286e1079baacb8c95872b6d42a71e	773369be81ed725e22f1ac5ef0a5babb81486edb
forense/hallazgos.md	123	dff4877	dff48772cdfb02d250870d2ea10967ee430078e0	b0df73f8e0d15a1e8b9e1c2c9b480616f31eb6e5
forense/hallazgos.md	126	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/hallazgos.md	126	3f73c29	3f73c29ed9265de128dc4eda4a95436bf1546ba4	fee87318cef40914f87dc6485053b175c85b0c47
forense/hallazgos.md	126	3f73c29	3f73c29ed9265de128dc4eda4a95436bf1546ba4	fee87318cef40914f87dc6485053b175c85b0c47
forense/hallazgos.md	126	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/hallazgos.md	128	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/hallazgos.md	128	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/hallazgos.md	137	0a2f491	0a2f4911cf205deda19752286191ae078988c275	001b8ef3461526a6b1ccc252889f277ec4e253ef
forense/hallazgos.md	137	88c7933	88c79333a2557b7cb88e1fbc0f1cd3ea1fa8c93f	6fed684034247eb3ed31b9095c93a64577eb81f0
forense/hallazgos.md	149	48ea7c7	48ea7c7fac88ce08eff5c0255349ae010e3e2eff	e846da3e071cc8a60a390cd1353b3f7e0f60cbc9
forense/hallazgos.md	149	ae4910b	ae4910bc7b1761bd279494d452a49a2fe6f2cbfe	3b1ca160fd8e37935839d788fae1b557fdcf279a
forense/hallazgos.md	153	0076d3c	0076d3ce1cd18c40241791b19ebf24284d8cb7c0	91679c5278a5e51cc3811503713b95d33b23b8ac
forense/hallazgos.md	153	837d5fe	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/hallazgos.md	153	c9d37d8	c9d37d82bf627d64c75d4de164315b1beb2aa2ed	ff42ceb88684e8b7ae07f94294c7efc1a0277e11
forense/hallazgos.md	153	fc38f80	fc38f80e03f11c315c4b4567cc511b29c041c95c	761f2729187b4324592c9b87249d0965984cdcef
forense/hallazgos.md	154	ae4910b	ae4910bc7b1761bd279494d452a49a2fe6f2cbfe	3b1ca160fd8e37935839d788fae1b557fdcf279a
forense/hallazgos.md	159	ae4910b	ae4910bc7b1761bd279494d452a49a2fe6f2cbfe	3b1ca160fd8e37935839d788fae1b557fdcf279a
forense/hallazgos.md	160	aa87828	aa87828c4da99f3203ddd9cd1c54c0bd6e1d06a8	4133dd5b6dc5af2dbc781f497a9f7aeefed2f027
forense/hallazgos.md	162	aa87828	aa87828c4da99f3203ddd9cd1c54c0bd6e1d06a8	4133dd5b6dc5af2dbc781f497a9f7aeefed2f027
forense/hallazgos.md	163	1da4f0e224eb980a1121944ae6fdbc8c00d6346c	1da4f0e224eb980a1121944ae6fdbc8c00d6346c	a8538ab559c92b71ac4aebf415323cf6c2ed6d6e
forense/hallazgos.md	163	6212a3d	6212a3d599b7db80106dedd5002db19e866021ce	d0169f7b3ef9fa3996afdbdc138af310242320d8
forense/hallazgos.md	163	aa87828	aa87828c4da99f3203ddd9cd1c54c0bd6e1d06a8	4133dd5b6dc5af2dbc781f497a9f7aeefed2f027
forense/historico/TRANSFER-maestra-8.md	8	8254fde	8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf
forense/historico/TRANSFER-maestra-8.md	14	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/historico/TRANSFER-maestra-8.md	15	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/historico/TRANSFER-maestra-8.md	16	8254fde	8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf
forense/historico/TRANSFER-maestra-8.md	23	8254fde	8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf
forense/historico/TRANSFER-maestra-8.md	48	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/historico/TRANSFER-maestra-8.md	74	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/historico/TRANSFER-maestra-8.md	81	8254fde	8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf
forense/historico/TRANSFER-maestra-9.md	5	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/historico/TRANSFER-maestra-9.md	22	eb92d99	eb92d997c91e934649e36ccce1350e5aac64a23a	41eede3ad4ca9df80513d25654800df4025a95eb
forense/hitoD-R7_2-veredicto-v1_0.md	17	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/hitoD-R7_2-veredicto-v1_0.md	17	a05650f	a05650f185a43bdf07f72dee30de9095f5946dbf	bd46629b2e5c6037276184b9cf5277d8c666c192
forense/hitoD-R7_2-veredicto-v1_0.md	17	a05650f	a05650f185a43bdf07f72dee30de9095f5946dbf	bd46629b2e5c6037276184b9cf5277d8c666c192
forense/hitoD-preregistro-v2_0.md	529	c9e67bd	c9e67bdcfc77b6cf16d4743cbc51571c8813ea58	4691482a5c9166aef12355edee9d16a546608c4e
forense/hitoD-preregistro-v2_0.md	546	c9e67bd	c9e67bdcfc77b6cf16d4743cbc51571c8813ea58	4691482a5c9166aef12355edee9d16a546608c4e
forense/hitoE-campana-medicion-v2_0.md	4	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hitoE-campana-medicion-v2_0.md	25	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/hitoE-campana-medicion-v2_0.md	240	2114d93	2114d93a51a9926f72ef56e2aad4243e827a3be9	24ad5f45695e3c8290aea32de44a1eb5b3f4d514
forense/hitoE-campana-medicion-v2_0.md	963	75b12c5	75b12c58cc5c6d68a5f9d4cf2c36b3c2566950d6	2363b8f433693b0c85d96ce8579483c64a9423f0
forense/hitoE-campana-medicion-v2_0.md	963	7f53fa7	7f53fa70f39b4ff0dc79b89103432d2d27c4b03a	319742f90a9ba7c2dc1c4cf44af6ca32c61ee70b
forense/hitoE-campana-medicion-v2_0.md	963	c658b96	c658b961f7fbc9c998535bd710cd7a54b4bbd78a	571cf0897d9b80aa55cf96fbfc7724341177a7ba
forense/hitoE-campana-medicion-v2_0.md	963	f6bcaaa	f6bcaaa2de197a5ff0727b0f8e3df3525f4292c0	3232983cd74d430fd16fa1b77a28678ff33c9a79
forense/hitoE-campana-medicion-v2_0.md	969	f6bcaaa	f6bcaaa2de197a5ff0727b0f8e3df3525f4292c0	3232983cd74d430fd16fa1b77a28678ff33c9a79
forense/metodologia-identificacion-vs-ajuste-v0_1.md	53	ce0658c	ce0658c65aac0a048a9927b76f3b96e66b2a225f	59ebc7e01079e8e606e5b27240b4eb71e6b17995
forense/notas/2026-07-29-b-correccion-perimetro.md	215	7d6535e	7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b
forense/notas/2026-07-29-b-correccion-perimetro.md	215	a79227e	a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2
forense/notas/2026-07-29-d-bloqueo-encig.md	3	b28b144	b28b144dc596f708b544e891811195cd030b4424	301377ce5f5ad0cbb2a4353b308ab347ede06888
forense/notas/2026-07-29-d-bloqueo-encig.md	9	b28b144	b28b144dc596f708b544e891811195cd030b4424	301377ce5f5ad0cbb2a4353b308ab347ede06888
forense/notas/2026-07-30-inventario-descargas.md	141	fae0191	fae0191ffb86a77a2b34d3fc1bf063d67dd2666e	d6abdb00e08447f21f74b93d31dfae79a553621e
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	3	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	9	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	141	0c64eaa	0c64eaa84d0bfb197fb69ee84a784e4d2e4a871a	5f67f2a4962b7d97c285bfbe49dfae6f510063ca
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	141	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	141	ef9ac0c	ef9ac0c427eb989e85b0994e40bc7d6e37ddd027	5ef0b04799b7d4a04d4cc0f7c95f566459a00da3
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	153	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/notas/2026-07-30-verificacion-premisas-hitoE.md	155	78d5d54	78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4
forense/notas/2026-07-31-cola-descarga-rederivada.md	4	ba44c25	ba44c25df1d52ca2379e86337645dc354de94d42	3382b8236674843d91b49dfdd516d6200eec9a95
forense/notas/2026-07-31-cola-descarga-rederivada.md	77	c87a146	c87a1469bd2ac27c48a6d7f57c1ce6d0da403991	646aff403849cc2f4e30839bb3be91a6b47e7cf9
forense/notas/2026-07-31-encargo-c-familismo-deferencia-reactivo.md	12	ba44c25	ba44c25df1d52ca2379e86337645dc354de94d42	3382b8236674843d91b49dfdd516d6200eec9a95
forense/notas/2026-07-31-enut-descarga.md	3	d9f2954	d9f295499640e93ea911863cc11d762f00dab546	fab815c25fd977361f9af1980c76e3ae61080064
forense/notas/2026-07-31-enut-descarga.md	4	134739b	134739b57fc786bdf9b3d476267ceddb8eb98f65	49a7feed783208e45d2de3c6cb000325d1159441
forense/notas/2026-07-31-p1-enigh-semilla.md	3	5f59902	5f5990212b83465b635074f37b56b213f211504c	0e5790c75bca749d965be0e14960d4cea8b29d3f
forense/notas/2026-07-31-p1-enigh-semilla.md	81	5f59902	5f5990212b83465b635074f37b56b213f211504c	0e5790c75bca749d965be0e14960d4cea8b29d3f
forense/notas/2026-08-01-p2-momentos-atributos.md	8	d9af0ae	d9af0ae3110183d22d618e195666c6900c8c1120	225c3798e73f9ae994232d8f42f7e4d71827b7e2
forense/notas/2026-08-01-p2-momentos-atributos.md	23	d9af0ae	d9af0ae3110183d22d618e195666c6900c8c1120	225c3798e73f9ae994232d8f42f7e4d71827b7e2
forense/notas/2026-08-03-cal-conf-faseb-medicion-ola2.md	26	f6bcaaa	f6bcaaa2de197a5ff0727b0f8e3df3525f4292c0	3232983cd74d430fd16fa1b77a28678ff33c9a79
forense/notas/2026-08-03-cal-conf-faseb-medicion.md	26	27fbb93	27fbb939ea5a074384d32a2a1392a651664218be	670c95d471fabcdc023ca402ccdf4a02e02e9c9a
forense/notas/2026-08-03-cal-conf-faseb-pos5-6-radio-familismo.md	29	2a218a1	2a218a1a3cd7287e82a525391ce740b5b7e8cdd0	cff3ccdf4e24c2dee9baece1dc43ef39cadbff89
forense/notas/2026-08-03-cal-conf-faseb-pos5-6-radio-familismo.md	31	d936a9b	d936a9ba37ddb6c1de7f03905f797283bd7ef040	80564a8a23aa8b5e7fa97863d373c3cb3c788907
forense/notas/2026-08-03-cal-conf-faseb-pos5-6-radio-familismo.md	35	8ea94c3	8ea94c36fda0ace3d81a3b40fa5fdf8b6f3c95ab	bc1bd3e4f6a84b31b59ef35739f2b9c9f64711b7
forense/notas/2026-08-03-cal-conf-faseb-pos5-6-radio-familismo.md	541	2a218a1	2a218a1a3cd7287e82a525391ce740b5b7e8cdd0	cff3ccdf4e24c2dee9baece1dc43ef39cadbff89
forense/notas/2026-08-03-cal-conf-faseb-pos5-6-radio-familismo.md	554	a0ae0ad6a7548c98724ded683138f4ea1b009c8f	a0ae0ad6a7548c98724ded683138f4ea1b009c8f	1d2d6edc1749979e3c1ebf2365cb66bf0c4be4c9
forense/notas/2026-08-03-cbis-deferencia-externas.md	16	ad08900	ad0890030a371a98c78da400f271fc0a197dcc1d	fedde92d52de30421b15a2a4921778fa9e526b1a
forense/notas/2026-08-04-a3-f1-cruce-catalogo-manifiesto.md	9	32d9321	32d9321a9af2df3218e30da66b00b1427ded9a16	e160ab0ef7ead52fd41e3fc45485b08702de3585
forense/notas/2026-08-04-a3-f1-cruce-catalogo-manifiesto.md	10	9729894	9729894700000da6d1bbbbe0de7b4563e3ccff93	c990846ef9c1cb021d4bcbfe659c926783189fc5
forense/notas/2026-08-04-a3-f1-cruce-catalogo-manifiesto.md	224	837d5fe5	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-a3-f1-cruce-catalogo-manifiesto.md	228	837d5fe5	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-a4-auditoria-reparto-cruce-v2_0.md	4	32d9321	32d9321a9af2df3218e30da66b00b1427ded9a16	e160ab0ef7ead52fd41e3fc45485b08702de3585
forense/notas/2026-08-04-a4-auditoria-reparto-cruce-v2_0.md	4	9729894	9729894700000da6d1bbbbe0de7b4563e3ccff93	c990846ef9c1cb021d4bcbfe659c926783189fc5
forense/notas/2026-08-04-aa-taxonomia-clase-fuente.md	3	37950da	37950da928be62757955524ed33bd9a6273bcccf	1328071a875ddce247789eb1b0c3b16658cc6091
forense/notas/2026-08-04-aa-taxonomia-clase-fuente.md	4	06385eb	06385eb2075493543b5122e779dd0500675242cc	142b8d596339bcb5ef193886b64a5400fa7ff906
forense/notas/2026-08-04-acto1-portada-t19.md	3	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	6	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	7	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	7	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	7	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	22	302ac5a	302ac5a29cb1e469ad377cbdaaeb9d73c0b162c6	5f03bf1255433d6a22b2a1d369e7c59ff03a8ccc
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	24	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	24	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	25	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	56	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-b3-cierre-barrido-alcanzabilidad.md	315	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-barrido-alcanzabilidad-27fuentes.md	4	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-barrido-alcanzabilidad-27fuentes.md	4	6f50b3f	6f50b3ff2dc158d4dc648b1716071efea8141ef3	f0618637e876520ade4f635b5a4740a9d449187a
forense/notas/2026-08-04-barrido-escritorio-pendientes.md	3	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-c06a-cinco-cifras-conf06-localizadas.md	11	2bc613b8860c221a848ff8cab7730e2ce0088424	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-cal-conf-faseb-medicion-pos4.md	21	53fb810	53fb8107875274510e163fbce62f7f78a51f1a79	629b589abe301538d4f031675f202ed3a0733189
forense/notas/2026-08-04-cal-conf-faseb-medicion-pos4.md	40	f6bcaaa	f6bcaaa2de197a5ff0727b0f8e3df3525f4292c0	3232983cd74d430fd16fa1b77a28678ff33c9a79
forense/notas/2026-08-04-cal-conf-faseb-medicion-pos4.md	47	53fb810	53fb8107875274510e163fbce62f7f78a51f1a79	629b589abe301538d4f031675f202ed3a0733189
forense/notas/2026-08-04-cal-conf-faseb-medicion-pos4.md	48	a851fa3	a851fa33b816d47bdfff315cb13633ba9f2bfb5a	58d1b872b39109a27e3c207ab6aa15dde8f4708d
forense/notas/2026-08-04-cal-conf-faseb-medicion-pos4.md	51	53fb810	53fb8107875274510e163fbce62f7f78a51f1a79	629b589abe301538d4f031675f202ed3a0733189
forense/notas/2026-08-04-cal-conf-faseb-medicion-pos4.md	106	53fb810	53fb8107875274510e163fbce62f7f78a51f1a79	629b589abe301538d4f031675f202ed3a0733189
forense/notas/2026-08-04-cal-conf-faseb-pos4-endireh-paso1.md	16	0b61c52	0b61c52cb4588b35b79c674a7bacc982c99a61b7	543ebbdd1cc1e2cc33ab0053be1ca9224c47e508
forense/notas/2026-08-04-cal-conf-faseb-pos4-envipe-paso1.md	26	268d9dfc6b158849d2e49fe0824a8d2e93017850	268d9dfc6b158849d2e49fe0824a8d2e93017850	18c9091b95412c49dec02593f73da75e58ec7596
forense/notas/2026-08-04-cal-conf-faseb-pos4-envipe-paso1.md	55	268d9df	268d9dfc6b158849d2e49fe0824a8d2e93017850	18c9091b95412c49dec02593f73da75e58ec7596
forense/notas/2026-08-04-cal-conf-faseb-pos4-rehecho-paso1-reemision.md	20	0b61c52	0b61c52cb4588b35b79c674a7bacc982c99a61b7	543ebbdd1cc1e2cc33ab0053be1ca9224c47e508
forense/notas/2026-08-04-cal-conf-faseb-pos4-rehecho-paso1.md	15	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-cal-conf-faseb-pos4-rehecho-paso1.md	34	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-cal-conf-faseb-pos8-encig-battxi.md	18	53fb810	53fb8107875274510e163fbce62f7f78a51f1a79	629b589abe301538d4f031675f202ed3a0733189
forense/notas/2026-08-04-cal-conf-faseb-pos8-encig-battxi.md	24	2a218a1	2a218a1a3cd7287e82a525391ce740b5b7e8cdd0	cff3ccdf4e24c2dee9baece1dc43ef39cadbff89
forense/notas/2026-08-04-canon-v2_3-adr54.md	9	e761b78	e761b78bf6de7c68ab90ea3184c194ebe49c80fe	14928780e8b5fd3344da886cbd75af916217d1b8
forense/notas/2026-08-04-canon-v2_3-adr54.md	11	e761b78	e761b78bf6de7c68ab90ea3184c194ebe49c80fe	14928780e8b5fd3344da886cbd75af916217d1b8
forense/notas/2026-08-04-censo-diseno-muestral.md	4	fbfd3dda9	fbfd3dda95fefddc51a06824714b24e5c12ef4b8	f214f38b56ad6499b4002c33675369be3f0de932
forense/notas/2026-08-04-censo-diseno-muestral.md	16	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-censo-diseno-muestral.md	17	fbfd3dda9	fbfd3dda95fefddc51a06824714b24e5c12ef4b8	f214f38b56ad6499b4002c33675369be3f0de932
forense/notas/2026-08-04-censo-diseno-muestral.md	18	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-censo-diseno-muestral.md	18	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-censo-diseno-muestral.md	19	fbfd3dda9	fbfd3dda95fefddc51a06824714b24e5c12ef4b8	f214f38b56ad6499b4002c33675369be3f0de932
forense/notas/2026-08-04-censo-diseno-muestral.md	62	07aa541	07aa541f0fe4d1d7a9a7e510300934e1797d1500	eaf885132e8eed12856cd9debdf565ee09bac686
forense/notas/2026-08-04-censo-diseno-muestral.md	117	07aa541	07aa541f0fe4d1d7a9a7e510300934e1797d1500	eaf885132e8eed12856cd9debdf565ee09bac686
forense/notas/2026-08-04-d2-descargas-endutih-mociba-enasem.md	7	1c09601	1c09601ab6538b29fb3f3849f2787fe292e368a8	e2a9bb6cf1a794e19ff231f1cd04138d1c1a0412
forense/notas/2026-08-04-d2-descargas-endutih-mociba-enasem.md	25	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-d2-descargas-endutih-mociba-enasem.md	194	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-e-ce-censo-estimabilidad-coeficientes.md	3	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-e-mxfls-nota-proceso.md	6	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-e-mxfls-nota-proceso.md	6	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-e-mxfls-nota-proceso.md	6	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-e-mxfls-nota-proceso.md	6	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-e-mxfls-nota-proceso.md	6	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
