# GENERADO por forense/analisis/corpus-completo/catalogo.py — no editar
fuente	programa	ola	id_archivo	titulo	clase	url	formato_elegido	formatos	tamano	licencia	en_manifiesto	prioridad	historia_en_corpus	ola_mas_reciente	reserva_al_entrar	afirmaciones_mapa
INEGI	ENSANUT	2018	110078	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Original · Documento sobre la base de datos · Descriptor de archivos (FD) de Componente de Nutrición	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_fd_cn.xlsx	.xlsx	.xlsx	1.08 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	110079	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Original · Documento sobre la base de datos · Descriptor de archivos (FD) de Componente de Salud	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_fd_cs.xlsx	.xlsx	.xlsx	1.34 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	110080	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Original · Documento sobre la base de datos · Estructura de la base de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_estructua_base_datos.pdf	.pdf	.pdf	1.72 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	296464	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Nueva versión · Base de datos · Componente de Nutrición	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/microdatos/ensanut_2018_nueva_version_base_datos_cn_csv.zip	_csv.zip	_csv.zip	32.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	296465	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Nueva versión · Base de datos · Componente de Salud	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/microdatos/ensanut_2018_nueva_version_base_datos_cs_csv.zip	_csv.zip	_csv.zip	21.9 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	296466	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Nueva versión · Documentos sobre las bases de datos · Descriptor de archivos (FD) de Componente de Nutrición	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_nueva_version_fd_cn.xlsx	.xlsx	.xlsx	1.11 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	296467	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Nueva versión · Documentos sobre las bases de datos · Descriptor de archivos (FD) de Componente de Salud	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_nueva_version_fd_cs.xlsx	.xlsx	.xlsx	1.34 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	296478	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Nueva versión · Documentos sobre las bases de datos · Estructura de la base de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_estructura_bd.pdf	.pdf	.pdf	1.37 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	ENSANUT	2018	296479	Encuesta Nacional de Salud y Nutrición (ENSANUT) 2018 · Nueva versión · Documentos sobre las bases de datos · Actualización de base de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_actualizacion_bd.pdf	.pdf	.pdf	869 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	21	SI	2018	ABIERTA	ASTRA5-U0-APUEST-024;ASTRA5-U0-APUEST-037;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-045;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-025;ASTRA5-U0-FAM-011;ASTRA5-U0-FAM-023;ASTRA5-U0-FAM-027;ASTRA5-U0-GENOM-022;ASTRA5-U0-CONOC-010;ASTRA5-U0-CONOC-011;ASTRA5-U0-CONOC-018;ASTRA5-U0-SALMEN-008;ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-018;ASTRA5-U0-SALMEN-021;ASTRA5-U0-SALMEN-024;ASTRA5-U0-SALMEN-026;ASTRA5-U0-SALMEN-038
INEGI	CCPV	1990	80708	XI Censo General de Población y Vivienda 1990 · Documentación de la base de datos · Descripción de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/doc/fd_cgpv1990.pdf	.pdf	.pdf	75.4 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80709	XI Censo General de Población y Vivienda 1990 · Documentación de la base de datos · Catálogos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/doc/catalogos_1990.xls	.xls	.xls	483 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80714	XI Censo General de Población y Vivienda 1990 · Bases de datos · Aguascalientes	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_01_dbf.zip	_dbf.zip	_dbf.zip	967 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80715	XI Censo General de Población y Vivienda 1990 · Bases de datos · Baja California	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_02_dbf.zip	_dbf.zip	_dbf.zip	2.44 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80716	XI Censo General de Población y Vivienda 1990 · Bases de datos · Baja California Sur	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_03_dbf.zip	_dbf.zip	_dbf.zip	459 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80717	XI Censo General de Población y Vivienda 1990 · Bases de datos · Campeche	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_04_dbf.zip	_dbf.zip	_dbf.zip	739 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80718	XI Censo General de Población y Vivienda 1990 · Bases de datos · Coahuila de Zaragoza	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_05_dbf.zip	_dbf.zip	_dbf.zip	2.67 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80719	XI Censo General de Población y Vivienda 1990 · Bases de datos · Colima	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_06_dbf.zip	_dbf.zip	_dbf.zip	610 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80720	XI Censo General de Población y Vivienda 1990 · Bases de datos · Chiapas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_07_dbf.zip	_dbf.zip	_dbf.zip	3.86 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80721	XI Censo General de Población y Vivienda 1990 · Bases de datos · Chihuahua	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_08_dbf.zip	_dbf.zip	_dbf.zip	3.35 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80722	XI Censo General de Población y Vivienda 1990 · Bases de datos · Distrito Federal	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_09_dbf.zip	_dbf.zip	_dbf.zip	12.0 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80723	XI Censo General de Población y Vivienda 1990 · Bases de datos · Durango	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_10_dbf.zip	_dbf.zip	_dbf.zip	1.73 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80724	XI Censo General de Población y Vivienda 1990 · Bases de datos · Guanajuato	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_11_dbf.zip	_dbf.zip	_dbf.zip	4.98 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80725	XI Censo General de Población y Vivienda 1990 · Bases de datos · Guerrero	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_12_dbf.zip	_dbf.zip	_dbf.zip	3.23 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80726	XI Censo General de Población y Vivienda 1990 · Bases de datos · Hidalgo	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_13_dbf.zip	_dbf.zip	_dbf.zip	2.42 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80727	XI Censo General de Población y Vivienda 1990 · Bases de datos · Jalisco	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_14_dbf.zip	_dbf.zip	_dbf.zip	7.00 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80728	XI Censo General de Población y Vivienda 1990 · Bases de datos · México	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_15_dbf.zip	_dbf.zip	_dbf.zip	13.3 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80729	XI Censo General de Población y Vivienda 1990 · Bases de datos · Michoacán de Ocampo	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_16_dbf.zip	_dbf.zip	_dbf.zip	4.46 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	1990	80730	XI Censo General de Población y Vivienda 1990 · Bases de datos · Morelos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_17_dbf.zip	_dbf.zip	_dbf.zip	1.65 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
