id	raiz_declarada	raiz_resuelta	archivo	estado_A1	clase_P1	tamano_declarado	tamano_real	hallado_en_otra_raiz	tiene_url_origen	estado_reserva	licencia
descripcion_bases_encuesta_nacional_de_corrupcion_y_cultura_de_la_legalidad	data_raw	data_raw	losmexicanos_unam_iij/corrupcionyculturadelalegalidad/Descripcion_bases_Encuesta_Nacional_de_Corrupcion_y_Cultura_de_la_Legalidad.xls	COINCIDE	ESTÁ-Y-COINCIDE	188928	188928		SI		
encuesta_nacional_de_corrupcion_y_cultura_de_la_legalidad	data_raw	data_raw	losmexicanos_unam_iij/corrupcionyculturadelalegalidad/Encuesta_Nacional_de_Corrupcion_y_Cultura_de_la_Legalidad.csv	COINCIDE	ESTÁ-Y-COINCIDE	744843	744843		SI		
encuesta_nacional_de_corrupcion_y_cultura_de_la_legalidad_2	data_raw	data_raw	losmexicanos_unam_iij/corrupcionyculturadelalegalidad/Encuesta_Nacional_de_Corrupcion_y_Cultura_de_la_Legalidad.sav	COINCIDE	ESTÁ-Y-COINCIDE	702221	702221		SI		
encuesta_nacional_de_corrupcion_y_cultura_de_la_legalidad_3	data_raw	data_raw	losmexicanos_unam_iij/corrupcionyculturadelalegalidad/Encuesta_Nacional_de_Corrupcion_y_Cultura_de_la_Legalidad.xls	COINCIDE	ESTÁ-Y-COINCIDE	972800	972800		SI		
descripcion_bases_encuesta_nacional_de_cultura_lectura_y_deporte	data_raw	data_raw	losmexicanos_unam_iij/culturalecturaydeporte/Descripcion_bases_Encuesta_Nacional_de_Cultura_Lectura_y_Deporte.xls	COINCIDE	ESTÁ-Y-COINCIDE	161792	161792		SI		
encuesta_nacional_de_cultura_lectura_y_deporte	data_raw	data_raw	losmexicanos_unam_iij/culturalecturaydeporte/Encuesta_Nacional_de_Cultura_Lectura_y_Deporte.csv	COINCIDE	ESTÁ-Y-COINCIDE	611874	611874		SI		
encuesta_nacional_de_cultura_lectura_y_deporte_2	data_raw	data_raw	losmexicanos_unam_iij/culturalecturaydeporte/Encuesta_Nacional_de_Cultura_Lectura_y_Deporte.dta	COINCIDE	ESTÁ-Y-COINCIDE	2939925	2939925		SI		
encuesta_nacional_de_cultura_lectura_y_deporte_3	data_raw	data_raw	losmexicanos_unam_iij/culturalecturaydeporte/Encuesta_Nacional_de_Cultura_Lectura_y_Deporte.sav	COINCIDE	ESTÁ-Y-COINCIDE	511429	511429		SI		
encuesta_nacional_de_cultura_lectura_y_deporte_4	data_raw	data_raw	losmexicanos_unam_iij/culturalecturaydeporte/Encuesta_Nacional_de_Cultura_Lectura_y_Deporte.xls	COINCIDE	ESTÁ-Y-COINCIDE	624128	624128		SI		
descripcion_bases_encuesta_nacional_de_cultura_politica	data_raw	data_raw	losmexicanos_unam_iij/culturapolitica/Descripcion_bases_Encuesta_Nacional_de_Cultura_Politica.xls	COINCIDE	ESTÁ-Y-COINCIDE	238080	238080		SI		
encuesta_nacional_de_cultura_politica	data_raw	data_raw	losmexicanos_unam_iij/culturapolitica/Encuesta_Nacional_de_Cultura_Politica.csv	COINCIDE	ESTÁ-Y-COINCIDE	838423	838423		SI		
encuesta_nacional_de_cultura_politica_2	data_raw	data_raw	losmexicanos_unam_iij/culturapolitica/Encuesta_Nacional_de_Cultura_Politica.dta	COINCIDE	ESTÁ-Y-COINCIDE	3493983	3493983		SI		
encuesta_nacional_de_cultura_politica_3	data_raw	data_raw	losmexicanos_unam_iij/culturapolitica/Encuesta_Nacional_de_Cultura_Politica.sav	COINCIDE	ESTÁ-Y-COINCIDE	594020	594020		SI		
encuesta_nacional_de_cultura_politica_4	data_raw	data_raw	losmexicanos_unam_iij/culturapolitica/Encuesta_Nacional_de_Cultura_Politica.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	1189346	1189346		SI		
descripcion_bases_encuesta_nacional_de_derechos_humanos_discriminacion_y_grupos_vulnerables	data_raw	data_raw	losmexicanos_unam_iij/derechoshumanos/Descripcion_bases_Encuesta_Nacional_de_Derechos_Humanos_Discriminacion_y_Grupos_Vulnerables.xls	COINCIDE	ESTÁ-Y-COINCIDE	146432	146432		SI		
encuesta_nacional_de_derechos_humanos_discriminacion_y_grupos_vulnerables	data_raw	data_raw	losmexicanos_unam_iij/derechoshumanos/Encuesta_Nacional_de_Derechos_Humanos_Discriminacion_y_Grupos_Vulnerables.csv	COINCIDE	ESTÁ-Y-COINCIDE	566338	566338		SI		
encuesta_nacional_de_derechos_humanos_discriminacion_y_grupos_vulnerables_2	data_raw	data_raw	losmexicanos_unam_iij/derechoshumanos/Encuesta_Nacional_de_Derechos_Humanos_Discriminacion_y_Grupos_Vulnerables.dta	COINCIDE	ESTÁ-Y-COINCIDE	2643802	2643802		SI		
encuesta_nacional_de_derechos_humanos_discriminacion_y_grupos_vulnerables_3	data_raw	data_raw	losmexicanos_unam_iij/derechoshumanos/Encuesta_Nacional_de_Derechos_Humanos_Discriminacion_y_Grupos_Vulnerables.sav	COINCIDE	ESTÁ-Y-COINCIDE	463964	463964		SI		
encuesta_nacional_de_derechos_humanos_discriminacion_y_grupos_vulnerables_4	data_raw	data_raw	losmexicanos_unam_iij/derechoshumanos/Encuesta_Nacional_de_Derechos_Humanos_Discriminacion_y_Grupos_Vulnerables.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	469820	469820		SI		
encuesta_nacional_de_economia_y_empleo	data_raw	data_raw	losmexicanos_unam_iij/economiayempleo/Encuesta_Nacional_de_Economia_y_Empleo.csv	COINCIDE	ESTÁ-Y-COINCIDE	555313	555313		SI		
encuesta_nacional_de_economia_y_empleo_2	data_raw	data_raw	losmexicanos_unam_iij/economiayempleo/Encuesta_Nacional_de_Economia_y_Empleo.dta	COINCIDE	ESTÁ-Y-COINCIDE	2041502	2041502		SI		
encuesta_nacional_de_economia_y_empleo_3	data_raw	data_raw	losmexicanos_unam_iij/economiayempleo/Encuesta_Nacional_de_Economia_y_Empleo.sav	COINCIDE	ESTÁ-Y-COINCIDE	370151	370151		SI		
encuesta_nacional_de_economia_y_empleo_4	data_raw	data_raw	losmexicanos_unam_iij/economiayempleo/Encuesta_Nacional_de_Economia_y_Empleo.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	445542	445542		SI		
descripcion_bases_encuesta_nacional_de_educacion	data_raw	data_raw	losmexicanos_unam_iij/educacion/Descripcion_bases_Encuesta_Nacional_de_Educacion.xls	COINCIDE	ESTÁ-Y-COINCIDE	184320	184320		SI		
encuesta_nacional_de_educacion	data_raw	data_raw	losmexicanos_unam_iij/educacion/Encuesta_Nacional_de_Educacion.csv	COINCIDE	ESTÁ-Y-COINCIDE	706692	706692		SI		
encuesta_nacional_de_educacion_2	data_raw	data_raw	losmexicanos_unam_iij/educacion/Encuesta_Nacional_de_Educacion.dta	COINCIDE	ESTÁ-Y-COINCIDE	2604288	2604288		SI		
encuesta_nacional_de_educacion_3	data_raw	data_raw	losmexicanos_unam_iij/educacion/Encuesta_Nacional_de_Educacion.sav	COINCIDE	ESTÁ-Y-COINCIDE	437057	437057		SI		
encuesta_nacional_de_educacion_4	data_raw	data_raw	losmexicanos_unam_iij/educacion/Encuesta_Nacional_de_Educacion.xls	COINCIDE	ESTÁ-Y-COINCIDE	1011200	1011200		SI		
descripcion_bases_encuesta_nacional_de_envejecimiento	data_raw	data_raw	losmexicanos_unam_iij/envejecimiento/Descripcion_bases_Encuesta_Nacional_de_Envejecimiento.xls	COINCIDE	ESTÁ-Y-COINCIDE	206336	206336		SI		
encuesta_nacional_de_envejecimiento	data_raw	data_raw	losmexicanos_unam_iij/envejecimiento/Encuesta_Nacional_de_Envejecimiento.csv	COINCIDE	ESTÁ-Y-COINCIDE	746698	746698		SI		
encuesta_nacional_de_envejecimiento_2	data_raw	data_raw	losmexicanos_unam_iij/envejecimiento/Encuesta_Nacional_de_Envejecimiento.dta	COINCIDE	ESTÁ-Y-COINCIDE	3567122	3567122		SI		
encuesta_nacional_de_envejecimiento_3	data_raw	data_raw	losmexicanos_unam_iij/envejecimiento/Encuesta_Nacional_de_Envejecimiento.sav	COINCIDE	ESTÁ-Y-COINCIDE	604500	604500		SI		
encuesta_nacional_de_envejecimiento_4	data_raw	data_raw	losmexicanos_unam_iij/envejecimiento/Encuesta_Nacional_de_Envejecimiento.xls	COINCIDE	ESTÁ-Y-COINCIDE	1152000	1152000		SI		
encuesta_nacional_de_familia	data_raw	data_raw	losmexicanos_unam_iij/familia/Encuesta_Nacional_de_Familia.csv	COINCIDE	ESTÁ-Y-COINCIDE	2311562	2311562		SI		
encuesta_nacional_de_familia_2	data_raw	data_raw	losmexicanos_unam_iij/familia/Encuesta_Nacional_de_Familia.sav	COINCIDE	ESTÁ-Y-COINCIDE	1816436	1816436		SI		
encuesta_nacional_de_familia_3	data_raw	data_raw	losmexicanos_unam_iij/familia/Encuesta_Nacional_de_Familia.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	275766	275766		SI		
encuesta_nacional_de_federalismo	data_raw	data_raw	losmexicanos_unam_iij/federalismo/Encuesta_Nacional_de_Federalismo.csv	COINCIDE	ESTÁ-Y-COINCIDE	605738	605738		SI		
encuesta_nacional_de_federalismo_2	data_raw	data_raw	losmexicanos_unam_iij/federalismo/Encuesta_Nacional_de_Federalismo.dta	COINCIDE	ESTÁ-Y-COINCIDE	2441990	2441990		SI		
encuesta_nacional_de_federalismo_3	data_raw	data_raw	losmexicanos_unam_iij/federalismo/Encuesta_Nacional_de_Federalismo.sav	COINCIDE	ESTÁ-Y-COINCIDE	420872	420872		SI		
descripcion_bases_encuesta_nacional_de_genero	data_raw	data_raw	losmexicanos_unam_iij/genero/Descripcion_bases_Encuesta_Nacional_de_Genero.xls	COINCIDE	ESTÁ-Y-COINCIDE	249344	249344		SI		
encuesta_nacional_de_genero	data_raw	data_raw	losmexicanos_unam_iij/genero/Encuesta_Nacional_de_Genero.csv	COINCIDE	ESTÁ-Y-COINCIDE	970522	970522		SI		
encuesta_nacional_de_genero_2	data_raw	data_raw	losmexicanos_unam_iij/genero/Encuesta_Nacional_de_Genero.dta	COINCIDE	ESTÁ-Y-COINCIDE	6105347	6105347		SI		
encuesta_nacional_de_genero_3	data_raw	data_raw	losmexicanos_unam_iij/genero/Encuesta_Nacional_de_Genero.sav	COINCIDE	ESTÁ-Y-COINCIDE	1101403	1101403		SI		
encuesta_nacional_de_genero_4	data_raw	data_raw	losmexicanos_unam_iij/genero/Encuesta_Nacional_de_Genero.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	936214	936214		SI		
encuesta_nacional_de_globalizacion	data_raw	data_raw	losmexicanos_unam_iij/globalizacion/Encuesta_Nacional_de_Globalizacion.csv	COINCIDE	ESTÁ-Y-COINCIDE	995730	995730		SI		
encuesta_nacional_de_globalizacion_2	data_raw	data_raw	losmexicanos_unam_iij/globalizacion/Encuesta_Nacional_de_Globalizacion.dta	COINCIDE	ESTÁ-Y-COINCIDE	4835091	4835091		SI		
encuesta_nacional_de_globalizacion_3	data_raw	data_raw	losmexicanos_unam_iij/globalizacion/Encuesta_Nacional_de_Globalizacion.sav	COINCIDE	ESTÁ-Y-COINCIDE	956399	956399		SI		
encuesta_nacional_de_globalizacion_4	data_raw	data_raw	losmexicanos_unam_iij/globalizacion/Encuesta_Nacional_de_Globalizacion.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	1028153	1028153		SI		
descripcion_bases_encuesta_nacional_de_identidad_y_valores	data_raw	data_raw	losmexicanos_unam_iij/identidadyvalores/Descripcion_bases_Encuesta_Nacional_de_Identidad_y_Valores.xls	COINCIDE	ESTÁ-Y-COINCIDE	309248	309248		SI		
encuesta_nacional_de_identidad_y_valores	data_raw	data_raw	losmexicanos_unam_iij/identidadyvalores/Encuesta_Nacional_de_Identidad_y_Valores.csv	COINCIDE	ESTÁ-Y-COINCIDE	1169524	1169524		SI		
encuesta_nacional_de_identidad_y_valores_2	data_raw	data_raw	losmexicanos_unam_iij/identidadyvalores/Encuesta_Nacional_de_Identidad_y_Valores.dta	COINCIDE	ESTÁ-Y-COINCIDE	5569804	5569804		SI		
encuesta_nacional_de_identidad_y_valores_3	data_raw	data_raw	losmexicanos_unam_iij/identidadyvalores/Encuesta_Nacional_de_Identidad_y_Valores.sav	COINCIDE	ESTÁ-Y-COINCIDE	1043031	1043031		SI		
encuesta_nacional_de_identidad_y_valores_4	data_raw	data_raw	losmexicanos_unam_iij/identidadyvalores/Encuesta_Nacional_de_Identidad_y_Valores.xls	COINCIDE	ESTÁ-Y-COINCIDE	2098688	2098688		SI		
descripcion_bases_encuesta_nacional_de_indigenas	data_raw	data_raw	losmexicanos_unam_iij/indigenas/Descripcion_bases_Encuesta_Nacional_de_Indigenas.xls	COINCIDE	ESTÁ-Y-COINCIDE	178176	178176		SI		
encuesta_nacional_de_indigenas	data_raw	data_raw	losmexicanos_unam_iij/indigenas/Encuesta_Nacional_de_Indigenas.csv	COINCIDE	ESTÁ-Y-COINCIDE	664546	664546		SI		
encuesta_nacional_de_indigenas_2	data_raw	data_raw	losmexicanos_unam_iij/indigenas/Encuesta_Nacional_de_Indigenas.dta	COINCIDE	ESTÁ-Y-COINCIDE	2666473	2666473		SI		
encuesta_nacional_de_indigenas_3	data_raw	data_raw	losmexicanos_unam_iij/indigenas/Encuesta_Nacional_de_Indigenas.sav	COINCIDE	ESTÁ-Y-COINCIDE	510451	510451		SI		
encuesta_nacional_de_indigenas_4	data_raw	data_raw	losmexicanos_unam_iij/indigenas/Encuesta_Nacional_de_Indigenas.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	618291	618291		SI		
descripcion_bases_encuesta_nacional_de_justicia	data_raw	data_raw	losmexicanos_unam_iij/justicia/Descripcion_bases_Encuesta_Nacional_de_Justicia.xls	COINCIDE	ESTÁ-Y-COINCIDE	188416	188416		SI		
encuesta_nacional_de_justicia	data_raw	data_raw	losmexicanos_unam_iij/justicia/Encuesta_Nacional_de_Justicia.csv	COINCIDE	ESTÁ-Y-COINCIDE	671673	671673		SI		
encuesta_nacional_de_justicia_2	data_raw	data_raw	losmexicanos_unam_iij/justicia/Encuesta_Nacional_de_Justicia.dta	COINCIDE	ESTÁ-Y-COINCIDE	2624733	2624733		SI		
encuesta_nacional_de_justicia_3	data_raw	data_raw	losmexicanos_unam_iij/justicia/Encuesta_Nacional_de_Justicia.sav	COINCIDE	ESTÁ-Y-COINCIDE	448339	448339		SI		
encuesta_nacional_de_justicia_4	data_raw	data_raw	losmexicanos_unam_iij/justicia/Encuesta_Nacional_de_Justicia.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	564730	564730		SI		
encuesta_nacional_de_medio_ambiente	data_raw	data_raw	losmexicanos_unam_iij/medioambiente/Encuesta_Nacional_de_Medio_Ambiente.csv	COINCIDE	ESTÁ-Y-COINCIDE	599641	599641		SI		
encuesta_nacional_de_medio_ambiente_2	data_raw	data_raw	losmexicanos_unam_iij/medioambiente/Encuesta_Nacional_de_Medio_Ambiente.dta	COINCIDE	ESTÁ-Y-COINCIDE	3019688	3019688		SI		
encuesta_nacional_de_medio_ambiente_3	data_raw	data_raw	losmexicanos_unam_iij/medioambiente/Encuesta_Nacional_de_Medio_Ambiente.sav	COINCIDE	ESTÁ-Y-COINCIDE	522815	522815		SI		
encuesta_nacional_de_medio_ambiente_4	data_raw	data_raw	losmexicanos_unam_iij/medioambiente/Encuesta_Nacional_de_Medio_Ambiente.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	541928	541928		SI		
descripcion_bases_encuesta_nacional_de_migracion	data_raw	data_raw	losmexicanos_unam_iij/migracion/Descripcion_bases_Encuesta_Nacional_de_Migracion.xls	COINCIDE	ESTÁ-Y-COINCIDE	214016	214016		SI		
encuesta_nacional_de_migracion	data_raw	data_raw	losmexicanos_unam_iij/migracion/Encuesta_Nacional_de_Migracion.csv	COINCIDE	ESTÁ-Y-COINCIDE	847909	847909		SI		
encuesta_nacional_de_migracion_2	data_raw	data_raw	losmexicanos_unam_iij/migracion/Encuesta_Nacional_de_Migracion.dta	COINCIDE	ESTÁ-Y-COINCIDE	5049733	5049733		SI		
encuesta_nacional_de_migracion_3	data_raw	data_raw	losmexicanos_unam_iij/migracion/Encuesta_Nacional_de_Migracion.sav	COINCIDE	ESTÁ-Y-COINCIDE	944949	944949		SI		
encuesta_nacional_de_migracion_4	data_raw	data_raw	losmexicanos_unam_iij/migracion/Encuesta_Nacional_de_Migracion.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	698914	698914		SI		
encuesta_nacional_de_movilidad_y_transporte	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_ Movilidad_y_Transporte.csv	COINCIDE	ESTÁ-Y-COINCIDE	2336362	2336362		SI		
encuesta_nacional_de_movilidad_y_transporte_automoviles	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_ Movilidad_y_Transporte_Automoviles.sav	COINCIDE	ESTÁ-Y-COINCIDE	52635	52635		SI		
encuesta_nacional_de_movilidad_y_transporte_2	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte.dta	COINCIDE	ESTÁ-Y-COINCIDE	7926474	7926474		SI		
encuesta_nacional_de_movilidad_y_transporte_3	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte.sav	COINCIDE	ESTÁ-Y-COINCIDE	1268503	1268503		SI		
encuesta_nacional_de_movilidad_y_transporte_4	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	492952	492952		SI		
encuesta_nacional_de_movilidad_y_transporte_automoviles_2	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte_Automoviles.csv	COINCIDE	ESTÁ-Y-COINCIDE	46311	46311		SI		
encuesta_nacional_de_movilidad_y_transporte_automoviles_3	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte_Automoviles.dta	COINCIDE	ESTÁ-Y-COINCIDE	133534	133534		SI		
encuesta_nacional_de_movilidad_y_transporte_viajes	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte_Viajes.csv	COINCIDE	ESTÁ-Y-COINCIDE	372786	372786		SI		
encuesta_nacional_de_movilidad_y_transporte_viajes_2	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte_Viajes.dta	COINCIDE	ESTÁ-Y-COINCIDE	1071749	1071749		SI		
encuesta_nacional_de_movilidad_y_transporte_viajes_3	data_raw	data_raw	losmexicanos_unam_iij/movilidadytransporte/Encuesta_Nacional_de_Movilidad_y_Transporte_Viajes.sav	COINCIDE	ESTÁ-Y-COINCIDE	257718	257718		SI		
descripcion_bases_encuesta_nacional_de_ninos_adolescentes_y_jovenes	data_raw	data_raw	losmexicanos_unam_iij/ninosadolescentesyjovenes/Descripcion_bases_Encuesta_Nacional_de_Ninos_Adolescentes_y_Jovenes.xls	COINCIDE	ESTÁ-Y-COINCIDE	301056	301056		SI		
encuesta_nacional_de_ninos_adolescentes_y_jovenes	data_raw	data_raw	losmexicanos_unam_iij/ninosadolescentesyjovenes/Encuesta_Nacional_de_Ninos_Adolescentes_y_Jovenes.csv	COINCIDE	ESTÁ-Y-COINCIDE	1147041	1147041		SI		
encuesta_nacional_de_ninos_adolescentes_y_jovenes_2	data_raw	data_raw	losmexicanos_unam_iij/ninosadolescentesyjovenes/Encuesta_Nacional_de_Ninos_Adolescentes_y_Jovenes.dta	COINCIDE	ESTÁ-Y-COINCIDE	6211324	6211324		SI		
encuesta_nacional_de_ninos_adolescentes_y_jovenes_3	data_raw	data_raw	losmexicanos_unam_iij/ninosadolescentesyjovenes/Encuesta_Nacional_de_Ninos_Adolescentes_y_Jovenes.sav	COINCIDE	ESTÁ-Y-COINCIDE	1117744	1117744		SI		
encuesta_nacional_de_ninos_adolescentes_y_jovenes_4	data_raw	data_raw	losmexicanos_unam_iij/ninosadolescentesyjovenes/Encuesta_Nacional_de_Ninos_Adolescentes_y_Jovenes.xls	COINCIDE	ESTÁ-Y-COINCIDE	1806848	1806848		SI		
descripcion_bases_encuesta_nacional_de_pobreza	data_raw	data_raw	losmexicanos_unam_iij/pobreza/Descripcion_bases_Encuesta_Nacional_de_Pobreza.xls	COINCIDE	ESTÁ-Y-COINCIDE	104448	104448		SI		
encuesta_nacional_de_pobreza	data_raw	data_raw	losmexicanos_unam_iij/pobreza/Encuesta_Nacional_de_Pobreza.csv	COINCIDE	ESTÁ-Y-COINCIDE	452093	452093		SI		
encuesta_nacional_de_pobreza_2	data_raw	data_raw	losmexicanos_unam_iij/pobreza/Encuesta_Nacional_de_Pobreza.dta	COINCIDE	ESTÁ-Y-COINCIDE	1776849	1776849		SI		
encuesta_nacional_de_pobreza_3	data_raw	data_raw	losmexicanos_unam_iij/pobreza/Encuesta_Nacional_de_Pobreza.sav	COINCIDE	ESTÁ-Y-COINCIDE	325451	325451		SI		
encuesta_nacional_de_pobreza_4	data_raw	data_raw	losmexicanos_unam_iij/pobreza/Encuesta_Nacional_de_Pobreza.xls	COINCIDE	ESTÁ-Y-COINCIDE	433152	433152		SI		
descripcion_bases_encuesta_nacional_de_religion_secularizacion_y_laicidad	data_raw	data_raw	losmexicanos_unam_iij/religion/Descripcion_bases_Encuesta_Nacional_de_Religion_Secularizacion_y_Laicidad.xls	COINCIDE	ESTÁ-Y-COINCIDE	199680	199680		SI		
encuesta_nacional_de_religion_secularizacion_y_laicidad	data_raw	data_raw	losmexicanos_unam_iij/religion/Encuesta_Nacional_ de_Religion_Secularizacion_y_Laicidad.csv	COINCIDE	ESTÁ-Y-COINCIDE	746508	746508		SI		
encuesta_nacional_de_religion_secularizacion_y_laicidad_2	data_raw	data_raw	losmexicanos_unam_iij/religion/Encuesta_Nacional_de_Religion_Secularizacion_y_Laicidad.dta	COINCIDE	ESTÁ-Y-COINCIDE	2908785	2908785		SI		
encuesta_nacional_de_religion_secularizacion_y_laicidad_3	data_raw	data_raw	losmexicanos_unam_iij/religion/Encuesta_Nacional_de_Religion_Secularizacion_y_Laicidad.sav	COINCIDE	ESTÁ-Y-COINCIDE	493962	493962		SI		
encuesta_nacional_de_religion_secularizacion_y_laicidad_4	data_raw	data_raw	losmexicanos_unam_iij/religion/Encuesta_Nacional_de_Religion_Secularizacion_y_Laicidad.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	757896	757896		SI		
descripcion_bases_encuesta_nacional_de_salud	data_raw	data_raw	losmexicanos_unam_iij/salud/Descripcion_bases_Encuesta_Nacional_de_Salud.xls	COINCIDE	ESTÁ-Y-COINCIDE	342016	342016		SI		
encuesta_nacional_de_salud	data_raw	data_raw	losmexicanos_unam_iij/salud/Encuesta_Nacional_de_Salud.csv	COINCIDE	ESTÁ-Y-COINCIDE	503135	503135		SI		
encuesta_nacional_de_salud_2	data_raw	data_raw	losmexicanos_unam_iij/salud/Encuesta_Nacional_de_Salud.dta	COINCIDE	ESTÁ-Y-COINCIDE	1921554	1921554		SI		
encuesta_nacional_de_salud_3	data_raw	data_raw	losmexicanos_unam_iij/salud/Encuesta_Nacional_de_Salud.sav	COINCIDE	ESTÁ-Y-COINCIDE	341131	341131		SI		
encuesta_nacional_de_salud_4	data_raw	data_raw	losmexicanos_unam_iij/salud/Encuesta_Nacional_de_Salud.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	475111	475111		SI		
encuesta_nacional_de_seguridad_publica	data_raw	data_raw	losmexicanos_unam_iij/seguridadpublica/Encuesta_Nacional_de_Seguridad_Publica.csv	COINCIDE	ESTÁ-Y-COINCIDE	1043431	1043431		SI		
encuesta_nacional_de_seguridad_publica_2	data_raw	data_raw	losmexicanos_unam_iij/seguridadpublica/Encuesta_Nacional_de_Seguridad_Publica.dta	COINCIDE	ESTÁ-Y-COINCIDE	3725921	3725921		SI		
encuesta_nacional_de_seguridad_publica_3	data_raw	data_raw	losmexicanos_unam_iij/seguridadpublica/Encuesta_Nacional_de_Seguridad_Publica.sav	COINCIDE	ESTÁ-Y-COINCIDE	609620	609620		SI		
encuesta_nacional_de_seguridad_publica_4	data_raw	data_raw	losmexicanos_unam_iij/seguridadpublica/Encuesta_Nacional_de_Seguridad_Publica.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	689656	689656		SI		
encuesta_nacional_de_sociedad_de_la_informacion	data_raw	data_raw	losmexicanos_unam_iij/sociedaddelainformacion/Encuesta_Nacional_de_Sociedad_de_la_Informacion.csv	COINCIDE	ESTÁ-Y-COINCIDE	1095705	1095705		SI		
encuesta_nacional_de_sociedad_de_la_informacion_2	data_raw	data_raw	losmexicanos_unam_iij/sociedaddelainformacion/Encuesta_Nacional_de_Sociedad_de_la_Informacion.dta	COINCIDE	ESTÁ-Y-COINCIDE	4570352	4570352		SI		
encuesta_nacional_de_sociedad_de_la_informacion_3	data_raw	data_raw	losmexicanos_unam_iij/sociedaddelainformacion/Encuesta_Nacional_de_Sociedad_de_la_Informacion.sav	COINCIDE	ESTÁ-Y-COINCIDE	748731	748731		SI		
enj005educacion	data_raw	data_raw	enjuve_imjuve/ENJ005EDUCACION.xls	COINCIDE	ESTÁ-Y-COINCIDE	1079296	1079296		SI		
enj2005esferadelavidaprivada	data_raw	data_raw	enjuve_imjuve/ENJ2005ESFERADELAVIDAPRIVADA.xls	COINCIDE	ESTÁ-Y-COINCIDE	1788928	1788928		SI		
enj2005esferadelavidapublica	data_raw	data_raw	enjuve_imjuve/ENJ2005ESFERADELAVIDAPUBLICA.xls	COINCIDE	ESTÁ-Y-COINCIDE	2735104	2735104		SI		
enj2005valoresyaccesoalajusticiaylosdh	data_raw	data_raw	enjuve_imjuve/ENJ2005VALORESYACCESOALAJUSTICIAYLOSDH.xls	COINCIDE	ESTÁ-Y-COINCIDE	989696	989696		SI		
list_cran_mexico_tab	descargas_mx	descargas_mx	list-cran/mexico.tab	COINCIDE	ESTÁ-Y-COINCIDE	78065	78065		SI		
list_cran_mexico_rd	descargas_mx	descargas_mx	list-cran/mexico.Rd	COINCIDE	ESTÁ-Y-COINCIDE	3592	3592		SI		
10_7910_dvn_27083_simulation_draws	descargas_mx	descargas_mx	ACADEMICO-dataverse-mps2012/10.7910_DVN_27083 -- Simulation draws.zip	COINCIDE	ESTÁ-Y-COINCIDE	53370465	53370465		SI		
10_7910_dvn_27083_mexico	descargas_mx	descargas_mx	ACADEMICO-dataverse-mps2012/10.7910_DVN_27083 -- mexico.rda	COINCIDE	ESTÁ-Y-COINCIDE	14954	14954		SI		
10_7910_dvn_27083_mexicoall	descargas_mx	descargas_mx	ACADEMICO-dataverse-mps2012/10.7910_DVN_27083 -- mexicoall.rda	COINCIDE	ESTÁ-Y-COINCIDE	13929	13929		SI		
10_7910_dvn_27083_replication	descargas_mx	descargas_mx	ACADEMICO-dataverse-mps2012/10.7910_DVN_27083 -- replication.R	COINCIDE	ESTÁ-Y-COINCIDE	21409	21409		SI		
10_7910_dvn_27083_simulations_replication	descargas_mx	descargas_mx	ACADEMICO-dataverse-mps2012/10.7910_DVN_27083 -- simulations_replication.R	COINCIDE	ESTÁ-Y-COINCIDE	67986	67986		SI		
10_7910_dvn_vob5jl_figure_4_formal_model_predictions	descargas_mx	descargas_mx	ACADEMICO-dataverse-mps2012/10.7910_DVN_VOB5JL -- Figure 4 formal model predictions.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	17925	17925		SI		
